frequency	e'	e''
 100000000.0000	  79.2238	 343.5583
 108000000.0000	  84.1944	 320.1787
 116000000.0000	  82.0877	 296.0673
 124000000.0000	  82.4747	 286.3361
 132000000.0000	  79.4232	 271.2410
 140000000.0000	  75.4320	 255.2735
 148000000.0000	  75.0315	 242.5569
 156000000.0000	  72.2983	 225.4202
 164000000.0000	  75.0330	 212.5014
 172000000.0000	  77.9314	 203.3270
 180000000.0000	  79.3465	 196.7305
 188000000.0000	  78.6017	 189.5828
 196000000.0000	  79.6051	 185.4070
 204000000.0000	  75.5832	 178.2959
 212000000.0000	  72.7795	 169.8405
 220000000.0000	  72.9881	 161.7186
 228000000.0000	  73.6634	 154.9077
 236000000.0000	  75.1977	 148.6794
 244000000.0000	  76.3922	 144.8406
 252000000.0000	  77.2935	 143.4415
 260000000.0000	  75.7394	 140.1969
 268000000.0000	  75.5308	 137.4728
 276000000.0000	  74.7361	 133.5344
 284000000.0000	  72.3226	 127.9004
 292000000.0000	  73.6971	 122.5726
 300000000.0000	  73.9433	 118.9072
 308000000.0000	  74.5015	 116.3113
 316000000.0000	  75.5540	 115.0473
 324000000.0000	  75.3698	 113.4461
 332000000.0000	  73.7958	 112.2243
 340000000.0000	  73.2655	 109.6380
 348000000.0000	  73.1042	 106.1138
 356000000.0000	  72.5682	 102.9864
 364000000.0000	  73.6733	 100.2368
 372000000.0000	  74.3231	  97.8395
 380000000.0000	  75.1354	  96.4016
 388000000.0000	  74.9683	  95.9646
 396000000.0000	  74.5162	  94.5360
 404000000.0000	  72.5030	  92.8741
 412000000.0000	  72.0497	  91.0876
 420000000.0000	  72.3804	  88.7387
 428000000.0000	  72.5188	  86.2590
 436000000.0000	  74.0186	  84.9947
 444000000.0000	  74.9971	  84.1916
 452000000.0000	  75.2530	  83.4090
 460000000.0000	  74.7783	  82.7841
 468000000.0000	  73.8837	  81.6227
 476000000.0000	  71.9639	  79.5809
 484000000.0000	  71.9021	  77.8463
 492000000.0000	  71.9261	  76.0198
 500000000.0000	  72.2337	  74.6831
 508000000.0000	  73.3112	  73.9682
 516000000.0000	  73.9653	  74.0594
 524000000.0000	  74.2816	  73.7592
 532000000.0000	  73.7619	  73.0477
 540000000.0000	  73.1548	  71.5068
 548000000.0000	  72.5795	  70.4084
 556000000.0000	  72.3348	  68.1313
 564000000.0000	  72.8516	  66.9604
 572000000.0000	  72.5923	  65.4651
 580000000.0000	  73.4036	  65.3790
 588000000.0000	  72.4018	  65.3121
 596000000.0000	  72.6182	  65.2749
 604000000.0000	  71.8650	  64.9429
 612000000.0000	  72.0466	  63.9181
 620000000.0000	  71.8750	  62.7570
 628000000.0000	  72.6709	  61.5683
 636000000.0000	  73.3819	  60.6068
 644000000.0000	  73.4065	  59.9929
 652000000.0000	  73.8716	  59.9571
 660000000.0000	  72.4543	  59.5349
 668000000.0000	  72.0240	  59.1461
 676000000.0000	  70.9215	  58.5282
 684000000.0000	  70.6596	  57.1676
 692000000.0000	  71.1591	  56.5960
 700000000.0000	  71.8479	  56.0463
 708000000.0000	  73.0005	  55.4229
 716000000.0000	  73.0219	  55.6558
 724000000.0000	  73.5679	  55.5728
 732000000.0000	  72.6047	  54.9801
 740000000.0000	  71.6327	  54.2618
 748000000.0000	  71.2948	  53.4158
 756000000.0000	  70.6644	  51.8303
 764000000.0000	  70.9438	  51.2421
 772000000.0000	  71.2164	  50.9251
 780000000.0000	  72.0309	  50.7628
 788000000.0000	  72.0083	  51.2100
 796000000.0000	  71.9754	  51.3475
 804000000.0000	  71.7153	  51.0721
 812000000.0000	  71.1895	  50.2361
 820000000.0000	  71.3096	  49.2621
 828000000.0000	  70.9548	  47.9407
 836000000.0000	  71.6053	  47.1214
 844000000.0000	  71.3381	  46.9330
 852000000.0000	  71.6827	  46.9195
 860000000.0000	  71.3590	  47.3497
 868000000.0000	  70.7407	  47.3182
 876000000.0000	  70.3843	  46.9584
 884000000.0000	  70.0159	  46.6669
 892000000.0000	  70.7298	  45.6533
 900000000.0000	  71.0901	  45.1319
