frequency	e'	e''
 100000000.0000	  77.3814	  69.8305
 108000000.0000	  82.5455	  66.9547
 116000000.0000	  83.3168	  65.4660
 124000000.0000	  82.3477	  67.0910
 132000000.0000	  77.9891	  65.2249
 140000000.0000	  73.7991	  60.9695
 148000000.0000	  72.8371	  55.4993
 156000000.0000	  72.0025	  49.4356
 164000000.0000	  74.6832	  45.1047
 172000000.0000	  77.8947	  43.6282
 180000000.0000	  79.8189	  43.9230
 188000000.0000	  79.5135	  45.1104
 196000000.0000	  78.6146	  45.3628
 204000000.0000	  75.1087	  44.1258
 212000000.0000	  72.9975	  40.9903
 220000000.0000	  72.6643	  37.0849
 228000000.0000	  73.8973	  34.1045
 236000000.0000	  76.3910	  32.1183
 244000000.0000	  77.5269	  32.7289
 252000000.0000	  77.7108	  34.3909
 260000000.0000	  77.0440	  35.0038
 268000000.0000	  75.3358	  35.0083
 276000000.0000	  74.1964	  33.3076
 284000000.0000	  72.8350	  30.9245
 292000000.0000	  74.4045	  28.0947
 300000000.0000	  75.0177	  26.9259
 308000000.0000	  76.2151	  27.0209
 316000000.0000	  77.8264	  27.6396
 324000000.0000	  76.7078	  28.8585
 332000000.0000	  75.4993	  29.3400
 340000000.0000	  74.3594	  28.4513
 348000000.0000	  73.8336	  26.5475
 356000000.0000	  73.5954	  25.0132
 364000000.0000	  74.8078	  23.8640
 372000000.0000	  75.8673	  23.1025
 380000000.0000	  76.4548	  23.9568
 388000000.0000	  76.6919	  24.5577
 396000000.0000	  75.9259	  24.8927
 404000000.0000	  74.3201	  25.0887
 412000000.0000	  73.6283	  23.9245
 420000000.0000	  73.9483	  22.2915
 428000000.0000	  74.4689	  21.2254
 436000000.0000	  75.6976	  20.6877
 444000000.0000	  76.7160	  21.0572
 452000000.0000	  76.9087	  21.7817
 460000000.0000	  75.8671	  22.6204
 468000000.0000	  75.0928	  22.3467
 476000000.0000	  73.5476	  21.6543
 484000000.0000	  73.4131	  20.4484
 492000000.0000	  73.4531	  19.2625
 500000000.0000	  74.3812	  18.9023
 508000000.0000	  74.9344	  19.1447
 516000000.0000	  75.9625	  19.6512
 524000000.0000	  76.2358	  20.3636
 532000000.0000	  75.4840	  20.7619
 540000000.0000	  74.4047	  19.9547
 548000000.0000	  74.1499	  19.2528
 556000000.0000	  73.6043	  18.0793
 564000000.0000	  73.9211	  17.3411
 572000000.0000	  74.4608	  17.0239
 580000000.0000	  75.2772	  17.3712
 588000000.0000	  74.3140	  18.2904
 596000000.0000	  74.6420	  18.6399
 604000000.0000	  73.9046	  18.8718
 612000000.0000	  73.5402	  18.1241
 620000000.0000	  73.5367	  17.5205
 628000000.0000	  74.3292	  16.6420
 636000000.0000	  74.6086	  16.2567
 644000000.0000	  75.1172	  16.5445
 652000000.0000	  75.5376	  16.7975
 660000000.0000	  74.1806	  17.4554
 668000000.0000	  73.8137	  17.3998
 676000000.0000	  72.7546	  17.3360
 684000000.0000	  72.4767	  16.5129
 692000000.0000	  73.0359	  15.9572
 700000000.0000	  73.8302	  15.5757
 708000000.0000	  74.7422	  15.6697
 716000000.0000	  75.2054	  16.0723
 724000000.0000	  75.1287	  16.6060
 732000000.0000	  74.2936	  16.7368
 740000000.0000	  73.6595	  16.5291
 748000000.0000	  72.9118	  15.9295
 756000000.0000	  72.6707	  15.0975
 764000000.0000	  72.9228	  14.6004
 772000000.0000	  73.4235	  14.5075
 780000000.0000	  74.1773	  14.7748
 788000000.0000	  74.2959	  15.5228
 796000000.0000	  74.1361	  15.9722
 804000000.0000	  73.7787	  16.0537
 812000000.0000	  73.2754	  15.6369
 820000000.0000	  73.0333	  14.9136
 828000000.0000	  72.9887	  14.2283
 836000000.0000	  73.6225	  13.6292
 844000000.0000	  73.5663	  13.9709
 852000000.0000	  73.8954	  14.2029
 860000000.0000	  73.5888	  14.8973
 868000000.0000	  72.8417	  15.2076
 876000000.0000	  72.3349	  15.1731
 884000000.0000	  72.1984	  14.7206
 892000000.0000	  72.5191	  14.1397
 900000000.0000	  73.2327	  13.6775
