frequency	e'	e''
 100000000.0000	  77.0159	  85.7481
 108000000.0000	  82.3881	  81.3931
 116000000.0000	  83.1136	  79.0334
 124000000.0000	  82.3230	  79.8944
 132000000.0000	  76.9364	  77.9811
 140000000.0000	  73.6830	  72.5384
 148000000.0000	  72.7242	  66.3620
 156000000.0000	  71.1490	  60.0772
 164000000.0000	  74.3530	  54.7307
 172000000.0000	  77.9017	  52.6936
 180000000.0000	  79.8883	  52.8167
 188000000.0000	  79.4191	  53.4256
 196000000.0000	  78.6600	  53.4236
 204000000.0000	  75.0948	  51.6926
 212000000.0000	  72.7885	  48.4007
 220000000.0000	  72.4366	  44.1400
 228000000.0000	  74.0888	  41.4330
 236000000.0000	  76.0603	  38.6770
 244000000.0000	  77.4579	  38.8752
 252000000.0000	  78.0827	  40.3025
 260000000.0000	  76.9534	  40.9160
 268000000.0000	  75.3100	  40.7942
 276000000.0000	  73.7126	  39.3233
 284000000.0000	  72.3045	  36.7705
 292000000.0000	  73.7637	  33.3079
 300000000.0000	  74.9292	  32.0256
 308000000.0000	  76.7244	  31.6399
 316000000.0000	  77.2932	  32.3745
 324000000.0000	  76.8515	  33.4255
 332000000.0000	  75.6322	  33.6965
 340000000.0000	  74.1939	  33.0389
 348000000.0000	  73.3189	  31.2770
 356000000.0000	  73.2199	  29.6122
 364000000.0000	  74.5521	  27.7740
 372000000.0000	  75.5390	  27.4771
 380000000.0000	  76.5658	  27.6591
 388000000.0000	  76.9505	  28.5103
 396000000.0000	  75.7460	  28.7640
 404000000.0000	  74.3081	  28.5994
 412000000.0000	  73.4084	  27.6823
 420000000.0000	  73.4295	  26.1331
 428000000.0000	  74.3035	  24.7408
 436000000.0000	  75.5245	  24.3187
 444000000.0000	  76.6186	  24.5333
 452000000.0000	  76.8325	  25.1963
 460000000.0000	  76.1247	  25.7640
 468000000.0000	  75.3588	  25.6464
 476000000.0000	  73.2954	  24.9871
 484000000.0000	  73.3881	  23.6305
 492000000.0000	  73.5561	  22.3485
 500000000.0000	  74.0458	  21.9370
 508000000.0000	  75.3280	  22.0248
 516000000.0000	  76.1040	  22.6475
 524000000.0000	  75.9231	  23.3181
 532000000.0000	  75.3900	  23.7273
 540000000.0000	  74.6754	  22.8730
 548000000.0000	  73.8573	  22.0877
 556000000.0000	  73.9236	  20.8391
 564000000.0000	  74.3708	  19.8501
 572000000.0000	  74.0566	  19.8065
 580000000.0000	  75.2666	  20.0084
 588000000.0000	  74.5797	  20.8407
 596000000.0000	  74.3550	  21.1948
 604000000.0000	  73.8837	  21.4087
 612000000.0000	  73.5153	  20.6405
 620000000.0000	  73.4850	  19.9948
 628000000.0000	  74.3569	  19.0952
 636000000.0000	  74.8315	  18.5399
 644000000.0000	  74.9692	  18.9025
 652000000.0000	  75.5372	  19.2221
 660000000.0000	  74.1319	  19.7266
 668000000.0000	  73.8683	  19.6514
 676000000.0000	  72.8214	  19.6508
 684000000.0000	  72.2257	  18.8177
 692000000.0000	  73.1103	  18.0529
 700000000.0000	  73.7458	  17.9279
 708000000.0000	  74.5828	  17.6738
 716000000.0000	  75.0504	  18.4013
 724000000.0000	  75.3567	  18.6523
 732000000.0000	  74.2720	  18.8404
 740000000.0000	  73.5552	  18.6740
 748000000.0000	  73.0661	  18.0258
 756000000.0000	  72.4155	  17.0811
 764000000.0000	  72.8144	  16.6242
 772000000.0000	  73.1408	  16.6391
 780000000.0000	  73.8989	  16.7559
 788000000.0000	  74.1390	  17.5390
 796000000.0000	  73.9881	  18.0183
 804000000.0000	  73.6083	  18.0520
 812000000.0000	  73.1280	  17.6322
 820000000.0000	  73.0808	  16.8608
 828000000.0000	  72.9376	  16.1202
 836000000.0000	  73.5016	  15.5527
 844000000.0000	  73.4961	  15.8174
 852000000.0000	  73.8259	  16.0889
 860000000.0000	  73.5197	  16.7176
 868000000.0000	  72.7299	  17.0071
 876000000.0000	  72.2454	  16.9377
 884000000.0000	  72.0854	  16.4641
 892000000.0000	  72.3615	  15.9126
 900000000.0000	  72.9761	  15.4638
