frequency	e'	e''
 100000000.0000	  77.5264	  85.2845
 108000000.0000	  82.5735	  80.9838
 116000000.0000	  83.3095	  78.4764
 124000000.0000	  82.3089	  79.5760
 132000000.0000	  78.1432	  77.0228
 140000000.0000	  73.8711	  72.2512
 148000000.0000	  72.8722	  65.8624
 156000000.0000	  72.1537	  59.3666
 164000000.0000	  74.6549	  54.4011
 172000000.0000	  77.5003	  53.0058
 180000000.0000	  80.1057	  52.6074
 188000000.0000	  79.6442	  53.1618
 196000000.0000	  78.8083	  53.1958
 204000000.0000	  75.3527	  51.4730
 212000000.0000	  73.0550	  48.2651
 220000000.0000	  72.7324	  43.9319
 228000000.0000	  73.7320	  41.2422
 236000000.0000	  76.4286	  38.5698
 244000000.0000	  77.8198	  38.7910
 252000000.0000	  78.3650	  40.1443
 260000000.0000	  77.1952	  40.7931
 268000000.0000	  75.5832	  40.6860
 276000000.0000	  74.3242	  38.8662
 284000000.0000	  72.6024	  36.6020
 292000000.0000	  74.0910	  33.2828
 300000000.0000	  75.6054	  31.9210
 308000000.0000	  76.6807	  31.5748
 316000000.0000	  77.6379	  32.3396
 324000000.0000	  77.2051	  33.3303
 332000000.0000	  75.5858	  33.8895
 340000000.0000	  74.5167	  32.8801
 348000000.0000	  73.5923	  31.2139
 356000000.0000	  73.4588	  29.5603
 364000000.0000	  74.8571	  27.7294
 372000000.0000	  75.9349	  27.1938
 380000000.0000	  76.8140	  27.5910
 388000000.0000	  76.7680	  28.4046
 396000000.0000	  75.9810	  28.7806
 404000000.0000	  74.3435	  28.7584
 412000000.0000	  73.5141	  27.8293
 420000000.0000	  73.8830	  25.8922
 428000000.0000	  74.5740	  24.7137
 436000000.0000	  75.8603	  24.1773
 444000000.0000	  76.8892	  24.4695
 452000000.0000	  77.0706	  25.1162
 460000000.0000	  76.3378	  25.6903
 468000000.0000	  75.3054	  25.5788
 476000000.0000	  73.7718	  24.7886
 484000000.0000	  73.1425	  23.7847
 492000000.0000	  73.5629	  22.2877
 500000000.0000	  74.3025	  21.8495
 508000000.0000	  75.3819	  21.9307
 516000000.0000	  76.3922	  22.5503
 524000000.0000	  76.1941	  23.2527
 532000000.0000	  75.6742	  23.5968
 540000000.0000	  74.7590	  22.9162
 548000000.0000	  74.0843	  21.9585
 556000000.0000	  73.9569	  20.9442
 564000000.0000	  74.6162	  19.7792
 572000000.0000	  74.2406	  19.7461
 580000000.0000	  75.5511	  19.9594
 588000000.0000	  74.8097	  20.8000
 596000000.0000	  74.6112	  21.1024
 604000000.0000	  74.1381	  21.3389
 612000000.0000	  73.8105	  20.6990
 620000000.0000	  73.6946	  19.7708
 628000000.0000	  74.4227	  19.1923
 636000000.0000	  75.2744	  18.4589
 644000000.0000	  75.1497	  18.8237
 652000000.0000	  75.8086	  19.1662
 660000000.0000	  74.3653	  19.7082
 668000000.0000	  73.9504	  19.8052
 676000000.0000	  73.1054	  19.5252
 684000000.0000	  72.4168	  18.8925
 692000000.0000	  73.2078	  18.1439
 700000000.0000	  74.0545	  17.8372
 708000000.0000	  74.7817	  17.7657
 716000000.0000	  75.2990	  18.2970
 724000000.0000	  75.5759	  18.7001
 732000000.0000	  74.5001	  18.7494
 740000000.0000	  73.5228	  18.8877
 748000000.0000	  73.1859	  18.0594
 756000000.0000	  72.3279	  17.2542
 764000000.0000	  72.8855	  16.6291
 772000000.0000	  73.6052	  16.5165
 780000000.0000	  73.7430	  16.9070
 788000000.0000	  74.3067	  17.5235
 796000000.0000	  74.2043	  18.0262
 804000000.0000	  73.4235	  18.1052
 812000000.0000	  73.2380	  17.6793
 820000000.0000	  73.0879	  16.8542
 828000000.0000	  72.8468	  16.1352
 836000000.0000	  73.4822	  15.6584
 844000000.0000	  73.5910	  15.9512
 852000000.0000	  73.6298	  16.1622
 860000000.0000	  73.4781	  16.7381
 868000000.0000	  72.6333	  17.2624
 876000000.0000	  71.9888	  16.9489
 884000000.0000	  71.7805	  16.7628
 892000000.0000	  72.4749	  15.8759
 900000000.0000	  72.5686	  15.5884
