frequency	e'	e''
 100000000.0000	  77.0319	 108.3088
 108000000.0000	  82.0852	 102.3056
 116000000.0000	  82.7822	  97.9974
 124000000.0000	  81.9075	  97.8891
 132000000.0000	  77.8421	  94.3550
 140000000.0000	  73.2917	  88.5235
 148000000.0000	  72.5588	  81.6295
 156000000.0000	  71.6078	  73.8692
 164000000.0000	  74.1799	  68.4079
 172000000.0000	  77.6759	  65.7934
 180000000.0000	  79.7006	  65.3280
 188000000.0000	  79.0586	  65.2737
 196000000.0000	  78.5120	  64.9807
 204000000.0000	  74.8176	  62.8097
 212000000.0000	  72.4299	  59.0379
 220000000.0000	  72.1542	  54.3638
 228000000.0000	  73.4051	  50.8642
 236000000.0000	  75.7121	  48.2524
 244000000.0000	  76.9034	  48.1560
 252000000.0000	  77.7024	  49.3088
 260000000.0000	  75.9453	  49.9595
 268000000.0000	  74.8582	  49.2878
 276000000.0000	  73.5958	  47.2665
 284000000.0000	  71.7914	  44.7038
 292000000.0000	  73.2899	  41.1260
 300000000.0000	  74.6574	  39.6357
 308000000.0000	  75.6980	  39.0307
 316000000.0000	  76.6399	  39.6211
 324000000.0000	  76.6044	  40.3741
 332000000.0000	  75.0162	  40.8223
 340000000.0000	  73.2229	  39.9483
 348000000.0000	  73.2664	  37.5514
 356000000.0000	  73.1561	  35.7196
 364000000.0000	  73.8113	  34.0647
 372000000.0000	  75.3541	  33.3249
 380000000.0000	  76.1588	  33.6706
 388000000.0000	  75.5504	  34.5661
 396000000.0000	  75.3373	  34.5985
 404000000.0000	  73.4003	  34.2118
 412000000.0000	  72.3557	  33.4059
 420000000.0000	  72.8200	  31.4169
 428000000.0000	  73.4280	  30.0389
 436000000.0000	  74.6498	  29.4860
 444000000.0000	  75.7741	  29.6864
 452000000.0000	  76.0053	  30.2250
 460000000.0000	  75.0138	  30.8929
 468000000.0000	  74.0140	  30.7083
 476000000.0000	  72.6222	  29.6303
 484000000.0000	  72.0472	  28.5428
 492000000.0000	  72.4814	  26.9759
 500000000.0000	  73.1732	  26.4583
 508000000.0000	  74.2003	  26.4604
 516000000.0000	  74.7836	  27.2263
 524000000.0000	  75.0446	  27.6325
 532000000.0000	  74.4279	  27.7445
 540000000.0000	  73.5806	  27.1904
 548000000.0000	  72.9141	  26.1699
 556000000.0000	  72.7020	  24.8430
 564000000.0000	  73.4297	  23.8819
 572000000.0000	  73.0669	  23.7060
 580000000.0000	  74.3645	  23.9366
 588000000.0000	  73.5954	  24.7025
 596000000.0000	  73.2167	  25.0907
 604000000.0000	  73.0920	  24.9836
 612000000.0000	  72.5801	  24.4712
 620000000.0000	  72.4928	  23.4681
 628000000.0000	  73.1851	  22.8383
 636000000.0000	  74.0198	  22.0873
 644000000.0000	  73.9091	  22.3366
 652000000.0000	  74.6092	  22.6651
 660000000.0000	  73.3246	  23.1335
 668000000.0000	  72.5833	  23.0376
 676000000.0000	  71.7846	  22.9442
 684000000.0000	  71.1596	  22.1357
 692000000.0000	  71.8656	  21.2612
 700000000.0000	  72.7119	  21.1465
 708000000.0000	  73.5608	  20.8161
 716000000.0000	  74.0116	  21.5068
 724000000.0000	  74.3385	  21.7718
 732000000.0000	  73.4453	  21.8778
 740000000.0000	  72.3762	  21.8272
 748000000.0000	  72.1613	  20.8561
 756000000.0000	  71.1870	  20.1095
 764000000.0000	  71.9496	  19.3826
 772000000.0000	  72.3083	  19.4546
 780000000.0000	  72.8782	  19.5884
 788000000.0000	  73.1489	  20.2942
 796000000.0000	  73.1161	  20.7909
 804000000.0000	  72.5957	  20.5785
 812000000.0000	  72.0274	  20.4417
 820000000.0000	  72.2485	  19.4089
 828000000.0000	  71.7567	  18.7164
 836000000.0000	  72.5891	  18.1169
 844000000.0000	  72.7339	  18.3656
 852000000.0000	  72.7055	  18.6009
 860000000.0000	  72.5347	  19.2747
 868000000.0000	  71.8008	  19.6393
 876000000.0000	  71.1814	  19.2760
 884000000.0000	  71.0745	  18.9679
 892000000.0000	  71.6954	  18.2311
 900000000.0000	  71.7449	  17.8903
