frequency	e'	e''
 100000000.0000	  77.2270	  74.5440
 108000000.0000	  82.3887	  71.0986
 116000000.0000	  83.3448	  69.5186
 124000000.0000	  82.0013	  70.8196
 132000000.0000	  76.8938	  69.3455
 140000000.0000	  72.9670	  65.1744
 148000000.0000	  72.7256	  58.4578
 156000000.0000	  72.0421	  52.1057
 164000000.0000	  74.6166	  47.9174
 172000000.0000	  77.9015	  46.1192
 180000000.0000	  80.0295	  46.5994
 188000000.0000	  79.6308	  47.4704
 196000000.0000	  78.6179	  47.6812
 204000000.0000	  75.3844	  46.2650
 212000000.0000	  73.2145	  43.1330
 220000000.0000	  72.8669	  39.2524
 228000000.0000	  74.2402	  36.1045
 236000000.0000	  76.5247	  34.1430
 244000000.0000	  77.7910	  34.4624
 252000000.0000	  78.5174	  35.9534
 260000000.0000	  77.2731	  36.7259
 268000000.0000	  75.2183	  37.0165
 276000000.0000	  74.4697	  34.9613
 284000000.0000	  73.1507	  32.4512
 292000000.0000	  74.1475	  29.5624
 300000000.0000	  75.3939	  28.2945
 308000000.0000	  76.9213	  28.2164
 316000000.0000	  77.4544	  29.2005
 324000000.0000	  77.4651	  29.9831
 332000000.0000	  76.0280	  30.4041
 340000000.0000	  74.4240	  30.0097
 348000000.0000	  74.5962	  27.8112
 356000000.0000	  73.9333	  26.2393
 364000000.0000	  75.0205	  24.7270
 372000000.0000	  76.3277	  24.5675
 380000000.0000	  77.0436	  24.7551
 388000000.0000	  76.8214	  25.8690
 396000000.0000	  76.3949	  26.3039
 404000000.0000	  75.2399	  25.8887
 412000000.0000	  74.0043	  24.9254
 420000000.0000	  74.5641	  23.3470
 428000000.0000	  75.2072	  22.1342
 436000000.0000	  76.0712	  21.6857
 444000000.0000	  77.1161	  21.9920
 452000000.0000	  77.3436	  22.9229
 460000000.0000	  76.5797	  23.3772
 468000000.0000	  75.7584	  23.2653
 476000000.0000	  73.9451	  22.5126
 484000000.0000	  73.6169	  21.2837
 492000000.0000	  73.8505	  20.1087
 500000000.0000	  74.7924	  19.6524
 508000000.0000	  75.5990	  19.7992
 516000000.0000	  76.3430	  20.4434
 524000000.0000	  76.2029	  21.3031
 532000000.0000	  75.8114	  21.3510
 540000000.0000	  74.7112	  20.9130
 548000000.0000	  74.3089	  19.9913
 556000000.0000	  74.0949	  18.7195
 564000000.0000	  74.8369	  17.8590
 572000000.0000	  74.4458	  17.8423
 580000000.0000	  75.7643	  18.0575
 588000000.0000	  75.2074	  18.8081
 596000000.0000	  74.6903	  19.4361
 604000000.0000	  74.3519	  19.3881
 612000000.0000	  74.0990	  18.9229
 620000000.0000	  73.9952	  18.0217
 628000000.0000	  74.7212	  17.4322
 636000000.0000	  75.5904	  16.7562
 644000000.0000	  75.7092	  16.9960
 652000000.0000	  76.0117	  17.6279
 660000000.0000	  75.1495	  17.9003
 668000000.0000	  74.1434	  18.1628
 676000000.0000	  73.8042	  17.8096
 684000000.0000	  73.2265	  17.2423
 692000000.0000	  73.6900	  16.3899
 700000000.0000	  74.6104	  16.3376
 708000000.0000	  75.6419	  16.0919
 716000000.0000	  75.5999	  16.7332
 724000000.0000	  76.0382	  17.2190
 732000000.0000	  75.3213	  17.1591
 740000000.0000	  73.9336	  17.2318
 748000000.0000	  73.9569	  16.3515
 756000000.0000	  73.2047	  15.7200
 764000000.0000	  73.5749	  14.9794
 772000000.0000	  74.1352	  15.1398
 780000000.0000	  74.7120	  15.4211
 788000000.0000	  74.9588	  15.9006
 796000000.0000	  74.8202	  16.6212
 804000000.0000	  74.5563	  16.4151
 812000000.0000	  73.6144	  16.2824
 820000000.0000	  74.0382	  15.2986
 828000000.0000	  73.7903	  14.4943
 836000000.0000	  73.9831	  14.2340
 844000000.0000	  74.5625	  14.3193
 852000000.0000	  74.2852	  14.7943
 860000000.0000	  74.2216	  15.2438
 868000000.0000	  73.5536	  15.7950
 876000000.0000	  73.1135	  15.5110
 884000000.0000	  72.5696	  15.3050
 892000000.0000	  73.5127	  14.4698
 900000000.0000	  73.6922	  14.0638
