frequency	e'	e''
 100000000.0000	  76.9432	 124.8641
 108000000.0000	  82.0291	 117.8505
 116000000.0000	  82.3506	 112.0516
 124000000.0000	  81.9589	 111.5243
 132000000.0000	  77.6975	 107.0929
 140000000.0000	  73.0843	 100.3144
 148000000.0000	  72.4006	  93.0385
 156000000.0000	  71.2980	  84.7122
 164000000.0000	  74.0608	  78.4682
 172000000.0000	  77.3744	  75.5796
 180000000.0000	  79.4891	  74.6090
 188000000.0000	  78.4007	  74.7206
 196000000.0000	  78.3208	  73.6586
 204000000.0000	  74.7565	  71.0449
 212000000.0000	  72.4302	  66.8547
 220000000.0000	  72.0169	  62.0937
 228000000.0000	  73.2632	  58.1196
 236000000.0000	  75.2190	  55.8181
 244000000.0000	  76.3878	  55.4381
 252000000.0000	  77.4909	  55.9274
 260000000.0000	  76.3132	  56.0309
 268000000.0000	  74.6969	  55.5932
 276000000.0000	  73.5631	  53.4291
 284000000.0000	  72.1500	  50.3390
 292000000.0000	  72.7440	  47.2230
 300000000.0000	  73.7729	  45.5684
 308000000.0000	  75.7390	  44.4878
 316000000.0000	  76.6273	  44.9825
 324000000.0000	  76.0892	  45.6363
 332000000.0000	  74.8472	  45.6369
 340000000.0000	  73.3929	  44.7542
 348000000.0000	  72.5882	  42.6836
 356000000.0000	  72.6893	  40.4628
 364000000.0000	  73.9030	  38.9903
 372000000.0000	  75.0117	  38.1487
 380000000.0000	  75.7689	  38.1093
 388000000.0000	  75.8445	  38.9924
 396000000.0000	  75.3876	  38.8521
 404000000.0000	  73.4315	  38.4363
 412000000.0000	  72.8596	  37.3556
 420000000.0000	  72.9066	  35.6762
 428000000.0000	  73.0822	  34.2664
 436000000.0000	  74.3892	  33.5490
 444000000.0000	  75.9939	  33.4816
 452000000.0000	  75.9472	  34.0064
 460000000.0000	  75.1894	  34.4209
 468000000.0000	  74.3841	  34.1175
 476000000.0000	  72.5977	  33.1469
 484000000.0000	  72.1741	  31.8601
 492000000.0000	  72.1814	  30.6084
 500000000.0000	  72.8947	  30.0683
 508000000.0000	  74.3793	  29.8067
 516000000.0000	  75.1610	  30.3240
 524000000.0000	  74.8955	  30.9085
 532000000.0000	  74.5603	  30.9645
 540000000.0000	  73.4188	  30.1632
 548000000.0000	  72.7247	  29.4197
 556000000.0000	  72.8694	  27.9045
 564000000.0000	  73.1298	  26.8698
 572000000.0000	  73.2549	  26.7034
 580000000.0000	  74.2798	  26.8552
 588000000.0000	  73.2776	  27.5217
 596000000.0000	  73.3486	  27.7954
 604000000.0000	  72.7875	  27.9431
 612000000.0000	  72.4747	  27.0919
 620000000.0000	  72.3892	  26.3329
 628000000.0000	  73.0042	  25.5588
 636000000.0000	  73.7716	  24.7373
 644000000.0000	  74.0230	  24.9820
 652000000.0000	  74.4724	  25.2628
 660000000.0000	  73.0580	  25.6716
 668000000.0000	  72.7012	  25.5888
 676000000.0000	  71.7293	  25.4306
 684000000.0000	  71.2055	  24.4313
 692000000.0000	  71.7938	  23.8676
 700000000.0000	  72.8203	  23.4170
 708000000.0000	  73.3627	  23.3500
 716000000.0000	  73.8773	  23.8840
 724000000.0000	  74.2916	  24.0673
 732000000.0000	  73.1027	  24.1418
 740000000.0000	  72.3892	  23.9170
 748000000.0000	  71.6712	  23.2229
 756000000.0000	  71.4273	  22.2116
 764000000.0000	  71.7019	  21.7131
 772000000.0000	  72.1789	  21.6392
 780000000.0000	  72.7297	  21.7295
 788000000.0000	  73.0031	  22.4290
 796000000.0000	  72.7859	  22.8466
 804000000.0000	  72.4897	  22.8128
 812000000.0000	  71.9745	  22.3481
 820000000.0000	  71.7704	  21.5151
 828000000.0000	  71.7741	  20.7369
 836000000.0000	  72.4492	  20.0884
 844000000.0000	  72.3695	  20.3351
 852000000.0000	  72.7124	  20.5285
 860000000.0000	  72.3979	  21.1965
 868000000.0000	  71.5588	  21.3936
 876000000.0000	  71.0169	  21.1744
 884000000.0000	  70.7657	  20.9705
 892000000.0000	  71.3343	  20.0332
 900000000.0000	  71.7832	  19.7554
