frequency	e'	e''
 100000000.0000	  77.1507	  93.5266
 108000000.0000	  82.1839	  88.8699
 116000000.0000	  83.0132	  85.5801
 124000000.0000	  81.0916	  87.0766
 132000000.0000	  76.7743	  84.1357
 140000000.0000	  73.5559	  78.0727
 148000000.0000	  72.5760	  71.7448
 156000000.0000	  71.6536	  64.7085
 164000000.0000	  74.2809	  59.5054
 172000000.0000	  77.6996	  57.3437
 180000000.0000	  79.7078	  57.2065
 188000000.0000	  78.6750	  58.1307
 196000000.0000	  78.3989	  57.5503
 204000000.0000	  74.7646	  55.8643
 212000000.0000	  72.6064	  52.2221
 220000000.0000	  72.1981	  47.8459
 228000000.0000	  73.4222	  44.5377
 236000000.0000	  75.5422	  42.5654
 244000000.0000	  77.0103	  42.2538
 252000000.0000	  77.7402	  43.5054
 260000000.0000	  76.5429	  44.1442
 268000000.0000	  74.8904	  43.8722
 276000000.0000	  73.6888	  42.0009
 284000000.0000	  72.2974	  39.3347
 292000000.0000	  73.0185	  36.4546
 300000000.0000	  74.0745	  35.1159
 308000000.0000	  76.0499	  34.3652
 316000000.0000	  76.9773	  35.1593
 324000000.0000	  76.4235	  35.9463
 332000000.0000	  75.2647	  36.2374
 340000000.0000	  73.8131	  35.5171
 348000000.0000	  72.9555	  33.6977
 356000000.0000	  73.0597	  31.7276
 364000000.0000	  74.0945	  30.0878
 372000000.0000	  74.9590	  29.7444
 380000000.0000	  76.0561	  29.8886
 388000000.0000	  76.4883	  30.6908
 396000000.0000	  75.2269	  30.9584
 404000000.0000	  73.7988	  30.6922
 412000000.0000	  73.2447	  29.7175
 420000000.0000	  73.2435	  28.2063
 428000000.0000	  73.4991	  26.9472
 436000000.0000	  75.3087	  26.2275
 444000000.0000	  76.3448	  26.4346
 452000000.0000	  76.2355	  27.0805
 460000000.0000	  75.4462	  27.6130
 468000000.0000	  74.7202	  27.4477
 476000000.0000	  72.6070	  26.7988
 484000000.0000	  72.6868	  25.3630
 492000000.0000	  72.8487	  24.0250
 500000000.0000	  73.1198	  23.8146
 508000000.0000	  74.6046	  23.6709
 516000000.0000	  75.4146	  24.2521
 524000000.0000	  75.2041	  24.9025
 532000000.0000	  74.6600	  25.2718
 540000000.0000	  73.9165	  24.3859
 548000000.0000	  72.9495	  23.7514
 556000000.0000	  73.1189	  22.3417
 564000000.0000	  73.5864	  21.3255
 572000000.0000	  73.2257	  21.2828
 580000000.0000	  74.4486	  21.4840
 588000000.0000	  73.7629	  22.3019
 596000000.0000	  73.5550	  22.6047
 604000000.0000	  73.0863	  22.8089
 612000000.0000	  72.7319	  22.0210
 620000000.0000	  72.4630	  21.3264
 628000000.0000	  73.3539	  20.5985
 636000000.0000	  74.1817	  19.8760
 644000000.0000	  74.0928	  20.1873
 652000000.0000	  74.7218	  20.5561
 660000000.0000	  73.3192	  21.0057
 668000000.0000	  72.9995	  20.9841
 676000000.0000	  72.0262	  20.8547
 684000000.0000	  71.3869	  20.0902
 692000000.0000	  72.2705	  19.2605
 700000000.0000	  72.9647	  19.1168
 708000000.0000	  73.7702	  18.8401
 716000000.0000	  74.2226	  19.5564
 724000000.0000	  74.6032	  19.7898
 732000000.0000	  73.4174	  19.9910
 740000000.0000	  72.5914	  19.9341
 748000000.0000	  72.2029	  19.1544
 756000000.0000	  71.3684	  18.2978
 764000000.0000	  72.1839	  17.5672
 772000000.0000	  72.5228	  17.6721
 780000000.0000	  73.0862	  17.7952
 788000000.0000	  73.3666	  18.5346
 796000000.0000	  73.2987	  19.0102
 804000000.0000	  72.6530	  19.0078
 812000000.0000	  72.1913	  18.7318
 820000000.0000	  72.4257	  17.6653
 828000000.0000	  71.9232	  17.0556
 836000000.0000	  72.7478	  16.4570
 844000000.0000	  73.0583	  16.5951
 852000000.0000	  72.8963	  16.9991
 860000000.0000	  72.7273	  17.6563
 868000000.0000	  72.0041	  18.0613
 876000000.0000	  71.4096	  17.7315
 884000000.0000	  71.1837	  17.5546
 892000000.0000	  71.7269	  16.6741
 900000000.0000	  72.1344	  16.2478
