frequency	e'	e''
 100000000.0000	  41.7125	  56.5648
 108000000.0000	  42.8371	  53.7460
 116000000.0000	  43.8931	  51.1489
 124000000.0000	  44.6304	  48.8334
 132000000.0000	  45.3123	  46.8589
 140000000.0000	  45.8882	  44.7085
 148000000.0000	  46.6762	  43.3026
 156000000.0000	  46.9055	  41.2158
 164000000.0000	  47.4248	  39.7742
 172000000.0000	  47.7151	  37.9110
 180000000.0000	  48.0026	  36.8406
 188000000.0000	  48.1010	  36.1095
 196000000.0000	  48.0899	  35.1086
 204000000.0000	  48.7388	  33.9403
 212000000.0000	  47.9933	  33.1883
 220000000.0000	  47.9987	  32.2532
 228000000.0000	  48.1583	  31.5490
 236000000.0000	  48.3381	  31.2717
 244000000.0000	  48.4539	  30.5698
 252000000.0000	  48.6148	  30.0598
 260000000.0000	  48.6144	  29.4294
 268000000.0000	  48.5797	  28.8182
 276000000.0000	  48.5741	  27.9688
 284000000.0000	  48.3185	  27.7512
 292000000.0000	  48.5721	  27.5017
 300000000.0000	  47.9414	  26.7933
 308000000.0000	  47.6749	  26.7763
 316000000.0000	  47.9635	  26.3172
 324000000.0000	  47.4079	  26.0082
 332000000.0000	  46.9370	  25.7927
 340000000.0000	  47.4293	  25.3434
 348000000.0000	  47.5019	  24.9225
 356000000.0000	  47.4415	  24.6781
 364000000.0000	  47.6797	  24.4622
 372000000.0000	  47.3607	  24.0912
 380000000.0000	  47.5009	  23.8342
 388000000.0000	  46.9627	  23.8312
 396000000.0000	  46.8206	  23.6262
 404000000.0000	  46.6110	  23.4758
 412000000.0000	  46.3900	  23.2898
 420000000.0000	  46.4098	  22.9641
 428000000.0000	  46.3499	  22.7064
 436000000.0000	  46.2799	  22.6401
 444000000.0000	  46.2421	  22.4274
 452000000.0000	  46.5059	  22.2414
 460000000.0000	  45.7422	  22.2740
 468000000.0000	  45.9544	  22.0512
 476000000.0000	  45.9010	  21.8764
 484000000.0000	  45.6750	  21.7363
 492000000.0000	  45.6040	  21.6431
 500000000.0000	  45.4621	  21.5919
 508000000.0000	  45.5672	  21.2971
 516000000.0000	  45.5246	  21.2411
 524000000.0000	  45.5829	  21.2948
 532000000.0000	  45.4764	  21.1614
 540000000.0000	  45.1674	  21.0538
 548000000.0000	  45.4465	  20.9908
 556000000.0000	  45.2982	  20.8021
 564000000.0000	  44.9468	  20.8034
 572000000.0000	  45.2151	  20.5078
 580000000.0000	  44.6950	  20.6171
 588000000.0000	  44.5050	  20.5430
 596000000.0000	  44.4649	  20.3904
 604000000.0000	  44.4084	  20.3346
 612000000.0000	  44.3459	  20.2876
 620000000.0000	  44.3113	  20.1863
 628000000.0000	  44.1347	  20.0490
 636000000.0000	  44.3258	  20.1084
 644000000.0000	  44.4866	  19.8337
 652000000.0000	  43.6260	  20.0777
 660000000.0000	  44.2220	  19.9549
 668000000.0000	  43.7622	  19.8271
 676000000.0000	  43.6655	  19.7412
 684000000.0000	  43.7540	  19.6806
 692000000.0000	  43.3815	  19.6780
 700000000.0000	  43.3325	  19.5647
 708000000.0000	  43.5699	  19.6538
 716000000.0000	  43.3183	  19.4385
 724000000.0000	  43.1840	  19.5104
 732000000.0000	  43.4539	  19.4412
 740000000.0000	  43.1004	  19.2709
 748000000.0000	  42.9520	  19.3653
 756000000.0000	  42.9009	  19.1024
 764000000.0000	  42.6759	  19.2176
 772000000.0000	  42.5893	  19.0707
 780000000.0000	  42.6983	  19.0334
 788000000.0000	  42.4705	  19.0242
 796000000.0000	  42.3361	  18.9857
 804000000.0000	  42.3698	  18.9745
 812000000.0000	  42.2339	  18.9063
 820000000.0000	  42.1763	  18.9547
 828000000.0000	  42.1896	  18.7738
 836000000.0000	  42.1623	  18.7118
 844000000.0000	  41.7653	  18.8401
 852000000.0000	  42.1161	  18.7678
 860000000.0000	  41.7593	  18.7041
 868000000.0000	  41.6155	  18.6947
 876000000.0000	  41.6291	  18.7405
 884000000.0000	  41.5210	  18.6382
 892000000.0000	  41.4587	  18.6510
 900000000.0000	  41.2238	  18.6418
