frequency	e'	e''
 100000000.0000	  36.9004	  80.9889
 108000000.0000	  41.0169	  77.3745
 116000000.0000	  44.1528	  74.1047
 124000000.0000	  46.4011	  70.1031
 132000000.0000	  48.5778	  67.2026
 140000000.0000	  50.2143	  64.4114
 148000000.0000	  53.5587	  61.3709
 156000000.0000	  52.2531	  59.2338
 164000000.0000	  54.6153	  56.6155
 172000000.0000	  55.3765	  53.8358
 180000000.0000	  56.4473	  52.3029
 188000000.0000	  56.9868	  50.7221
 196000000.0000	  58.6483	  48.7838
 204000000.0000	  59.0627	  47.3591
 212000000.0000	  58.5602	  46.0599
 220000000.0000	  58.9531	  44.4803
 228000000.0000	  59.6582	  43.3663
 236000000.0000	  60.0345	  42.7302
 244000000.0000	  60.4493	  41.2994
 252000000.0000	  61.5764	  40.1705
 260000000.0000	  60.9845	  39.4429
 268000000.0000	  61.3188	  38.3843
 276000000.0000	  61.3007	  37.2451
 284000000.0000	  60.7241	  36.9101
 292000000.0000	  60.6559	  36.1743
 300000000.0000	  61.4741	  35.0161
 308000000.0000	  62.1131	  34.8543
 316000000.0000	  62.2026	  33.8660
 324000000.0000	  61.8594	  33.4739
 332000000.0000	  62.2454	  32.8061
 340000000.0000	  62.5095	  32.2747
 348000000.0000	  62.0684	  31.5496
 356000000.0000	  61.7204	  31.3071
 364000000.0000	  62.2777	  30.8108
 372000000.0000	  62.2691	  30.0631
 380000000.0000	  62.2702	  29.8102
 388000000.0000	  62.3114	  29.3278
 396000000.0000	  62.2134	  29.1405
 404000000.0000	  62.1050	  28.6374
 412000000.0000	  62.2062	  28.2974
 420000000.0000	  62.1056	  27.8791
 428000000.0000	  61.8282	  27.5135
 436000000.0000	  61.7885	  27.3390
 444000000.0000	  62.1951	  26.7965
 452000000.0000	  62.6599	  26.4043
 460000000.0000	  62.2403	  26.1749
 468000000.0000	  62.2834	  26.0269
 476000000.0000	  62.2501	  25.7132
 484000000.0000	  61.9412	  25.6530
 492000000.0000	  62.1702	  25.3293
 500000000.0000	  62.2309	  25.0132
 508000000.0000	  62.2079	  24.8328
 516000000.0000	  62.4648	  24.4275
 524000000.0000	  62.5540	  24.4260
 532000000.0000	  62.4623	  23.9161
 540000000.0000	  62.5281	  24.0906
 548000000.0000	  62.5205	  23.8549
 556000000.0000	  61.9852	  23.6461
 564000000.0000	  62.5134	  23.5840
 572000000.0000	  62.4151	  23.2185
 580000000.0000	  61.8794	  23.0792
 588000000.0000	  62.7242	  22.8567
 596000000.0000	  61.7583	  22.8681
 604000000.0000	  61.9995	  22.4168
 612000000.0000	  61.9798	  22.6377
 620000000.0000	  61.9403	  22.1096
 628000000.0000	  61.5130	  22.2422
 636000000.0000	  62.3104	  22.1050
 644000000.0000	  62.2693	  21.6907
 652000000.0000	  61.5094	  21.9888
 660000000.0000	  62.5173	  21.6328
 668000000.0000	  61.4456	  21.7266
 676000000.0000	  62.0647	  21.3310
 684000000.0000	  61.8340	  21.5282
 692000000.0000	  61.7161	  21.2988
 700000000.0000	  61.6028	  21.1292
 708000000.0000	  61.9021	  21.1174
 716000000.0000	  61.2742	  20.8194
 724000000.0000	  61.5919	  20.9117
 732000000.0000	  62.1003	  20.6253
 740000000.0000	  61.3522	  20.7866
 748000000.0000	  61.6026	  20.6887
 756000000.0000	  61.5930	  20.4563
 764000000.0000	  61.2263	  20.4093
 772000000.0000	  61.7210	  20.3764
 780000000.0000	  61.4017	  20.2470
 788000000.0000	  61.2988	  19.9570
 796000000.0000	  60.9517	  20.1955
 804000000.0000	  61.3391	  19.8283
 812000000.0000	  60.6162	  19.9937
 820000000.0000	  61.3255	  19.9519
 828000000.0000	  61.0656	  19.7435
 836000000.0000	  60.8308	  19.7772
 844000000.0000	  61.1395	  19.7057
 852000000.0000	  61.3269	  19.8041
 860000000.0000	  60.9094	  19.6191
 868000000.0000	  61.0655	  19.6128
 876000000.0000	  61.0503	  19.5636
 884000000.0000	  60.7019	  19.4295
 892000000.0000	  61.2935	  19.3513
 900000000.0000	  60.7723	  19.2698
