frequency	e'	e''
 100000000.0000	  74.4863	 119.9753
 108000000.0000	  79.4947	 113.2925
 116000000.0000	  78.9890	 108.6431
 124000000.0000	  79.3970	 107.3384
 132000000.0000	  74.3297	 103.8907
 140000000.0000	  70.9830	  96.8731
 148000000.0000	  69.6764	  89.6099
 156000000.0000	  68.9504	  81.4189
 164000000.0000	  71.5606	  75.5308
 172000000.0000	  74.9885	  72.4340
 180000000.0000	  77.1632	  71.7065
 188000000.0000	  77.3895	  71.4326
 196000000.0000	  75.4240	  71.4851
 204000000.0000	  72.2994	  68.5191
 212000000.0000	  70.1005	  64.4345
 220000000.0000	  69.4939	  59.7028
 228000000.0000	  70.9176	  55.8012
 236000000.0000	  73.8987	  53.2416
 244000000.0000	  74.2380	  52.6942
 252000000.0000	  75.2437	  53.7557
 260000000.0000	  74.4231	  54.0573
 268000000.0000	  72.3090	  53.5202
 276000000.0000	  71.1121	  51.5062
 284000000.0000	  69.7276	  48.7459
 292000000.0000	  71.1583	  45.0444
 300000000.0000	  71.8374	  43.3714
 308000000.0000	  73.3680	  42.7799
 316000000.0000	  74.5481	  43.1751
 324000000.0000	  73.8258	  43.9162
 332000000.0000	  72.4882	  44.0019
 340000000.0000	  71.0109	  43.0001
 348000000.0000	  70.4608	  40.8408
 356000000.0000	  70.0289	  39.2185
 364000000.0000	  71.4658	  37.4238
 372000000.0000	  72.4907	  36.3536
 380000000.0000	  73.3300	  36.6656
 388000000.0000	  73.3076	  37.2196
 396000000.0000	  72.5607	  37.4399
 404000000.0000	  70.9924	  37.0009
 412000000.0000	  70.1149	  35.9101
 420000000.0000	  70.3832	  34.1817
 428000000.0000	  70.6844	  32.8759
 436000000.0000	  72.2242	  32.0721
 444000000.0000	  73.2970	  32.1953
 452000000.0000	  73.5841	  32.6653
 460000000.0000	  72.7952	  33.1312
 468000000.0000	  71.8623	  32.8871
 476000000.0000	  70.4451	  31.9610
 484000000.0000	  69.8533	  30.6516
 492000000.0000	  70.3104	  29.2652
 500000000.0000	  70.9085	  28.6699
 508000000.0000	  71.5295	  28.7995
 516000000.0000	  72.7493	  29.1764
 524000000.0000	  72.5844	  29.9262
 532000000.0000	  71.9612	  29.8213
 540000000.0000	  71.3052	  29.0452
 548000000.0000	  70.7459	  28.1935
 556000000.0000	  70.0952	  26.9572
 564000000.0000	  70.9917	  25.8530
 572000000.0000	  70.6275	  25.5893
 580000000.0000	  71.6392	  25.7719
 588000000.0000	  71.3064	  26.3436
 596000000.0000	  70.9973	  26.9396
 604000000.0000	  70.4218	  26.7750
 612000000.0000	  70.1228	  26.2623
 620000000.0000	  70.1873	  25.2276
 628000000.0000	  70.4806	  24.5126
 636000000.0000	  71.3922	  23.9459
 644000000.0000	  71.8774	  23.8494
 652000000.0000	  71.7683	  24.4917
 660000000.0000	  71.0525	  24.5898
 668000000.0000	  70.0209	  24.7919
 676000000.0000	  69.3271	  24.3645
 684000000.0000	  68.9286	  23.6782
 692000000.0000	  69.4593	  22.9829
 700000000.0000	  70.1933	  22.4874
 708000000.0000	  71.1630	  22.4893
 716000000.0000	  71.4580	  22.7795
 724000000.0000	  71.8326	  23.3731
 732000000.0000	  71.1311	  23.1650
 740000000.0000	  69.7293	  23.1313
 748000000.0000	  69.7290	  22.2582
 756000000.0000	  68.9371	  21.5051
 764000000.0000	  69.1336	  20.8763
 772000000.0000	  69.9898	  20.6776
 780000000.0000	  70.4121	  21.0190
 788000000.0000	  70.7952	  21.4586
 796000000.0000	  70.4870	  22.1414
 804000000.0000	  70.2613	  21.9092
 812000000.0000	  69.3279	  21.6598
 820000000.0000	  69.6381	  20.7875
 828000000.0000	  69.5666	  19.8147
 836000000.0000	  69.9398	  19.2997
 844000000.0000	  70.4050	  19.4296
 852000000.0000	  70.2835	  19.8653
 860000000.0000	  70.0391	  20.2962
 868000000.0000	  69.4649	  20.6453
 876000000.0000	  68.7580	  20.5708
 884000000.0000	  68.3555	  20.0633
 892000000.0000	  69.2020	  19.3806
 900000000.0000	  69.5786	  18.8820
