frequency	e'	e''
 100000000.0000	  77.3257	  86.2311
 108000000.0000	  82.3485	  81.9889
 116000000.0000	  83.2343	  79.1276
 124000000.0000	  82.3696	  80.1529
 132000000.0000	  77.9741	  77.6656
 140000000.0000	  73.7708	  72.6890
 148000000.0000	  72.7735	  66.3809
 156000000.0000	  71.8411	  59.9104
 164000000.0000	  74.5386	  54.9115
 172000000.0000	  77.2858	  53.4352
 180000000.0000	  79.9076	  53.0112
 188000000.0000	  79.4422	  53.5298
 196000000.0000	  78.5416	  53.5901
 204000000.0000	  75.1080	  51.8921
 212000000.0000	  72.7877	  48.5792
 220000000.0000	  72.4597	  44.2794
 228000000.0000	  73.8403	  41.1535
 236000000.0000	  76.1515	  38.8051
 244000000.0000	  76.9849	  39.5333
 252000000.0000	  78.0061	  40.3779
 260000000.0000	  76.8536	  41.1047
 268000000.0000	  75.2571	  40.9410
 276000000.0000	  73.9941	  39.1402
 284000000.0000	  72.6240	  36.5644
 292000000.0000	  73.3295	  33.7184
 300000000.0000	  74.7005	  32.1634
 308000000.0000	  76.3237	  31.7473
 316000000.0000	  76.7829	  32.8324
 324000000.0000	  76.7039	  33.4991
 332000000.0000	  75.4835	  33.8218
 340000000.0000	  74.3776	  33.1153
 348000000.0000	  73.4477	  31.0603
 356000000.0000	  73.3295	  29.4717
 364000000.0000	  74.4534	  28.1843
 372000000.0000	  75.2173	  27.5718
 380000000.0000	  76.3261	  27.6966
 388000000.0000	  76.3992	  28.8867
 396000000.0000	  75.4452	  28.8465
 404000000.0000	  73.9799	  28.7418
 412000000.0000	  73.4770	  27.7685
 420000000.0000	  73.5084	  26.2344
 428000000.0000	  73.9890	  24.8215
 436000000.0000	  75.5567	  24.3190
 444000000.0000	  76.3734	  24.7725
 452000000.0000	  76.5384	  25.2274
 460000000.0000	  76.0593	  25.8466
 468000000.0000	  74.9753	  25.6863
 476000000.0000	  73.1738	  24.8929
 484000000.0000	  72.7582	  23.7054
 492000000.0000	  72.7733	  22.5390
 500000000.0000	  73.4631	  22.1738
 508000000.0000	  74.9693	  22.0397
 516000000.0000	  75.7894	  22.6421
 524000000.0000	  75.5250	  23.3265
 532000000.0000	  75.2576	  23.5030
 540000000.0000	  74.2757	  22.8057
 548000000.0000	  73.2970	  22.2310
 556000000.0000	  73.3065	  20.9991
 564000000.0000	  73.6853	  19.8232
 572000000.0000	  73.6129	  19.8168
 580000000.0000	  74.9090	  20.0179
 588000000.0000	  73.8745	  20.8511
 596000000.0000	  73.8894	  21.1981
 604000000.0000	  73.4394	  21.4097
 612000000.0000	  73.0972	  20.7804
 620000000.0000	  72.7938	  19.9482
 628000000.0000	  73.6856	  19.2484
 636000000.0000	  74.3347	  18.5231
 644000000.0000	  74.4295	  18.8537
 652000000.0000	  75.0942	  19.1662
 660000000.0000	  73.6397	  19.7509
 668000000.0000	  73.3194	  19.6982
 676000000.0000	  72.3321	  19.5741
 684000000.0000	  71.7318	  18.8433
 692000000.0000	  72.5926	  18.0117
 700000000.0000	  73.2901	  17.8900
 708000000.0000	  74.0976	  17.6113
 716000000.0000	  74.5442	  18.3366
 724000000.0000	  74.9364	  18.6342
 732000000.0000	  73.7233	  18.7590
 740000000.0000	  72.9057	  18.7677
 748000000.0000	  72.5511	  18.0096
 756000000.0000	  71.7115	  17.1585
 764000000.0000	  72.5036	  16.4279
 772000000.0000	  72.8282	  16.5346
 780000000.0000	  73.3837	  16.6887
 788000000.0000	  73.6792	  17.4261
 796000000.0000	  73.5988	  17.8980
 804000000.0000	  73.0009	  17.9190
 812000000.0000	  72.5347	  17.6883
 820000000.0000	  72.8321	  16.6235
 828000000.0000	  72.2529	  16.0123
 836000000.0000	  73.1003	  15.4092
 844000000.0000	  73.0357	  15.7098
 852000000.0000	  73.1914	  15.9291
 860000000.0000	  73.0438	  16.6355
 868000000.0000	  72.3185	  17.0454
 876000000.0000	  71.7160	  16.7257
 884000000.0000	  71.4797	  16.5408
 892000000.0000	  72.0161	  15.6581
 900000000.0000	  72.3178	  15.3975
