frequency	e'	e''
 100000000.0000	  27.6507	  87.5662
 108000000.0000	  32.3595	  84.1601
 116000000.0000	  36.0207	  80.6003
 124000000.0000	  37.2660	  76.3757
 132000000.0000	  40.3287	  73.4338
 140000000.0000	  43.8190	  70.3393
 148000000.0000	  47.8771	  67.7509
 156000000.0000	  47.8137	  64.7711
 164000000.0000	  49.2903	  62.2393
 172000000.0000	  50.5524	  59.5216
 180000000.0000	  51.5635	  57.8366
 188000000.0000	  52.4459	  56.0206
 196000000.0000	  54.2455	  54.0235
 204000000.0000	  54.8355	  52.4315
 212000000.0000	  54.4825	  50.6753
 220000000.0000	  55.3293	  49.0696
 228000000.0000	  55.7785	  47.9011
 236000000.0000	  56.5115	  46.8489
 244000000.0000	  57.0903	  45.6800
 252000000.0000	  58.3821	  44.4665
 260000000.0000	  57.2098	  43.9881
 268000000.0000	  58.1109	  42.6391
 276000000.0000	  58.3027	  41.3137
 284000000.0000	  58.4192	  40.6527
 292000000.0000	  58.4745	  39.6388
 300000000.0000	  58.5701	  38.6717
 308000000.0000	  58.7694	  38.0865
 316000000.0000	  59.4813	  37.2715
 324000000.0000	  58.4957	  36.8729
 332000000.0000	  58.4863	  36.1187
 340000000.0000	  59.2480	  35.3995
 348000000.0000	  59.4025	  34.8123
 356000000.0000	  59.5031	  34.2650
 364000000.0000	  60.0506	  33.8372
 372000000.0000	  59.7665	  33.2038
 380000000.0000	  59.8747	  32.8845
 388000000.0000	  59.9084	  32.3124
 396000000.0000	  59.9520	  31.7967
 404000000.0000	  59.9992	  31.2484
 412000000.0000	  59.9914	  30.8542
 420000000.0000	  59.8757	  30.4104
 428000000.0000	  59.8606	  29.9350
 436000000.0000	  59.3895	  29.8896
 444000000.0000	  59.4172	  29.5215
 452000000.0000	  60.2086	  29.0299
 460000000.0000	  59.7935	  28.8403
 468000000.0000	  59.8659	  28.5664
 476000000.0000	  59.9725	  28.0787
 484000000.0000	  60.0990	  27.7526
 492000000.0000	  60.1287	  27.3595
 500000000.0000	  60.1250	  27.1268
 508000000.0000	  60.4086	  26.7104
 516000000.0000	  60.0159	  26.6385
 524000000.0000	  59.9172	  26.4320
 532000000.0000	  60.1140	  26.3243
 540000000.0000	  59.6933	  26.1676
 548000000.0000	  59.5134	  26.0803
 556000000.0000	  59.6908	  25.6090
 564000000.0000	  59.8845	  25.4496
 572000000.0000	  60.5098	  25.0076
 580000000.0000	  60.0789	  24.9405
 588000000.0000	  60.0736	  24.7272
 596000000.0000	  60.0824	  24.4122
 604000000.0000	  59.9598	  24.2760
 612000000.0000	  59.8087	  24.1347
 620000000.0000	  59.6595	  24.0444
 628000000.0000	  59.5449	  23.9037
 636000000.0000	  59.5273	  23.8689
 644000000.0000	  59.5565	  23.6833
 652000000.0000	  59.5907	  23.6804
 660000000.0000	  59.7048	  23.4575
 668000000.0000	  59.7097	  23.2352
 676000000.0000	  60.0427	  23.0702
 684000000.0000	  59.8224	  22.7736
 692000000.0000	  59.7375	  22.7139
 700000000.0000	  59.5536	  22.7948
 708000000.0000	  59.5069	  22.5490
 716000000.0000	  58.9781	  22.5856
 724000000.0000	  59.2413	  22.3422
 732000000.0000	  59.1367	  22.3113
 740000000.0000	  59.0856	  22.2341
 748000000.0000	  59.2156	  22.2015
 756000000.0000	  59.1331	  21.8520
 764000000.0000	  59.4191	  21.8646
 772000000.0000	  59.6270	  21.8493
 780000000.0000	  59.6367	  21.4331
 788000000.0000	  59.5371	  21.4529
 796000000.0000	  59.4803	  21.4244
 804000000.0000	  58.9290	  21.2722
 812000000.0000	  58.8968	  21.3704
 820000000.0000	  59.2145	  21.2624
 828000000.0000	  58.3064	  21.2655
 836000000.0000	  58.9583	  21.0603
 844000000.0000	  58.7483	  21.1839
 852000000.0000	  59.5180	  20.9894
 860000000.0000	  59.2603	  20.8755
 868000000.0000	  59.3522	  20.8147
 876000000.0000	  59.3821	  20.7506
 884000000.0000	  59.0166	  20.8417
 892000000.0000	  59.0110	  20.6772
 900000000.0000	  58.5877	  20.7454
