frequency	e'	e''
 100000000.0000	  26.7039	  89.0770
 108000000.0000	  31.5205	  85.4479
 116000000.0000	  35.3797	  81.9848
 124000000.0000	  38.4071	  77.9610
 132000000.0000	  41.5608	  74.8593
 140000000.0000	  43.6768	  71.9534
 148000000.0000	  47.3812	  69.0567
 156000000.0000	  46.4944	  66.1635
 164000000.0000	  48.0206	  63.8350
 172000000.0000	  50.5440	  60.7088
 180000000.0000	  51.7633	  58.9793
 188000000.0000	  52.4911	  57.3043
 196000000.0000	  54.4424	  55.2279
 204000000.0000	  55.0920	  53.4373
 212000000.0000	  53.9667	  52.3088
 220000000.0000	  54.5694	  50.4373
 228000000.0000	  56.0129	  48.9721
 236000000.0000	  56.5720	  47.9511
 244000000.0000	  57.0322	  46.6249
 252000000.0000	  58.4557	  45.4117
 260000000.0000	  58.0404	  44.4676
 268000000.0000	  57.7256	  43.5866
 276000000.0000	  58.6081	  42.0456
 284000000.0000	  58.6985	  41.3849
 292000000.0000	  58.7580	  40.4701
 300000000.0000	  58.9580	  39.3863
 308000000.0000	  59.6859	  38.9597
 316000000.0000	  59.7415	  38.1874
 324000000.0000	  59.3125	  37.5573
 332000000.0000	  59.3002	  36.7819
 340000000.0000	  59.1760	  36.2681
 348000000.0000	  59.8320	  35.4733
 356000000.0000	  59.9692	  34.8794
 364000000.0000	  60.6141	  34.7434
 372000000.0000	  60.3041	  33.7868
 380000000.0000	  60.7125	  33.2238
 388000000.0000	  60.7805	  33.0189
 396000000.0000	  60.2829	  32.5096
 404000000.0000	  60.1765	  32.0192
 412000000.0000	  59.8510	  31.7802
 420000000.0000	  59.8739	  31.3103
 428000000.0000	  60.3407	  30.5725
 436000000.0000	  60.3730	  30.3024
 444000000.0000	  60.3674	  29.8883
 452000000.0000	  60.9191	  29.5622
 460000000.0000	  60.9068	  29.3606
 468000000.0000	  60.2151	  29.1402
 476000000.0000	  60.6247	  28.5857
 484000000.0000	  60.6371	  28.3251
 492000000.0000	  60.2428	  28.2611
 500000000.0000	  60.5155	  27.8120
 508000000.0000	  60.8862	  27.2959
 516000000.0000	  60.8447	  27.1199
 524000000.0000	  60.5323	  26.9869
 532000000.0000	  60.8533	  26.5289
 540000000.0000	  60.6172	  26.5981
 548000000.0000	  60.4153	  26.5160
 556000000.0000	  60.6629	  25.9843
 564000000.0000	  60.7250	  25.9549
 572000000.0000	  61.1709	  25.5206
 580000000.0000	  60.3783	  25.4097
 588000000.0000	  61.1407	  25.2705
 596000000.0000	  60.2411	  25.1952
 604000000.0000	  60.1960	  24.8048
 612000000.0000	  60.4573	  24.9236
 620000000.0000	  60.4293	  24.5333
 628000000.0000	  59.9936	  24.4989
 636000000.0000	  60.8644	  24.3699
 644000000.0000	  60.8016	  23.9051
 652000000.0000	  60.0546	  24.1478
 660000000.0000	  61.0115	  23.7484
 668000000.0000	  60.2222	  23.8175
 676000000.0000	  60.6043	  23.3649
 684000000.0000	  60.5016	  23.3465
 692000000.0000	  60.1729	  23.2324
 700000000.0000	  60.1247	  23.0938
 708000000.0000	  60.3733	  23.0613
 716000000.0000	  59.8119	  22.7442
 724000000.0000	  60.1333	  22.8628
 732000000.0000	  60.6033	  22.5149
 740000000.0000	  59.8978	  22.6431
 748000000.0000	  60.6566	  22.4095
 756000000.0000	  59.8700	  22.3624
 764000000.0000	  59.7521	  22.1673
 772000000.0000	  60.2045	  22.1066
 780000000.0000	  59.8911	  21.9612
 788000000.0000	  59.7980	  21.6653
 796000000.0000	  59.4197	  21.8891
 804000000.0000	  59.6229	  21.6647
 812000000.0000	  59.3839	  21.5693
 820000000.0000	  59.6569	  21.6016
 828000000.0000	  59.6273	  21.4025
 836000000.0000	  59.4207	  21.3508
 844000000.0000	  59.8929	  21.3800
 852000000.0000	  59.8849	  21.3992
 860000000.0000	  59.6143	  21.0320
 868000000.0000	  59.5834	  21.1413
 876000000.0000	  59.5424	  21.0806
 884000000.0000	  59.2067	  20.9449
 892000000.0000	  59.8293	  20.9092
 900000000.0000	  59.3037	  20.8288
