frequency	e'	e''
 100000000.0000	  76.3393	 344.8618
 108000000.0000	  81.2828	 320.8895
 116000000.0000	  79.4680	 295.9942
 124000000.0000	  80.5506	 285.0082
 132000000.0000	  78.7222	 269.7447
 140000000.0000	  74.6983	 253.9200
 148000000.0000	  75.3983	 241.7012
 156000000.0000	  72.8657	 225.2929
 164000000.0000	  74.2700	 212.6019
 172000000.0000	  76.4335	 203.3597
 180000000.0000	  77.5270	 196.4335
 188000000.0000	  76.4106	 189.1821
 196000000.0000	  78.5256	 184.3302
 204000000.0000	  75.1684	 176.8694
 212000000.0000	  73.3880	 169.4483
 220000000.0000	  73.1331	 161.9441
 228000000.0000	  74.4955	 155.4691
 236000000.0000	  74.9913	 149.5373
 244000000.0000	  76.1526	 144.8659
 252000000.0000	  77.1289	 142.6137
 260000000.0000	  75.2888	 139.1671
 268000000.0000	  74.7752	 136.5103
 276000000.0000	  74.8602	 132.7812
 284000000.0000	  72.7312	 127.7204
 292000000.0000	  73.2802	 123.1322
 300000000.0000	  74.4488	 119.4873
 308000000.0000	  75.1513	 116.5535
 316000000.0000	  75.4902	 115.2269
 324000000.0000	  75.9473	 113.2551
 332000000.0000	  74.8308	 111.3894
 340000000.0000	  74.1112	 109.0135
 348000000.0000	  73.5918	 105.8245
 356000000.0000	  73.1216	 102.7205
 364000000.0000	  73.9234	 100.1894
 372000000.0000	  74.3335	  97.8753
 380000000.0000	  75.1302	  96.4012
 388000000.0000	  75.1369	  95.8219
 396000000.0000	  75.0443	  94.3470
 404000000.0000	  73.3830	  92.7156
 412000000.0000	  73.2215	  90.9800
 420000000.0000	  73.5283	  88.7386
 428000000.0000	  73.4091	  86.3008
 436000000.0000	  74.5202	  84.9235
 444000000.0000	  75.4270	  83.7156
 452000000.0000	  75.2783	  82.9239
 460000000.0000	  74.8873	  82.2076
 468000000.0000	  74.2214	  81.1355
 476000000.0000	  72.8080	  79.3185
 484000000.0000	  72.7269	  77.8703
 492000000.0000	  72.7709	  76.2584
 500000000.0000	  72.7255	  75.1528
 508000000.0000	  73.8352	  74.1103
 516000000.0000	  74.5166	  73.7313
 524000000.0000	  74.3495	  73.2430
 532000000.0000	  74.1046	  72.4378
 540000000.0000	  73.5700	  70.9465
 548000000.0000	  72.7795	  69.9865
 556000000.0000	  72.7460	  68.0708
 564000000.0000	  73.3611	  66.9313
 572000000.0000	  72.7362	  65.9186
 580000000.0000	  73.6844	  65.5697
 588000000.0000	  72.8141	  65.3645
 596000000.0000	  73.1904	  65.1685
 604000000.0000	  72.5124	  64.7132
 612000000.0000	  72.7210	  63.6398
 620000000.0000	  72.3651	  62.5343
 628000000.0000	  72.9782	  61.3405
 636000000.0000	  73.4428	  60.4023
 644000000.0000	  73.3404	  59.8108
 652000000.0000	  73.8864	  59.7701
 660000000.0000	  72.6011	  59.3108
 668000000.0000	  72.4194	  58.9752
 676000000.0000	  71.4911	  58.5288
 684000000.0000	  71.2936	  57.2378
 692000000.0000	  71.8008	  56.7131
 700000000.0000	  72.4374	  55.9798
 708000000.0000	  73.1377	  55.4472
 716000000.0000	  73.3865	  55.2551
 724000000.0000	  73.6419	  55.3283
 732000000.0000	  72.9062	  54.5958
 740000000.0000	  72.0944	  53.9369
 748000000.0000	  71.8780	  53.3340
 756000000.0000	  71.2662	  51.9456
 764000000.0000	  71.4883	  51.5090
 772000000.0000	  71.9068	  51.0626
 780000000.0000	  72.2276	  50.9765
 788000000.0000	  72.3836	  51.1267
 796000000.0000	  72.2442	  51.1089
 804000000.0000	  72.2272	  50.7696
 812000000.0000	  71.7782	  49.9732
 820000000.0000	  71.9087	  49.1851
 828000000.0000	  71.6850	  47.9198
 836000000.0000	  71.9422	  47.4812
 844000000.0000	  71.7638	  47.2101
 852000000.0000	  72.0497	  47.0813
 860000000.0000	  71.7566	  47.4138
 868000000.0000	  71.2393	  47.2797
 876000000.0000	  70.7826	  46.9889
 884000000.0000	  70.6713	  46.4699
 892000000.0000	  71.2383	  45.8455
 900000000.0000	  71.4859	  44.9886
