frequency	e'	e''
 100000000.0000	  77.8558	  82.7644
 108000000.0000	  82.4727	  78.6640
 116000000.0000	  82.9350	  75.8980
 124000000.0000	  82.1145	  76.8802
 132000000.0000	  78.2080	  74.2695
 140000000.0000	  74.5139	  69.7486
 148000000.0000	  73.3637	  63.8952
 156000000.0000	  72.4413	  57.5145
 164000000.0000	  74.8854	  53.2221
 172000000.0000	  77.7548	  51.1852
 180000000.0000	  79.0292	  51.7544
 188000000.0000	  79.1879	  51.6742
 196000000.0000	  78.4625	  51.5297
 204000000.0000	  75.1946	  49.9629
 212000000.0000	  73.3191	  46.9137
 220000000.0000	  72.6834	  43.0578
 228000000.0000	  74.1300	  40.0891
 236000000.0000	  76.9289	  38.0365
 244000000.0000	  77.1383	  37.9679
 252000000.0000	  77.8614	  39.2518
 260000000.0000	  77.1760	  39.8832
 268000000.0000	  75.1113	  39.6178
 276000000.0000	  73.9848	  37.9448
 284000000.0000	  72.7300	  35.5846
 292000000.0000	  73.6668	  32.7451
 300000000.0000	  74.1846	  31.8622
 308000000.0000	  75.6498	  31.4596
 316000000.0000	  76.8243	  31.8225
 324000000.0000	  76.2206	  33.0380
 332000000.0000	  75.2781	  33.0178
 340000000.0000	  74.0484	  32.2327
 348000000.0000	  73.4979	  30.3696
 356000000.0000	  73.3851	  29.1274
 364000000.0000	  74.3417	  27.6867
 372000000.0000	  75.2449	  26.8206
 380000000.0000	  75.7529	  27.5471
 388000000.0000	  75.9959	  27.9880
 396000000.0000	  75.3313	  28.2439
 404000000.0000	  73.8850	  28.0893
 412000000.0000	  72.9746	  27.3589
 420000000.0000	  73.4492	  25.6408
 428000000.0000	  73.9376	  24.5214
 436000000.0000	  74.8445	  24.1890
 444000000.0000	  76.0151	  24.2436
 452000000.0000	  76.2051	  24.8098
 460000000.0000	  75.5293	  25.2940
 468000000.0000	  74.3705	  25.3596
 476000000.0000	  73.0996	  24.4831
 484000000.0000	  72.5676	  23.4927
 492000000.0000	  72.7873	  22.4339
 500000000.0000	  73.5822	  21.8153
 508000000.0000	  74.5993	  21.8359
 516000000.0000	  75.2625	  22.3835
 524000000.0000	  75.5712	  22.9726
 532000000.0000	  74.7403	  23.1007
 540000000.0000	  73.9541	  22.6706
 548000000.0000	  73.6215	  21.8012
 556000000.0000	  73.1234	  20.6241
 564000000.0000	  73.7008	  19.9930
 572000000.0000	  73.8597	  19.5888
 580000000.0000	  74.2653	  20.0756
 588000000.0000	  74.1651	  20.5894
 596000000.0000	  73.8789	  21.1306
 604000000.0000	  73.3224	  21.0102
 612000000.0000	  73.0598	  20.5720
 620000000.0000	  73.1200	  19.7088
 628000000.0000	  73.3163	  19.1252
 636000000.0000	  74.1401	  18.5954
 644000000.0000	  74.5295	  18.6391
 652000000.0000	  74.4247	  19.2278
 660000000.0000	  73.7492	  19.4365
 668000000.0000	  72.8425	  19.6516
 676000000.0000	  72.2486	  19.3591
 684000000.0000	  71.9011	  18.7833
 692000000.0000	  72.4176	  18.1459
 700000000.0000	  73.1943	  17.9113
 708000000.0000	  74.0083	  17.7723
 716000000.0000	  74.2466	  18.0972
 724000000.0000	  74.5936	  18.6321
 732000000.0000	  73.9057	  18.5096
 740000000.0000	  72.5587	  18.5781
 748000000.0000	  72.6464	  17.7536
 756000000.0000	  71.8400	  17.1912
 764000000.0000	  72.0517	  16.6269
 772000000.0000	  72.6595	  16.4986
 780000000.0000	  73.2295	  16.8722
 788000000.0000	  73.4640	  17.4181
 796000000.0000	  73.1545	  17.9374
 804000000.0000	  73.0136	  17.8450
 812000000.0000	  72.5530	  17.4359
 820000000.0000	  72.3466	  16.7476
 828000000.0000	  72.4594	  15.9359
 836000000.0000	  72.5606	  15.6114
 844000000.0000	  72.9612	  15.6962
 852000000.0000	  73.0087	  16.1230
 860000000.0000	  72.7749	  16.5235
 868000000.0000	  72.1687	  17.0284
 876000000.0000	  71.6376	  16.8721
 884000000.0000	  71.3044	  16.4312
 892000000.0000	  72.1024	  15.7802
 900000000.0000	  72.4286	  15.4027
