frequency	e'	e''
 100000000.0000	  78.4337	 114.1233
 108000000.0000	  79.9544	 106.5019
 116000000.0000	  79.6636	  98.3758
 124000000.0000	  80.4541	  95.3377
 132000000.0000	  79.3018	  90.2913
 140000000.0000	  78.5700	  85.2445
 148000000.0000	  78.8407	  80.9688
 156000000.0000	  76.3142	  76.3482
 164000000.0000	  77.3832	  71.7457
 172000000.0000	  77.6996	  68.6211
 180000000.0000	  78.2588	  66.3167
 188000000.0000	  77.7421	  64.2297
 196000000.0000	  78.6452	  62.6840
 204000000.0000	  76.9499	  60.6508
 212000000.0000	  76.5232	  58.2351
 220000000.0000	  76.5720	  55.5219
 228000000.0000	  76.6841	  53.8589
 236000000.0000	  77.4174	  51.4063
 244000000.0000	  77.4893	  49.6039
 252000000.0000	  77.3970	  49.5373
 260000000.0000	  76.9191	  48.2609
 268000000.0000	  76.4684	  47.3761
 276000000.0000	  76.2875	  46.1535
 284000000.0000	  75.3044	  45.0248
 292000000.0000	  75.8375	  42.7459
 300000000.0000	  75.8647	  41.7885
 308000000.0000	  76.4800	  41.2082
 316000000.0000	  77.2692	  40.3348
 324000000.0000	  77.0714	  39.9666
 332000000.0000	  76.6532	  39.3733
 340000000.0000	  76.1193	  38.6272
 348000000.0000	  75.8310	  37.2848
 356000000.0000	  74.9001	  36.7448
 364000000.0000	  75.2287	  35.7712
 372000000.0000	  75.2001	  34.6968
 380000000.0000	  75.2670	  34.7136
 388000000.0000	  75.6607	  34.3331
 396000000.0000	  75.8903	  33.8746
 404000000.0000	  75.4065	  33.6263
 412000000.0000	  75.4006	  33.1164
 420000000.0000	  75.7451	  32.1083
 428000000.0000	  75.2700	  31.4902
 436000000.0000	  75.5621	  30.8522
 444000000.0000	  75.8870	  30.2899
 452000000.0000	  75.7157	  30.0493
 460000000.0000	  75.3122	  30.0053
 468000000.0000	  74.8304	  29.9038
 476000000.0000	  74.2249	  29.3585
 484000000.0000	  74.3740	  28.8243
 492000000.0000	  74.5260	  28.2562
 500000000.0000	  74.6503	  28.0060
 508000000.0000	  75.1366	  27.5966
 516000000.0000	  75.5685	  27.4366
 524000000.0000	  75.8947	  27.3089
 532000000.0000	  75.3895	  26.9980
 540000000.0000	  75.1603	  26.4685
 548000000.0000	  74.8358	  26.2386
 556000000.0000	  74.1742	  25.5932
 564000000.0000	  74.4035	  25.4026
 572000000.0000	  74.2059	  24.9080
 580000000.0000	  74.3989	  25.0991
 588000000.0000	  74.3981	  24.9894
 596000000.0000	  74.5929	  25.1525
 604000000.0000	  74.4568	  24.9047
 612000000.0000	  74.5405	  24.5927
 620000000.0000	  74.2954	  23.9831
 628000000.0000	  74.2145	  23.6757
 636000000.0000	  74.5821	  23.1763
 644000000.0000	  74.5709	  22.9219
 652000000.0000	  74.4473	  23.1498
 660000000.0000	  74.1140	  23.1030
 668000000.0000	  73.5768	  23.3434
 676000000.0000	  73.5193	  23.2564
 684000000.0000	  73.0372	  22.9997
 692000000.0000	  73.3650	  22.4791
 700000000.0000	  73.7496	  22.2486
 708000000.0000	  74.2704	  21.9383
 716000000.0000	  74.1598	  21.8534
 724000000.0000	  74.7846	  21.8260
 732000000.0000	  74.4895	  21.4585
 740000000.0000	  73.4176	  21.6813
 748000000.0000	  73.7004	  21.3593
 756000000.0000	  72.8122	  21.2655
 764000000.0000	  72.6242	  21.0219
 772000000.0000	  73.1319	  20.9132
 780000000.0000	  73.2781	  20.9189
 788000000.0000	  73.5543	  20.8420
 796000000.0000	  73.7510	  21.0788
 804000000.0000	  74.0098	  20.6677
 812000000.0000	  73.4181	  20.6380
 820000000.0000	  73.8152	  20.2073
 828000000.0000	  73.4806	  19.6852
 836000000.0000	  73.3385	  19.4148
 844000000.0000	  73.3307	  19.5173
 852000000.0000	  73.0649	  19.6707
 860000000.0000	  72.9882	  19.8095
 868000000.0000	  72.6919	  20.1552
 876000000.0000	  72.5679	  20.0197
 884000000.0000	  72.5011	  19.7877
 892000000.0000	  73.1463	  19.4763
 900000000.0000	  73.2670	  18.9913
