frequency	e'	e''
 100000000.0000	  55.9430	  55.9563
 108000000.0000	  57.4935	  52.9528
 116000000.0000	  58.5867	  50.3699
 124000000.0000	  59.1973	  47.2781
 132000000.0000	  60.7799	  45.3709
 140000000.0000	  60.6336	  43.5942
 148000000.0000	  63.0852	  40.8950
 156000000.0000	  62.1384	  39.6942
 164000000.0000	  62.7119	  37.9319
 172000000.0000	  62.1457	  36.5658
 180000000.0000	  63.4924	  35.0942
 188000000.0000	  63.5155	  34.0735
 196000000.0000	  64.3274	  32.4684
 204000000.0000	  64.4901	  31.4957
 212000000.0000	  63.2734	  30.8382
 220000000.0000	  62.7906	  30.2570
 228000000.0000	  62.9998	  29.7020
 236000000.0000	  63.6587	  28.5487
 244000000.0000	  64.2394	  27.7652
 252000000.0000	  65.0792	  26.9964
 260000000.0000	  64.5355	  26.7416
 268000000.0000	  64.7125	  26.0374
 276000000.0000	  63.9661	  25.6257
 284000000.0000	  64.5190	  24.9875
 292000000.0000	  64.3269	  24.4353
 300000000.0000	  63.4642	  24.2021
 308000000.0000	  64.4338	  23.2291
 316000000.0000	  64.4082	  22.9981
 324000000.0000	  63.8842	  22.8572
 332000000.0000	  63.8175	  22.3623
 340000000.0000	  64.0175	  22.1780
 348000000.0000	  63.7257	  22.1234
 356000000.0000	  63.8673	  21.9173
 364000000.0000	  64.7740	  21.1900
 372000000.0000	  63.9967	  21.3742
 380000000.0000	  64.4557	  20.5513
 388000000.0000	  64.0486	  20.4995
 396000000.0000	  63.7380	  20.3129
 404000000.0000	  63.3970	  20.1369
 412000000.0000	  63.5207	  19.8162
 420000000.0000	  63.1875	  19.8017
 428000000.0000	  63.3769	  19.5244
 436000000.0000	  64.0834	  19.4069
 444000000.0000	  63.8834	  19.4154
 452000000.0000	  64.3689	  18.8540
 460000000.0000	  64.2381	  18.9547
 468000000.0000	  63.7908	  18.6691
 476000000.0000	  63.4041	  18.5641
 484000000.0000	  63.6078	  18.2486
 492000000.0000	  63.0917	  18.1961
 500000000.0000	  63.3029	  17.9293
 508000000.0000	  63.5533	  17.6582
 516000000.0000	  63.8766	  17.6263
 524000000.0000	  63.3040	  17.7253
 532000000.0000	  63.6760	  17.4554
 540000000.0000	  63.8043	  17.7658
 548000000.0000	  63.3093	  17.7140
 556000000.0000	  63.4254	  17.3446
 564000000.0000	  63.9897	  17.0423
 572000000.0000	  63.1873	  16.9702
 580000000.0000	  63.3817	  16.6790
 588000000.0000	  62.9414	  16.7459
 596000000.0000	  62.5652	  16.6216
 604000000.0000	  62.8489	  16.6512
 612000000.0000	  62.8137	  16.6485
 620000000.0000	  62.5615	  16.6625
 628000000.0000	  62.7380	  16.8456
 636000000.0000	  63.2819	  16.5036
 644000000.0000	  62.7650	  16.4829
 652000000.0000	  62.9662	  16.5312
 660000000.0000	  62.8171	  16.2846
 668000000.0000	  62.6870	  16.1892
 676000000.0000	  62.7300	  16.0748
 684000000.0000	  62.1832	  16.0914
 692000000.0000	  62.5178	  15.8290
 700000000.0000	  62.3018	  16.1869
 708000000.0000	  62.5129	  15.8824
 716000000.0000	  62.1732	  16.2628
 724000000.0000	  62.9324	  16.0950
 732000000.0000	  62.4593	  16.0373
 740000000.0000	  62.2697	  16.1442
 748000000.0000	  62.9061	  15.7759
 756000000.0000	  61.8405	  15.7967
 764000000.0000	  62.3816	  15.4822
 772000000.0000	  62.0755	  15.6739
 780000000.0000	  61.9285	  15.3395
 788000000.0000	  61.5826	  15.5121
 796000000.0000	  62.0192	  15.6201
 804000000.0000	  61.8501	  15.4884
 812000000.0000	  61.6356	  15.8895
 820000000.0000	  62.3333	  15.6768
 828000000.0000	  61.5084	  15.7222
 836000000.0000	  62.2059	  15.5044
 844000000.0000	  61.9409	  15.6122
 852000000.0000	  62.0826	  15.3317
 860000000.0000	  61.7894	  15.3041
 868000000.0000	  61.7206	  15.4717
 876000000.0000	  61.5400	  15.1590
 884000000.0000	  61.5042	  15.3899
 892000000.0000	  61.8580	  15.4094
 900000000.0000	  61.0007	  15.6168
