frequency	e'	e''
 100000000.0000	  76.7141	 303.2256
 108000000.0000	  80.1918	 282.3290
 116000000.0000	  78.6864	 260.5954
 124000000.0000	  80.7753	 251.6709
 132000000.0000	  77.7342	 238.2239
 140000000.0000	  74.0272	 224.8079
 148000000.0000	  76.2987	 213.2177
 156000000.0000	  72.7316	 198.5610
 164000000.0000	  74.6220	 187.2570
 172000000.0000	  77.5275	 179.0605
 180000000.0000	  79.1749	 172.6724
 188000000.0000	  77.2165	 166.6603
 196000000.0000	  79.2697	 162.8211
 204000000.0000	  76.0179	 156.4469
 212000000.0000	  73.4140	 149.6356
 220000000.0000	  73.8559	 142.8808
 228000000.0000	  74.5663	 137.0519
 236000000.0000	  75.4628	 131.3771
 244000000.0000	  76.1782	 127.8977
 252000000.0000	  76.8002	 126.3561
 260000000.0000	  75.2791	 123.1077
 268000000.0000	  75.0876	 120.7623
 276000000.0000	  74.2175	 117.7330
 284000000.0000	  72.5195	 112.8055
 292000000.0000	  73.8066	 108.3385
 300000000.0000	  74.1051	 105.3150
 308000000.0000	  74.4356	 103.0826
 316000000.0000	  75.7760	 101.5142
 324000000.0000	  75.4368	  99.9983
 332000000.0000	  73.7110	  98.4097
 340000000.0000	  72.9935	  95.4390
 348000000.0000	  72.5291	  91.8273
 356000000.0000	  72.1725	  89.9713
 364000000.0000	  73.3476	  87.5450
 372000000.0000	  73.5940	  85.3618
 380000000.0000	  73.4631	  84.1628
 388000000.0000	  73.5248	  83.3482
 396000000.0000	  73.1000	  82.1126
 404000000.0000	  71.6368	  81.1189
 412000000.0000	  71.6383	  79.3665
 420000000.0000	  71.9837	  77.2304
 428000000.0000	  72.4297	  75.3522
 436000000.0000	  73.5528	  74.0203
 444000000.0000	  73.9980	  73.3513
 452000000.0000	  74.2506	  73.0275
 460000000.0000	  73.9106	  72.4125
 468000000.0000	  73.1704	  71.5586
 476000000.0000	  71.7826	  70.2652
 484000000.0000	  71.9506	  68.8034
 492000000.0000	  71.8250	  67.4891
 500000000.0000	  72.5763	  66.3402
 508000000.0000	  73.3324	  65.6071
 516000000.0000	  73.8007	  65.3844
 524000000.0000	  74.0624	  65.1008
 532000000.0000	  73.6200	  64.3720
 540000000.0000	  72.6225	  63.1655
 548000000.0000	  72.4568	  62.2344
 556000000.0000	  72.2362	  60.3709
 564000000.0000	  72.7759	  59.3492
 572000000.0000	  72.3539	  58.2113
 580000000.0000	  73.0021	  58.3855
 588000000.0000	  72.4738	  57.9745
 596000000.0000	  72.3961	  58.1271
 604000000.0000	  71.9971	  57.6510
 612000000.0000	  71.9509	  56.7635
 620000000.0000	  71.8164	  55.5986
 628000000.0000	  72.3104	  54.4756
 636000000.0000	  72.8718	  53.6742
 644000000.0000	  72.9591	  52.9848
 652000000.0000	  73.0904	  53.2657
 660000000.0000	  72.1383	  52.6875
 668000000.0000	  71.5462	  52.6553
 676000000.0000	  70.7716	  51.9561
 684000000.0000	  70.6296	  50.9912
 692000000.0000	  71.0919	  50.5079
 700000000.0000	  71.5620	  49.7708
 708000000.0000	  72.4752	  49.4468
 716000000.0000	  72.7694	  49.2285
 724000000.0000	  73.0044	  49.3792
 732000000.0000	  72.2826	  48.7796
 740000000.0000	  71.4898	  48.1660
 748000000.0000	  70.9938	  47.5573
 756000000.0000	  70.6389	  46.2994
 764000000.0000	  70.8735	  45.9077
 772000000.0000	  71.2329	  45.5269
 780000000.0000	  71.5896	  45.5312
 788000000.0000	  71.9178	  45.6071
 796000000.0000	  71.6012	  45.7352
 804000000.0000	  71.6068	  45.4525
 812000000.0000	  71.1472	  44.7228
 820000000.0000	  71.3401	  43.9939
 828000000.0000	  71.1041	  42.7783
 836000000.0000	  71.3729	  42.3676
 844000000.0000	  71.5093	  42.0803
 852000000.0000	  71.3466	  42.2026
 860000000.0000	  71.1953	  42.4709
 868000000.0000	  70.6396	  42.3906
 876000000.0000	  70.2237	  42.1635
 884000000.0000	  70.1254	  41.6709
 892000000.0000	  70.8087	  40.9253
 900000000.0000	  70.9871	  40.2870
