frequency	e'	e''
 100000000.0000	  78.1820	 112.8850
 108000000.0000	  80.2301	 105.5060
 116000000.0000	  79.7452	  98.0076
 124000000.0000	  80.6165	  95.4940
 132000000.0000	  78.8903	  90.6294
 140000000.0000	  76.6230	  86.1198
 148000000.0000	  77.8463	  80.6097
 156000000.0000	  76.1589	  75.1364
 164000000.0000	  76.8782	  70.9189
 172000000.0000	  77.6981	  67.9350
 180000000.0000	  78.3114	  65.9024
 188000000.0000	  77.8165	  64.1120
 196000000.0000	  78.2693	  62.7240
 204000000.0000	  76.7025	  60.7097
 212000000.0000	  75.5022	  58.6330
 220000000.0000	  75.7955	  55.1796
 228000000.0000	  76.5168	  52.7260
 236000000.0000	  77.1637	  50.8125
 244000000.0000	  77.4033	  49.2799
 252000000.0000	  77.7705	  48.9246
 260000000.0000	  76.8529	  48.2987
 268000000.0000	  76.1245	  47.5289
 276000000.0000	  75.7323	  46.1439
 284000000.0000	  74.5914	  44.4484
 292000000.0000	  74.9014	  42.6235
 300000000.0000	  75.5935	  41.4294
 308000000.0000	  76.3207	  40.5037
 316000000.0000	  76.9077	  40.1483
 324000000.0000	  76.8076	  39.8169
 332000000.0000	  76.7711	  39.4136
 340000000.0000	  75.3205	  38.8583
 348000000.0000	  75.1063	  37.4341
 356000000.0000	  74.7573	  36.2604
 364000000.0000	  75.0853	  35.4276
 372000000.0000	  75.1192	  34.3949
 380000000.0000	  75.8986	  34.2821
 388000000.0000	  75.9766	  34.2412
 396000000.0000	  75.6588	  33.9020
 404000000.0000	  75.4801	  33.6266
 412000000.0000	  75.2695	  32.9768
 420000000.0000	  75.0718	  32.0688
 428000000.0000	  75.5557	  30.9725
 436000000.0000	  75.9275	  30.3634
 444000000.0000	  75.8259	  30.1247
 452000000.0000	  76.0101	  30.0309
 460000000.0000	  75.4195	  30.0453
 468000000.0000	  74.6304	  29.9339
 476000000.0000	  73.9707	  29.2714
 484000000.0000	  74.2429	  28.6252
 492000000.0000	  74.0830	  28.1305
 500000000.0000	  74.7770	  27.6170
 508000000.0000	  75.0792	  27.3344
 516000000.0000	  75.5174	  27.3031
 524000000.0000	  75.8205	  27.2660
 532000000.0000	  75.2874	  27.0267
 540000000.0000	  74.5376	  26.5695
 548000000.0000	  74.1920	  26.3245
 556000000.0000	  74.0213	  25.4694
 564000000.0000	  74.1041	  25.1545
 572000000.0000	  74.1467	  24.6928
 580000000.0000	  74.5044	  24.8794
 588000000.0000	  74.4999	  24.8554
 596000000.0000	  74.4958	  25.0424
 604000000.0000	  74.2200	  24.9382
 612000000.0000	  74.3425	  24.4439
 620000000.0000	  74.1555	  23.9613
 628000000.0000	  74.3462	  23.3446
 636000000.0000	  74.5366	  22.9866
 644000000.0000	  74.5845	  22.7954
 652000000.0000	  74.4807	  23.0563
 660000000.0000	  74.1314	  23.0413
 668000000.0000	  73.8158	  23.1996
 676000000.0000	  73.4322	  22.9644
 684000000.0000	  73.3739	  22.5504
 692000000.0000	  73.6494	  22.2805
 700000000.0000	  73.9178	  21.8948
 708000000.0000	  74.4030	  21.6976
 716000000.0000	  74.5603	  21.5997
 724000000.0000	  74.5208	  21.7606
 732000000.0000	  74.4058	  21.5090
 740000000.0000	  73.5915	  21.6983
 748000000.0000	  73.3673	  21.3873
 756000000.0000	  73.2374	  20.8853
 764000000.0000	  73.0613	  20.7206
 772000000.0000	  73.6799	  20.5533
 780000000.0000	  73.8386	  20.6185
 788000000.0000	  73.9567	  20.5894
 796000000.0000	  73.9910	  20.9006
 804000000.0000	  74.0478	  20.5204
 812000000.0000	  73.2707	  20.4907
 820000000.0000	  73.6770	  20.0264
 828000000.0000	  73.4313	  19.5151
 836000000.0000	  73.3453	  19.3687
 844000000.0000	  73.7759	  19.3722
 852000000.0000	  73.6171	  19.5632
 860000000.0000	  73.6294	  19.6820
 868000000.0000	  73.2947	  20.0098
 876000000.0000	  73.0801	  19.8002
 884000000.0000	  72.8136	  19.4889
 892000000.0000	  73.3696	  19.1378
 900000000.0000	  73.4176	  18.7220
