frequency	e'	e''
 100000000.0000	  37.2494	  80.0611
 108000000.0000	  41.1794	  76.4415
 116000000.0000	  44.1331	  73.0028
 124000000.0000	  46.3679	  69.1225
 132000000.0000	  49.0785	  66.1507
 140000000.0000	  50.1956	  63.4725
 148000000.0000	  53.7655	  60.5996
 156000000.0000	  53.3906	  58.1077
 164000000.0000	  54.3698	  55.7647
 172000000.0000	  55.2751	  53.0918
 180000000.0000	  56.1542	  51.6153
 188000000.0000	  56.7945	  49.9902
 196000000.0000	  58.2393	  48.0100
 204000000.0000	  58.8633	  46.5899
 212000000.0000	  58.4343	  45.3571
 220000000.0000	  58.8577	  43.8698
 228000000.0000	  59.3580	  42.8270
 236000000.0000	  59.7511	  41.8498
 244000000.0000	  60.1734	  40.7017
 252000000.0000	  61.2284	  39.5005
 260000000.0000	  60.6112	  38.8561
 268000000.0000	  60.7932	  37.8261
 276000000.0000	  60.8424	  36.7376
 284000000.0000	  60.9668	  36.1170
 292000000.0000	  61.1099	  35.4080
 300000000.0000	  61.0691	  34.5235
 308000000.0000	  61.2823	  34.1765
 316000000.0000	  62.5025	  33.4544
 324000000.0000	  61.9321	  32.9394
 332000000.0000	  61.0041	  32.3713
 340000000.0000	  61.5964	  31.6385
 348000000.0000	  62.0898	  31.0815
 356000000.0000	  61.7038	  30.5814
 364000000.0000	  62.2027	  30.4715
 372000000.0000	  62.3371	  29.8401
 380000000.0000	  62.2483	  29.1709
 388000000.0000	  62.4069	  29.1658
 396000000.0000	  61.9297	  28.5565
 404000000.0000	  61.9918	  28.1632
 412000000.0000	  62.2794	  28.0578
 420000000.0000	  61.8301	  27.7107
 428000000.0000	  61.8266	  26.9927
 436000000.0000	  61.3393	  26.9361
 444000000.0000	  61.2832	  26.5496
 452000000.0000	  62.1233	  26.0508
 460000000.0000	  61.6461	  25.8955
 468000000.0000	  61.6716	  25.6552
 476000000.0000	  61.8332	  25.3248
 484000000.0000	  61.8899	  25.1690
 492000000.0000	  61.8661	  24.9296
 500000000.0000	  61.8852	  24.7536
 508000000.0000	  62.0819	  24.3387
 516000000.0000	  62.0624	  24.0642
 524000000.0000	  61.7188	  23.9950
 532000000.0000	  61.8794	  23.6207
 540000000.0000	  61.5984	  23.6446
 548000000.0000	  61.6406	  23.4290
 556000000.0000	  61.6094	  23.1619
 564000000.0000	  61.7205	  23.1175
 572000000.0000	  62.2395	  22.8757
 580000000.0000	  62.0173	  22.6849
 588000000.0000	  61.6950	  22.6877
 596000000.0000	  61.5988	  22.4866
 604000000.0000	  61.5548	  22.3198
 612000000.0000	  61.4146	  22.1598
 620000000.0000	  61.3593	  22.0003
 628000000.0000	  61.3966	  21.8645
 636000000.0000	  61.4091	  21.7317
 644000000.0000	  61.4633	  21.6157
 652000000.0000	  60.9208	  21.7424
 660000000.0000	  61.4176	  21.4879
 668000000.0000	  61.4853	  21.4415
 676000000.0000	  61.3437	  21.2531
 684000000.0000	  61.2851	  21.0833
 692000000.0000	  61.2142	  21.0500
 700000000.0000	  61.3951	  20.9479
 708000000.0000	  61.1081	  20.7699
 716000000.0000	  60.7986	  20.7989
 724000000.0000	  61.1293	  20.4565
 732000000.0000	  61.0260	  20.4853
 740000000.0000	  61.0107	  20.3938
 748000000.0000	  61.0499	  20.4460
 756000000.0000	  61.0843	  20.2646
 764000000.0000	  60.9836	  20.2807
 772000000.0000	  60.7224	  20.2605
 780000000.0000	  61.1708	  19.9087
 788000000.0000	  60.7868	  19.9203
 796000000.0000	  60.5851	  19.8173
 804000000.0000	  60.6084	  19.7165
 812000000.0000	  60.4632	  19.6799
 820000000.0000	  60.4604	  19.6296
 828000000.0000	  60.0142	  19.6426
 836000000.0000	  60.6896	  19.4765
 844000000.0000	  60.3576	  19.6836
 852000000.0000	  60.9762	  19.5008
 860000000.0000	  60.6258	  19.4885
 868000000.0000	  60.5695	  19.4253
 876000000.0000	  60.5798	  19.3757
 884000000.0000	  60.3783	  19.2993
 892000000.0000	  60.2674	  19.2138
 900000000.0000	  60.1496	  19.0642
