frequency	e'	e''
 100000000.0000	  77.7902	 162.4126
 108000000.0000	  80.8825	 152.0245
 116000000.0000	  80.3837	 141.7395
 124000000.0000	  80.3723	 138.4474
 132000000.0000	  77.5486	 131.5276
 140000000.0000	  74.7898	 124.0655
 148000000.0000	  74.5344	 116.5817
 156000000.0000	  73.3910	 107.8528
 164000000.0000	  75.1674	 101.6237
 172000000.0000	  77.4722	  97.1457
 180000000.0000	  79.0424	  94.6031
 188000000.0000	  77.7072	  92.7311
 196000000.0000	  78.7930	  90.9601
 204000000.0000	  75.3761	  87.0541
 212000000.0000	  73.6258	  82.8604
 220000000.0000	  73.1379	  78.2382
 228000000.0000	  74.0661	  74.5311
 236000000.0000	  75.6406	  71.3885
 244000000.0000	  76.9578	  69.9667
 252000000.0000	  77.1632	  69.8979
 260000000.0000	  76.1546	  69.0943
 268000000.0000	  75.3135	  68.0533
 276000000.0000	  74.6664	  65.8802
 284000000.0000	  73.3157	  63.2011
 292000000.0000	  74.5323	  59.6673
 300000000.0000	  73.9312	  58.1165
 308000000.0000	  75.2820	  56.6087
 316000000.0000	  76.2647	  56.1556
 324000000.0000	  75.7300	  56.0871
 332000000.0000	  74.8732	  55.7054
 340000000.0000	  73.9592	  54.5849
 348000000.0000	  73.7038	  52.5750
 356000000.0000	  73.4679	  50.9591
 364000000.0000	  74.1954	  49.2390
 372000000.0000	  74.5983	  48.3550
 380000000.0000	  75.7374	  47.8477
 388000000.0000	  75.2394	  47.6539
 396000000.0000	  74.9086	  47.5724
 404000000.0000	  73.8133	  46.5306
 412000000.0000	  72.9721	  45.5821
 420000000.0000	  73.7029	  44.0190
 428000000.0000	  73.9503	  42.7761
 436000000.0000	  74.6459	  42.1502
 444000000.0000	  75.3964	  42.1937
 452000000.0000	  75.5639	  42.2290
 460000000.0000	  74.9434	  42.0446
 468000000.0000	  74.4827	  41.4760
 476000000.0000	  73.1171	  40.3303
 484000000.0000	  72.7324	  39.2175
 492000000.0000	  73.0601	  37.9621
 500000000.0000	  73.3708	  37.3248
 508000000.0000	  73.8815	  37.1080
 516000000.0000	  74.7536	  37.3683
 524000000.0000	  74.6367	  37.7768
 532000000.0000	  74.2249	  37.4608
 540000000.0000	  73.8620	  36.6935
 548000000.0000	  73.4348	  36.0178
 556000000.0000	  72.7880	  34.8630
 564000000.0000	  73.5548	  33.8314
 572000000.0000	  73.0752	  33.2848
 580000000.0000	  73.5768	  33.3384
 588000000.0000	  73.3444	  33.3346
 596000000.0000	  73.1962	  33.6474
 604000000.0000	  72.8346	  33.4557
 612000000.0000	  72.7522	  33.0831
 620000000.0000	  72.6624	  32.2927
 628000000.0000	  72.9910	  31.7762
 636000000.0000	  73.6944	  31.2004
 644000000.0000	  73.9437	  30.8448
 652000000.0000	  74.0289	  31.1801
 660000000.0000	  73.1702	  30.8632
 668000000.0000	  72.3678	  30.8803
 676000000.0000	  72.0620	  30.4034
 684000000.0000	  71.5268	  29.7981
 692000000.0000	  71.9836	  29.1364
 700000000.0000	  72.6491	  29.1395
 708000000.0000	  73.3706	  28.9302
 716000000.0000	  73.5368	  29.0658
 724000000.0000	  73.9555	  29.4833
 732000000.0000	  73.4444	  29.0524
 740000000.0000	  72.2515	  28.9097
 748000000.0000	  72.4668	  28.0829
 756000000.0000	  71.5997	  27.3054
 764000000.0000	  71.7228	  26.7289
 772000000.0000	  72.3529	  26.5164
 780000000.0000	  72.6294	  26.7216
 788000000.0000	  72.7734	  26.9896
 796000000.0000	  72.6821	  27.5681
 804000000.0000	  72.7148	  27.2908
 812000000.0000	  71.9165	  27.1648
 820000000.0000	  72.3544	  26.4828
 828000000.0000	  72.1931	  25.5257
 836000000.0000	  72.2794	  25.1538
 844000000.0000	  72.6716	  24.9811
 852000000.0000	  72.4962	  25.0941
 860000000.0000	  72.2801	  25.2504
 868000000.0000	  71.7084	  25.5933
 876000000.0000	  71.3482	  25.4182
 884000000.0000	  71.0700	  25.1275
 892000000.0000	  71.7445	  24.7976
 900000000.0000	  72.0949	  24.3350
