frequency	e'	e''
 100000000.0000	  78.4713	 124.3060
 108000000.0000	  80.7150	 116.4094
 116000000.0000	  80.5212	 108.4099
 124000000.0000	  81.0999	 105.8952
 132000000.0000	  79.2026	 100.5783
 140000000.0000	  77.1980	  94.8379
 148000000.0000	  76.5500	  89.7633
 156000000.0000	  75.7770	  82.9589
 164000000.0000	  76.7299	  77.9990
 172000000.0000	  77.9900	  74.7506
 180000000.0000	  78.7063	  72.7213
 188000000.0000	  78.1400	  70.8799
 196000000.0000	  78.5987	  69.4580
 204000000.0000	  76.4812	  67.0651
 212000000.0000	  75.3364	  64.1550
 220000000.0000	  75.4651	  60.6096
 228000000.0000	  76.5012	  58.4791
 236000000.0000	  77.4081	  55.3487
 244000000.0000	  77.5882	  54.2113
 252000000.0000	  78.3890	  54.1364
 260000000.0000	  76.9216	  53.1902
 268000000.0000	  76.0120	  52.4703
 276000000.0000	  75.1622	  51.1274
 284000000.0000	  74.5239	  49.1202
 292000000.0000	  75.1698	  46.4618
 300000000.0000	  75.9037	  45.3266
 308000000.0000	  76.6905	  44.3401
 316000000.0000	  77.0258	  44.0508
 324000000.0000	  77.1835	  43.8930
 332000000.0000	  76.4729	  43.3505
 340000000.0000	  75.1245	  42.7892
 348000000.0000	  75.4520	  40.8018
 356000000.0000	  74.9666	  39.6474
 364000000.0000	  74.8604	  38.4465
 372000000.0000	  75.6151	  37.6559
 380000000.0000	  75.9666	  37.5165
 388000000.0000	  75.4762	  37.7491
 396000000.0000	  75.9772	  37.2787
 404000000.0000	  75.2280	  36.8699
 412000000.0000	  74.6022	  36.1002
 420000000.0000	  75.3249	  34.7571
 428000000.0000	  75.3405	  33.7495
 436000000.0000	  75.5749	  33.1497
 444000000.0000	  75.9608	  33.1224
 452000000.0000	  75.8191	  32.8831
 460000000.0000	  75.2653	  32.9062
 468000000.0000	  74.5542	  32.7609
 476000000.0000	  73.7893	  31.9483
 484000000.0000	  73.8163	  31.2199
 492000000.0000	  74.0073	  30.3581
 500000000.0000	  74.3565	  29.9965
 508000000.0000	  74.9807	  29.7290
 516000000.0000	  75.4894	  29.9275
 524000000.0000	  75.4652	  29.7676
 532000000.0000	  75.1309	  29.5185
 540000000.0000	  74.6028	  29.0369
 548000000.0000	  74.1493	  28.4502
 556000000.0000	  73.8615	  27.6031
 564000000.0000	  74.3321	  27.0557
 572000000.0000	  73.6387	  26.8287
 580000000.0000	  74.4952	  26.8101
 588000000.0000	  74.2477	  26.9384
 596000000.0000	  74.0632	  27.1627
 604000000.0000	  74.0226	  26.9100
 612000000.0000	  74.0092	  26.5236
 620000000.0000	  73.8715	  25.8021
 628000000.0000	  74.1749	  25.4215
 636000000.0000	  74.6189	  24.7710
 644000000.0000	  74.5312	  24.6434
 652000000.0000	  74.6429	  25.0213
 660000000.0000	  73.9472	  24.9278
 668000000.0000	  73.3110	  25.0674
 676000000.0000	  73.3131	  24.8064
 684000000.0000	  72.8624	  24.4112
 692000000.0000	  73.2617	  23.8093
 700000000.0000	  73.6982	  23.7459
 708000000.0000	  74.3393	  23.2676
 716000000.0000	  74.0989	  23.5169
 724000000.0000	  74.5698	  23.6351
 732000000.0000	  74.1240	  23.2968
 740000000.0000	  73.0915	  23.3889
 748000000.0000	  73.4299	  22.8566
 756000000.0000	  72.6918	  22.5218
 764000000.0000	  72.8758	  22.0372
 772000000.0000	  73.3425	  22.0191
 780000000.0000	  73.5529	  22.1258
 788000000.0000	  73.6501	  22.1658
 796000000.0000	  73.6255	  22.5287
 804000000.0000	  73.7094	  22.1344
 812000000.0000	  72.9357	  22.0781
 820000000.0000	  73.3260	  21.5299
 828000000.0000	  73.1256	  20.9179
 836000000.0000	  73.0827	  20.7594
 844000000.0000	  73.4872	  20.7395
 852000000.0000	  73.1641	  20.9317
 860000000.0000	  73.2630	  21.0750
 868000000.0000	  72.8802	  21.3886
 876000000.0000	  72.7456	  21.0322
 884000000.0000	  72.3436	  20.8437
 892000000.0000	  73.0376	  20.3685
 900000000.0000	  73.0656	  19.9982
