frequency	e'	e''
 100000000.0000	  49.7707	  32.5703
 108000000.0000	  49.7651	  31.0952
 116000000.0000	  49.7728	  29.8292
 124000000.0000	  49.4278	  28.4253
 132000000.0000	  49.7266	  27.5665
 140000000.0000	  49.5052	  26.7943
 148000000.0000	  49.4320	  25.6047
 156000000.0000	  49.4523	  24.6880
 164000000.0000	  49.4049	  23.9689
 172000000.0000	  49.4764	  22.8450
 180000000.0000	  49.3763	  22.4451
 188000000.0000	  49.1363	  22.0580
 196000000.0000	  48.9974	  21.7280
 204000000.0000	  48.7853	  21.4856
 212000000.0000	  48.4014	  20.8410
 220000000.0000	  48.2987	  20.3575
 228000000.0000	  48.3686	  20.0418
 236000000.0000	  48.3056	  20.0188
 244000000.0000	  48.2860	  19.5936
 252000000.0000	  48.8961	  19.1633
 260000000.0000	  47.7725	  19.5487
 268000000.0000	  48.2219	  18.8696
 276000000.0000	  48.1129	  18.4137
 284000000.0000	  47.7559	  18.3970
 292000000.0000	  47.4289	  18.2003
 300000000.0000	  47.1839	  17.9662
 308000000.0000	  46.8576	  18.1304
 316000000.0000	  47.1206	  17.8502
 324000000.0000	  46.9631	  17.9262
 332000000.0000	  46.0299	  17.8706
 340000000.0000	  46.3200	  17.5177
 348000000.0000	  46.4715	  17.2777
 356000000.0000	  46.3857	  17.2694
 364000000.0000	  46.6736	  17.4061
 372000000.0000	  46.7307	  17.0861
 380000000.0000	  46.3494	  16.8354
 388000000.0000	  45.5635	  17.2158
 396000000.0000	  45.5963	  16.9343
 404000000.0000	  45.1195	  17.1138
 412000000.0000	  45.1235	  16.8230
 420000000.0000	  45.0506	  16.7268
 428000000.0000	  45.1064	  16.5237
 436000000.0000	  44.9242	  16.5953
 444000000.0000	  44.9129	  16.4803
 452000000.0000	  45.1741	  16.3730
 460000000.0000	  44.4403	  16.5547
 468000000.0000	  44.6030	  16.4180
 476000000.0000	  44.4976	  16.3444
 484000000.0000	  44.5415	  16.2615
 492000000.0000	  43.8509	  16.4292
 500000000.0000	  44.1923	  16.3151
 508000000.0000	  44.3621	  16.1412
 516000000.0000	  44.0191	  16.1212
 524000000.0000	  43.5257	  16.3431
 532000000.0000	  43.9411	  15.9431
 540000000.0000	  43.6296	  16.1473
 548000000.0000	  43.4151	  16.2602
 556000000.0000	  43.4370	  15.9607
 564000000.0000	  43.5295	  15.9294
 572000000.0000	  43.6009	  15.8600
 580000000.0000	  42.8185	  15.9837
 588000000.0000	  43.0810	  15.9124
 596000000.0000	  42.8041	  15.9632
 604000000.0000	  42.4887	  15.9258
 612000000.0000	  42.8660	  16.0072
 620000000.0000	  42.6122	  15.9315
 628000000.0000	  42.3850	  15.8582
 636000000.0000	  42.5668	  15.9784
 644000000.0000	  42.6806	  15.7206
 652000000.0000	  41.9438	  15.9574
 660000000.0000	  42.6320	  15.7784
 668000000.0000	  41.8119	  15.9605
 676000000.0000	  41.8382	  15.8392
 684000000.0000	  41.9354	  15.7873
 692000000.0000	  41.5605	  15.8288
 700000000.0000	  41.4445	  15.7524
 708000000.0000	  41.6864	  15.8733
 716000000.0000	  41.4321	  15.7522
 724000000.0000	  41.2929	  15.8489
 732000000.0000	  41.5906	  15.8344
 740000000.0000	  41.2267	  15.6549
 748000000.0000	  41.0634	  15.8115
 756000000.0000	  41.0505	  15.5919
 764000000.0000	  40.7242	  15.7312
 772000000.0000	  40.7094	  15.6428
 780000000.0000	  40.7803	  15.6034
 788000000.0000	  40.5166	  15.6650
 796000000.0000	  40.3910	  15.6576
 804000000.0000	  40.4100	  15.6675
 812000000.0000	  40.2697	  15.6320
 820000000.0000	  40.2475	  15.7231
 828000000.0000	  40.2429	  15.5853
 836000000.0000	  40.0190	  15.6714
 844000000.0000	  40.0233	  15.6292
 852000000.0000	  40.1377	  15.6280
 860000000.0000	  39.6296	  15.5983
 868000000.0000	  39.6902	  15.6342
 876000000.0000	  39.6417	  15.6988
 884000000.0000	  39.3410	  15.5901
 892000000.0000	  39.4673	  15.6895
 900000000.0000	  39.3855	  15.6115
