frequency	e'	e''
 100000000.0000	  79.2524	 207.7006
 108000000.0000	  84.4377	 194.5794
 116000000.0000	  84.1064	 181.8488
 124000000.0000	  83.6785	 178.2536
 132000000.0000	  78.0583	 170.4998
 140000000.0000	  74.6260	 159.7773
 148000000.0000	  75.0175	 150.1327
 156000000.0000	  72.9806	 138.3031
 164000000.0000	  75.9951	 129.6480
 172000000.0000	  79.8906	 124.1948
 180000000.0000	  82.2533	 121.2850
 188000000.0000	  81.2277	 118.6900
 196000000.0000	  80.8458	 116.8480
 204000000.0000	  76.0948	 112.6553
 212000000.0000	  73.6586	 106.3023
 220000000.0000	  72.9953	  99.7988
 228000000.0000	  74.3288	  94.6785
 236000000.0000	  76.8678	  90.5477
 244000000.0000	  77.7961	  89.5525
 252000000.0000	  79.4980	  89.5922
 260000000.0000	  78.1277	  88.8024
 268000000.0000	  77.2326	  87.5567
 276000000.0000	  75.4972	  84.5614
 284000000.0000	  73.6814	  80.2573
 292000000.0000	  74.5733	  75.7915
 300000000.0000	  75.4127	  73.1242
 308000000.0000	  76.8739	  71.5978
 316000000.0000	  77.2893	  71.8057
 324000000.0000	  76.9150	  71.9978
 332000000.0000	  76.3875	  71.3651
 340000000.0000	  74.6723	  69.9314
 348000000.0000	  74.6825	  67.1632
 356000000.0000	  74.5779	  64.7446
 364000000.0000	  75.3808	  62.4011
 372000000.0000	  76.1047	  61.1901
 380000000.0000	  77.5094	  60.6398
 388000000.0000	  76.6867	  60.9303
 396000000.0000	  76.0391	  60.6359
 404000000.0000	  74.4692	  59.4464
 412000000.0000	  73.1593	  57.9719
 420000000.0000	  73.8817	  55.9121
 428000000.0000	  74.5249	  54.1530
 436000000.0000	  75.7623	  53.2827
 444000000.0000	  77.0528	  53.4289
 452000000.0000	  77.3618	  53.6249
 460000000.0000	  76.5799	  53.4829
 468000000.0000	  75.5070	  53.0218
 476000000.0000	  73.6642	  51.2771
 484000000.0000	  73.2057	  49.6128
 492000000.0000	  73.5852	  47.8414
 500000000.0000	  73.9384	  46.9765
 508000000.0000	  75.0047	  46.7693
 516000000.0000	  75.9737	  47.4620
 524000000.0000	  75.8238	  47.9303
 532000000.0000	  75.7202	  47.6732
 540000000.0000	  74.9572	  46.6158
 548000000.0000	  74.3776	  45.4419
 556000000.0000	  73.8565	  43.6163
 564000000.0000	  74.7387	  42.3676
 572000000.0000	  74.1435	  41.6572
 580000000.0000	  75.4620	  41.6739
 588000000.0000	  74.6441	  41.9784
 596000000.0000	  74.3710	  42.5387
 604000000.0000	  73.9368	  42.2974
 612000000.0000	  73.5583	  41.7113
 620000000.0000	  73.5737	  40.4815
 628000000.0000	  74.3736	  39.7151
 636000000.0000	  75.4074	  38.7497
 644000000.0000	  75.2614	  38.6267
 652000000.0000	  75.7573	  38.9517
 660000000.0000	  74.4544	  38.8454
 668000000.0000	  73.4562	  38.6907
 676000000.0000	  72.8048	  38.0518
 684000000.0000	  72.1722	  37.1326
 692000000.0000	  72.7737	  36.2486
 700000000.0000	  73.7571	  36.1124
 708000000.0000	  75.0512	  35.8038
 716000000.0000	  75.1110	  36.3869
 724000000.0000	  75.6295	  36.7716
 732000000.0000	  74.8563	  36.2483
 740000000.0000	  73.3084	  35.9070
 748000000.0000	  73.3730	  34.7502
 756000000.0000	  72.4172	  33.6438
 764000000.0000	  72.8074	  32.7254
 772000000.0000	  73.3108	  32.7690
 780000000.0000	  73.9681	  33.0124
 788000000.0000	  74.2260	  33.5068
 796000000.0000	  74.1103	  34.2495
 804000000.0000	  74.0287	  33.9230
 812000000.0000	  73.0103	  33.4930
 820000000.0000	  73.4111	  32.4435
 828000000.0000	  73.2780	  31.1327
 836000000.0000	  73.4480	  30.5925
 844000000.0000	  73.9243	  30.3854
 852000000.0000	  73.7354	  30.7109
 860000000.0000	  73.4166	  31.1119
 868000000.0000	  72.6824	  31.5773
 876000000.0000	  72.2226	  31.3443
 884000000.0000	  72.0014	  30.8276
 892000000.0000	  72.8368	  30.2275
 900000000.0000	  73.4306	  29.4492
