frequency	e'	e''
 100000000.0000	  77.9310	  82.2421
 108000000.0000	  82.7007	  78.1704
 116000000.0000	  83.3067	  75.6138
 124000000.0000	  82.5237	  76.4996
 132000000.0000	  78.3503	  74.0185
 140000000.0000	  74.6014	  69.3588
 148000000.0000	  72.8769	  64.3230
 156000000.0000	  72.5485	  57.2535
 164000000.0000	  75.0568	  52.8638
 172000000.0000	  78.0547	  51.0249
 180000000.0000	  79.9669	  51.0287
 188000000.0000	  79.5754	  51.5228
 196000000.0000	  78.3695	  52.0403
 204000000.0000	  75.4817	  49.9313
 212000000.0000	  73.5949	  46.7924
 220000000.0000	  73.2067	  42.9248
 228000000.0000	  74.3791	  39.9351
 236000000.0000	  76.6077	  37.7165
 244000000.0000	  77.4441	  37.8932
 252000000.0000	  77.9547	  39.3165
 260000000.0000	  76.8197	  39.7081
 268000000.0000	  75.2424	  39.5810
 276000000.0000	  74.2427	  38.1495
 284000000.0000	  72.7248	  35.3749
 292000000.0000	  74.0569	  32.7406
 300000000.0000	  75.4223	  31.6037
 308000000.0000	  76.2100	  31.5374
 316000000.0000	  77.3888	  31.9861
 324000000.0000	  76.6916	  33.0663
 332000000.0000	  75.8306	  33.1825
 340000000.0000	  74.4819	  32.4515
 348000000.0000	  73.7006	  30.7975
 356000000.0000	  73.6946	  29.0040
 364000000.0000	  74.6598	  27.5151
 372000000.0000	  75.6845	  26.9509
 380000000.0000	  76.8614	  27.4244
 388000000.0000	  76.8198	  28.1543
 396000000.0000	  75.5673	  28.6442
 404000000.0000	  74.7265	  28.2588
 412000000.0000	  73.9341	  27.3426
 420000000.0000	  73.6115	  25.9340
 428000000.0000	  74.6606	  24.5715
 436000000.0000	  75.7984	  24.0911
 444000000.0000	  76.4632	  24.2617
 452000000.0000	  76.6436	  24.8421
 460000000.0000	  76.1361	  25.4258
 468000000.0000	  74.7633	  25.4090
 476000000.0000	  73.4956	  24.7293
 484000000.0000	  73.3794	  23.3588
 492000000.0000	  73.4211	  22.2032
 500000000.0000	  74.2281	  21.7881
 508000000.0000	  75.2096	  21.8017
 516000000.0000	  75.6642	  22.3830
 524000000.0000	  75.6659	  22.9341
 532000000.0000	  75.1033	  23.1116
 540000000.0000	  74.2056	  22.4431
 548000000.0000	  73.5409	  21.9371
 556000000.0000	  73.6690	  20.5964
 564000000.0000	  73.9356	  19.7387
 572000000.0000	  74.1885	  19.5672
 580000000.0000	  74.6082	  20.0111
 588000000.0000	  74.2600	  20.5202
 596000000.0000	  74.1760	  21.1094
 604000000.0000	  73.4694	  21.1408
 612000000.0000	  73.5970	  20.4131
 620000000.0000	  73.2766	  19.7911
 628000000.0000	  73.8877	  18.9167
 636000000.0000	  74.5115	  18.5410
 644000000.0000	  74.8706	  18.5800
 652000000.0000	  74.7566	  19.1637
 660000000.0000	  74.1366	  19.4093
 668000000.0000	  73.3411	  19.6212
 676000000.0000	  72.5559	  19.2940
 684000000.0000	  72.3473	  18.6075
 692000000.0000	  72.7478	  18.0960
 700000000.0000	  73.4401	  17.6710
 708000000.0000	  74.3796	  17.7079
 716000000.0000	  74.8483	  18.0525
 724000000.0000	  74.7283	  18.5275
 732000000.0000	  74.1041	  18.6314
 740000000.0000	  73.2556	  18.3656
 748000000.0000	  72.5596	  17.8391
 756000000.0000	  72.3338	  16.9628
 764000000.0000	  72.5580	  16.5694
 772000000.0000	  72.9609	  16.4335
 780000000.0000	  73.5653	  16.7900
 788000000.0000	  73.9556	  17.2485
 796000000.0000	  73.4379	  17.8975
 804000000.0000	  73.5339	  17.6722
 812000000.0000	  72.7207	  17.3668
 820000000.0000	  72.8550	  16.6728
 828000000.0000	  72.7949	  15.8611
 836000000.0000	  72.9054	  15.5430
 844000000.0000	  73.5298	  15.5895
 852000000.0000	  73.3770	  16.0492
 860000000.0000	  73.0056	  16.6096
 868000000.0000	  72.6189	  16.8682
 876000000.0000	  71.9788	  16.8098
 884000000.0000	  71.6191	  16.3724
 892000000.0000	  72.4361	  15.7053
 900000000.0000	  72.7669	  15.2775
