frequency	e'	e''
 100000000.0000	  78.6717	 103.3110
 108000000.0000	  79.4312	  96.3293
 116000000.0000	  78.7388	  89.0413
 124000000.0000	  79.4671	  86.0055
 132000000.0000	  78.7334	  81.5211
 140000000.0000	  77.7649	  76.8059
 148000000.0000	  78.7873	  73.1529
 156000000.0000	  76.7851	  68.8827
 164000000.0000	  76.9912	  65.0325
 172000000.0000	  77.4312	  62.1444
 180000000.0000	  77.6221	  59.9284
 188000000.0000	  76.7943	  58.3773
 196000000.0000	  78.3697	  56.2370
 204000000.0000	  77.0931	  54.6757
 212000000.0000	  76.4490	  52.6516
 220000000.0000	  76.4697	  50.4682
 228000000.0000	  76.7205	  48.6409
 236000000.0000	  77.1154	  46.3754
 244000000.0000	  76.3970	  45.5940
 252000000.0000	  77.0707	  44.5178
 260000000.0000	  76.4371	  43.5034
 268000000.0000	  76.1647	  42.7605
 276000000.0000	  75.7065	  41.9900
 284000000.0000	  75.2241	  40.5201
 292000000.0000	  75.3606	  39.1696
 300000000.0000	  75.6110	  38.1419
 308000000.0000	  75.9414	  37.2384
 316000000.0000	  76.3971	  36.7696
 324000000.0000	  76.3256	  36.2208
 332000000.0000	  76.2160	  35.6978
 340000000.0000	  75.7800	  34.9973
 348000000.0000	  75.3262	  34.0986
 356000000.0000	  74.9433	  33.2128
 364000000.0000	  74.8880	  32.3623
 372000000.0000	  74.6028	  31.9253
 380000000.0000	  75.0361	  31.3109
 388000000.0000	  75.5879	  31.1690
 396000000.0000	  75.8166	  30.7934
 404000000.0000	  75.1176	  30.5051
 412000000.0000	  75.4914	  30.1435
 420000000.0000	  75.5486	  29.4668
 428000000.0000	  75.2870	  28.5699
 436000000.0000	  75.6927	  28.0027
 444000000.0000	  75.5108	  27.8108
 452000000.0000	  75.3206	  27.3133
 460000000.0000	  75.1824	  27.2338
 468000000.0000	  74.9940	  26.9568
 476000000.0000	  74.0750	  26.7015
 484000000.0000	  74.3570	  26.3414
 492000000.0000	  74.5606	  25.7700
 500000000.0000	  74.1867	  25.7910
 508000000.0000	  74.8137	  25.2474
 516000000.0000	  75.5069	  25.0224
 524000000.0000	  75.3563	  24.8584
 532000000.0000	  75.4580	  24.5732
 540000000.0000	  75.0662	  24.0253
 548000000.0000	  74.3048	  24.0733
 556000000.0000	  74.0527	  23.6806
 564000000.0000	  73.9274	  23.0199
 572000000.0000	  73.3335	  23.0036
 580000000.0000	  74.2959	  22.7905
 588000000.0000	  73.5778	  22.9497
 596000000.0000	  74.4765	  22.7836
 604000000.0000	  74.3808	  22.8720
 612000000.0000	  74.4166	  22.3593
 620000000.0000	  74.2696	  21.9934
 628000000.0000	  74.4277	  21.7547
 636000000.0000	  74.3375	  21.0971
 644000000.0000	  73.8658	  21.1355
 652000000.0000	  74.3975	  21.0313
 660000000.0000	  73.3168	  21.1980
 668000000.0000	  73.6562	  21.1428
 676000000.0000	  73.3126	  21.3489
 684000000.0000	  72.9841	  21.0717
 692000000.0000	  73.7838	  20.6506
 700000000.0000	  73.9976	  20.6032
 708000000.0000	  74.3241	  19.9721
 716000000.0000	  74.4136	  20.0823
 724000000.0000	  74.8055	  19.7960
 732000000.0000	  73.9492	  19.7343
 740000000.0000	  73.6647	  19.7879
 748000000.0000	  73.3703	  19.7418
 756000000.0000	  72.5016	  19.5692
 764000000.0000	  72.7758	  19.4166
 772000000.0000	  72.9408	  19.3985
 780000000.0000	  73.3329	  19.1460
 788000000.0000	  73.6966	  19.2597
 796000000.0000	  74.0738	  19.2228
 804000000.0000	  73.9252	  19.0645
 812000000.0000	  73.7881	  19.0220
 820000000.0000	  74.0403	  18.4787
 828000000.0000	  73.0962	  18.3236
 836000000.0000	  73.3691	  17.9834
 844000000.0000	  72.9993	  18.1446
 852000000.0000	  72.8747	  18.0425
 860000000.0000	  72.9852	  18.3865
 868000000.0000	  72.8387	  18.5872
 876000000.0000	  72.8137	  18.3389
 884000000.0000	  73.0591	  18.3087
 892000000.0000	  73.6235	  17.8933
 900000000.0000	  73.3843	  17.5995
