frequency	e'	e''
 100000000.0000	  76.6966	 155.9414
 108000000.0000	  80.0569	 145.9398
 116000000.0000	  79.5555	 136.1969
 124000000.0000	  79.6002	 132.8870
 132000000.0000	  76.8493	 126.4616
 140000000.0000	  73.8407	 119.2747
 148000000.0000	  74.0171	 112.1240
 156000000.0000	  72.4065	 103.8017
 164000000.0000	  73.4807	  97.9899
 172000000.0000	  76.5772	  93.3845
 180000000.0000	  77.8408	  90.8840
 188000000.0000	  77.2345	  88.5848
 196000000.0000	  77.3387	  87.0314
 204000000.0000	  74.4927	  83.8004
 212000000.0000	  73.6183	  79.8493
 220000000.0000	  72.0550	  75.9108
 228000000.0000	  73.1884	  71.9578
 236000000.0000	  75.4844	  68.7482
 244000000.0000	  75.3906	  67.3593
 252000000.0000	  76.0927	  67.3578
 260000000.0000	  75.2235	  66.4125
 268000000.0000	  74.3717	  65.4276
 276000000.0000	  73.7032	  63.3294
 284000000.0000	  72.3599	  60.5239
 292000000.0000	  73.2263	  57.4110
 300000000.0000	  73.0343	  56.0281
 308000000.0000	  74.4557	  54.5030
 316000000.0000	  75.1149	  54.3069
 324000000.0000	  74.7073	  54.1370
 332000000.0000	  74.0604	  53.7035
 340000000.0000	  73.5328	  52.6309
 348000000.0000	  72.6020	  50.8188
 356000000.0000	  72.6506	  49.0221
 364000000.0000	  73.3267	  47.3029
 372000000.0000	  74.0453	  46.5477
 380000000.0000	  74.3775	  46.0025
 388000000.0000	  74.3176	  45.9490
 396000000.0000	  73.8591	  45.6993
 404000000.0000	  72.4854	  45.2226
 412000000.0000	  72.1551	  44.0878
 420000000.0000	  72.5082	  42.4985
 428000000.0000	  72.8414	  41.2791
 436000000.0000	  73.7520	  40.5975
 444000000.0000	  74.7877	  40.3845
 452000000.0000	  74.6014	  40.4182
 460000000.0000	  74.2895	  40.4278
 468000000.0000	  73.5827	  39.9366
 476000000.0000	  71.7784	  39.0891
 484000000.0000	  72.0269	  37.8664
 492000000.0000	  72.1604	  36.7136
 500000000.0000	  72.2337	  36.1559
 508000000.0000	  73.1825	  35.9430
 516000000.0000	  73.8449	  36.0816
 524000000.0000	  73.7145	  36.2767
 532000000.0000	  73.4295	  36.3035
 540000000.0000	  73.0456	  35.3196
 548000000.0000	  72.3574	  34.6227
 556000000.0000	  72.3631	  33.4539
 564000000.0000	  72.7180	  32.6054
 572000000.0000	  71.9686	  32.1967
 580000000.0000	  73.0549	  32.1657
 588000000.0000	  72.2550	  32.4764
 596000000.0000	  72.2532	  32.4892
 604000000.0000	  71.9606	  32.5623
 612000000.0000	  71.8873	  32.0082
 620000000.0000	  71.8604	  31.2934
 628000000.0000	  72.3656	  30.6384
 636000000.0000	  73.0161	  29.8798
 644000000.0000	  72.7144	  29.8534
 652000000.0000	  73.3058	  29.9405
 660000000.0000	  71.9150	  29.9784
 668000000.0000	  71.8084	  29.8155
 676000000.0000	  71.0099	  29.6768
 684000000.0000	  70.4555	  28.9726
 692000000.0000	  71.1734	  28.4691
 700000000.0000	  71.7897	  28.2603
 708000000.0000	  72.5044	  27.8196
 716000000.0000	  72.8068	  28.2465
 724000000.0000	  73.2556	  28.2530
 732000000.0000	  72.2601	  28.0762
 740000000.0000	  71.6412	  27.9703
 748000000.0000	  71.4581	  27.3092
 756000000.0000	  70.5496	  26.5247
 764000000.0000	  71.0339	  26.0550
 772000000.0000	  71.2557	  25.9451
 780000000.0000	  71.6932	  25.8943
 788000000.0000	  71.9077	  26.3548
 796000000.0000	  71.9994	  26.6124
 804000000.0000	  71.6077	  26.5051
 812000000.0000	  71.4871	  26.1012
 820000000.0000	  71.7334	  25.3470
 828000000.0000	  71.1158	  24.7634
 836000000.0000	  71.7527	  24.2192
 844000000.0000	  71.6493	  24.1626
 852000000.0000	  71.7221	  24.3372
 860000000.0000	  71.3823	  24.7772
 868000000.0000	  70.7897	  24.9957
 876000000.0000	  70.4172	  24.6466
 884000000.0000	  70.2862	  24.6118
 892000000.0000	  70.8407	  23.9042
 900000000.0000	  71.1290	  23.4980
