frequency	e'	e''
 100000000.0000	  78.4106	 159.4260
 108000000.0000	  81.4752	 149.3035
 116000000.0000	  80.7410	 139.1814
 124000000.0000	  81.1059	 135.8136
 132000000.0000	  78.2339	 129.1875
 140000000.0000	  75.5405	 121.7175
 148000000.0000	  75.7512	 114.5520
 156000000.0000	  74.1433	 106.1688
 164000000.0000	  75.7278	  99.8704
 172000000.0000	  77.3681	  96.0338
 180000000.0000	  78.8201	  93.3728
 188000000.0000	  78.6727	  90.5271
 196000000.0000	  78.9168	  88.8729
 204000000.0000	  75.9595	  85.6234
 212000000.0000	  74.2945	  81.6146
 220000000.0000	  73.9091	  77.1530
 228000000.0000	  74.7410	  73.4529
 236000000.0000	  76.0135	  70.7654
 244000000.0000	  76.7531	  68.9256
 252000000.0000	  77.6236	  68.7065
 260000000.0000	  76.6084	  67.8632
 268000000.0000	  75.7216	  66.7413
 276000000.0000	  75.1970	  64.6694
 284000000.0000	  73.3892	  62.1286
 292000000.0000	  74.7056	  58.6405
 300000000.0000	  74.9770	  56.9388
 308000000.0000	  76.4142	  55.8452
 316000000.0000	  76.4727	  55.5081
 324000000.0000	  76.2756	  55.3208
 332000000.0000	  75.8571	  54.9200
 340000000.0000	  74.6829	  53.9705
 348000000.0000	  74.4266	  51.6450
 356000000.0000	  74.5299	  50.0583
 364000000.0000	  74.8927	  48.6578
 372000000.0000	  75.2893	  47.3146
 380000000.0000	  75.9472	  47.2974
 388000000.0000	  75.6439	  46.9805
 396000000.0000	  75.2867	  46.5902
 404000000.0000	  74.0631	  46.0131
 412000000.0000	  73.7049	  45.1827
 420000000.0000	  73.9681	  43.4463
 428000000.0000	  74.3143	  42.4286
 436000000.0000	  74.9427	  41.6904
 444000000.0000	  75.8562	  41.2560
 452000000.0000	  76.2329	  41.2775
 460000000.0000	  75.3517	  41.2493
 468000000.0000	  74.7136	  40.7424
 476000000.0000	  73.5632	  39.7315
 484000000.0000	  73.1613	  38.6467
 492000000.0000	  73.5303	  37.5286
 500000000.0000	  73.6340	  37.1745
 508000000.0000	  74.1402	  36.9342
 516000000.0000	  75.1769	  36.9170
 524000000.0000	  75.3099	  37.0701
 532000000.0000	  74.7305	  36.8053
 540000000.0000	  74.3774	  36.0231
 548000000.0000	  74.0325	  35.3657
 556000000.0000	  73.2587	  34.3301
 564000000.0000	  73.8392	  33.5266
 572000000.0000	  73.6930	  32.7508
 580000000.0000	  73.9681	  33.0220
 588000000.0000	  73.7144	  33.0558
 596000000.0000	  73.6523	  33.3609
 604000000.0000	  73.2485	  33.1081
 612000000.0000	  73.2357	  32.6503
 620000000.0000	  73.3856	  31.8058
 628000000.0000	  73.4310	  31.2647
 636000000.0000	  74.1782	  30.7101
 644000000.0000	  74.3325	  30.3473
 652000000.0000	  74.2334	  30.6847
 660000000.0000	  73.5867	  30.5395
 668000000.0000	  72.7077	  30.5520
 676000000.0000	  72.3154	  30.1297
 684000000.0000	  71.9842	  29.5921
 692000000.0000	  72.5284	  29.1106
 700000000.0000	  73.0663	  28.7011
 708000000.0000	  73.8526	  28.6292
 716000000.0000	  74.0343	  28.6500
 724000000.0000	  74.4461	  28.9983
 732000000.0000	  73.9810	  28.5549
 740000000.0000	  72.6887	  28.4596
 748000000.0000	  72.9086	  27.7017
 756000000.0000	  72.0707	  27.1125
 764000000.0000	  72.0807	  26.6224
 772000000.0000	  72.7502	  26.3960
 780000000.0000	  72.9748	  26.5961
 788000000.0000	  73.1638	  26.8186
 796000000.0000	  73.1626	  27.2901
 804000000.0000	  73.1976	  26.9537
 812000000.0000	  72.4451	  26.7420
 820000000.0000	  72.8938	  26.0607
 828000000.0000	  72.7502	  25.1707
 836000000.0000	  72.6937	  24.8406
 844000000.0000	  73.1082	  24.7500
 852000000.0000	  72.8366	  24.9730
 860000000.0000	  72.4861	  25.2857
 868000000.0000	  72.2042	  25.3908
 876000000.0000	  71.7630	  25.3132
 884000000.0000	  71.4871	  24.9488
 892000000.0000	  72.3920	  24.4388
 900000000.0000	  72.5652	  24.0426
