frequency	e'	e''
 100000000.0000	  77.7184	 163.5291
 108000000.0000	  80.9988	 152.8678
 116000000.0000	  80.2890	 142.6861
 124000000.0000	  80.4793	 139.1988
 132000000.0000	  77.4596	 132.4268
 140000000.0000	  75.5021	 124.6196
 148000000.0000	  74.7443	 117.4064
 156000000.0000	  73.1366	 108.7060
 164000000.0000	  75.2134	 102.0525
 172000000.0000	  77.5435	  97.9378
 180000000.0000	  79.0353	  95.1793
 188000000.0000	  77.8378	  93.2862
 196000000.0000	  78.4409	  91.0620
 204000000.0000	  75.4107	  87.6537
 212000000.0000	  74.3862	  83.3951
 220000000.0000	  72.7577	  79.1490
 228000000.0000	  73.9437	  75.0763
 236000000.0000	  75.7397	  71.6012
 244000000.0000	  75.9340	  70.7905
 252000000.0000	  77.1636	  70.3158
 260000000.0000	  76.2359	  69.4045
 268000000.0000	  75.2738	  68.4991
 276000000.0000	  74.6963	  66.2464
 284000000.0000	  73.2850	  63.2873
 292000000.0000	  74.0316	  59.8924
 300000000.0000	  74.4801	  58.4165
 308000000.0000	  75.3670	  56.8375
 316000000.0000	  76.0054	  56.5323
 324000000.0000	  76.0664	  56.4071
 332000000.0000	  74.9767	  55.8998
 340000000.0000	  73.9946	  54.8876
 348000000.0000	  73.5225	  53.1011
 356000000.0000	  73.3083	  51.4700
 364000000.0000	  74.2296	  49.5037
 372000000.0000	  75.2813	  48.3824
 380000000.0000	  75.4271	  48.0317
 388000000.0000	  75.3204	  47.9288
 396000000.0000	  74.8143	  47.5571
 404000000.0000	  73.3354	  47.0057
 412000000.0000	  73.0272	  45.8127
 420000000.0000	  73.7396	  44.2284
 428000000.0000	  73.4335	  43.1960
 436000000.0000	  74.6982	  42.3490
 444000000.0000	  75.7437	  42.1948
 452000000.0000	  75.6196	  42.2300
 460000000.0000	  74.7484	  42.3946
 468000000.0000	  74.3444	  41.6483
 476000000.0000	  72.9902	  40.5734
 484000000.0000	  72.7854	  39.3661
 492000000.0000	  73.1360	  38.0881
 500000000.0000	  73.2636	  37.4729
 508000000.0000	  73.9755	  37.2642
 516000000.0000	  74.6572	  37.6833
 524000000.0000	  74.6952	  37.7654
 532000000.0000	  74.2796	  37.6290
 540000000.0000	  73.7555	  36.9999
 548000000.0000	  73.2878	  36.1530
 556000000.0000	  73.0068	  34.8576
 564000000.0000	  73.6623	  33.9674
 572000000.0000	  72.9609	  33.4271
 580000000.0000	  73.8355	  33.3502
 588000000.0000	  73.2726	  33.6374
 596000000.0000	  73.0816	  33.8025
 604000000.0000	  73.1596	  33.6098
 612000000.0000	  72.8313	  33.2000
 620000000.0000	  72.7415	  32.3793
 628000000.0000	  73.2973	  31.9644
 636000000.0000	  73.9278	  31.1602
 644000000.0000	  73.6330	  31.0997
 652000000.0000	  74.2842	  31.1588
 660000000.0000	  73.0908	  31.1351
 668000000.0000	  72.4414	  30.9995
 676000000.0000	  72.1502	  30.5090
 684000000.0000	  71.5916	  29.9035
 692000000.0000	  72.0469	  29.2629
 700000000.0000	  72.6931	  29.2439
 708000000.0000	  73.5954	  28.8905
 716000000.0000	  73.6775	  29.4031
 724000000.0000	  74.1382	  29.4502
 732000000.0000	  73.5172	  29.1126
 740000000.0000	  72.3546	  29.0691
 748000000.0000	  72.5176	  28.1666
 756000000.0000	  71.5238	  27.3791
 764000000.0000	  72.1631	  26.7462
 772000000.0000	  72.2513	  26.7229
 780000000.0000	  72.6634	  26.6570
 788000000.0000	  72.8666	  27.1973
 796000000.0000	  72.7461	  27.6584
 804000000.0000	  72.4626	  27.5065
 812000000.0000	  72.1652	  27.2941
 820000000.0000	  72.5377	  26.4281
 828000000.0000	  71.9652	  25.7417
 836000000.0000	  72.6811	  25.1257
 844000000.0000	  72.6353	  25.1371
 852000000.0000	  72.5534	  25.0552
 860000000.0000	  72.5506	  25.3522
 868000000.0000	  71.7922	  25.6746
 876000000.0000	  71.3505	  25.3513
 884000000.0000	  71.3292	  25.2255
 892000000.0000	  71.9117	  24.7082
 900000000.0000	  71.8156	  24.4730
