frequency	e'	e''
 100000000.0000	  79.4015	 100.0768
 108000000.0000	  79.7218	  93.1226
 116000000.0000	  78.5302	  85.5843
 124000000.0000	  79.4557	  82.2972
 132000000.0000	  77.9925	  78.3563
 140000000.0000	  78.5946	  73.5346
 148000000.0000	  79.5724	  70.0759
 156000000.0000	  78.0195	  66.2923
 164000000.0000	  78.0313	  63.1005
 172000000.0000	  78.1189	  60.3703
 180000000.0000	  77.6026	  58.4581
 188000000.0000	  77.2565	  56.1566
 196000000.0000	  78.6287	  53.8592
 204000000.0000	  77.6233	  52.1755
 212000000.0000	  77.1932	  50.3494
 220000000.0000	  77.1341	  48.5329
 228000000.0000	  77.0321	  46.9369
 236000000.0000	  76.9949	  45.3558
 244000000.0000	  76.8892	  43.7856
 252000000.0000	  77.0674	  42.9657
 260000000.0000	  76.8836	  41.8682
 268000000.0000	  76.8446	  41.0378
 276000000.0000	  77.2102	  39.9518
 284000000.0000	  76.3976	  38.9402
 292000000.0000	  76.8902	  37.5229
 300000000.0000	  76.7701	  36.9460
 308000000.0000	  75.9281	  36.3379
 316000000.0000	  76.4093	  35.7007
 324000000.0000	  76.1855	  34.7287
 332000000.0000	  75.7648	  34.4770
 340000000.0000	  75.8958	  33.5351
 348000000.0000	  76.4267	  32.5332
 356000000.0000	  75.6407	  32.2244
 364000000.0000	  75.8844	  31.7644
 372000000.0000	  75.6696	  30.8170
 380000000.0000	  75.5756	  30.6392
 388000000.0000	  75.8236	  29.9834
 396000000.0000	  75.9186	  29.3885
 404000000.0000	  75.6224	  29.1328
 412000000.0000	  75.4004	  28.7926
 420000000.0000	  75.6853	  28.0981
 428000000.0000	  75.3363	  27.6375
 436000000.0000	  75.3276	  27.2641
 444000000.0000	  75.4977	  26.9173
 452000000.0000	  75.5331	  26.6469
 460000000.0000	  75.1001	  26.6305
 468000000.0000	  75.6070	  25.9754
 476000000.0000	  75.3966	  25.6407
 484000000.0000	  75.3153	  25.2640
 492000000.0000	  75.3628	  24.7970
 500000000.0000	  75.0646	  24.6994
 508000000.0000	  75.0764	  24.3338
 516000000.0000	  74.9678	  24.3399
 524000000.0000	  75.3651	  23.9840
 532000000.0000	  75.0908	  23.9134
 540000000.0000	  74.7931	  23.2557
 548000000.0000	  75.1213	  23.2866
 556000000.0000	  75.0214	  22.9219
 564000000.0000	  74.9571	  22.5286
 572000000.0000	  74.8102	  22.2883
 580000000.0000	  75.1540	  22.2433
 588000000.0000	  74.3588	  22.1192
 596000000.0000	  75.0093	  21.8083
 604000000.0000	  74.7533	  21.8707
 612000000.0000	  74.6337	  21.4529
 620000000.0000	  74.3858	  21.4882
 628000000.0000	  74.4640	  21.1300
 636000000.0000	  74.3592	  20.9393
 644000000.0000	  74.5744	  20.7211
 652000000.0000	  74.5895	  20.7387
 660000000.0000	  74.5227	  20.5101
 668000000.0000	  74.4442	  20.4891
 676000000.0000	  74.1557	  20.4428
 684000000.0000	  74.2881	  20.0324
 692000000.0000	  74.3209	  19.9711
 700000000.0000	  74.2546	  19.7618
 708000000.0000	  74.4082	  19.5943
 716000000.0000	  74.4079	  19.5006
 724000000.0000	  74.3372	  19.5066
 732000000.0000	  74.2997	  19.4094
 740000000.0000	  74.1657	  19.2585
 748000000.0000	  74.0729	  19.2078
 756000000.0000	  74.0596	  18.9070
 764000000.0000	  74.0435	  18.8435
 772000000.0000	  74.0233	  18.6901
 780000000.0000	  74.1380	  18.6368
 788000000.0000	  74.1373	  18.5654
 796000000.0000	  74.0740	  18.5184
 804000000.0000	  74.0515	  18.4743
 812000000.0000	  73.9253	  18.3889
 820000000.0000	  73.8653	  18.2671
 828000000.0000	  73.8569	  18.0186
 836000000.0000	  73.8902	  17.9514
 844000000.0000	  73.9543	  17.8310
 852000000.0000	  74.1225	  17.6980
 860000000.0000	  74.1403	  17.8280
 868000000.0000	  73.8629	  17.7305
 876000000.0000	  73.8309	  17.6810
 884000000.0000	  73.7380	  17.6152
 892000000.0000	  73.7053	  17.4933
 900000000.0000	  73.5336	  17.4973
