Frequency;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
356;0.5101660626962626;0.5735928702570644;0.6471863462515682;0.6764597496078806;0.662318838059186;0.7245428099130913;0.7871965545689666;0.9034926786781184;0.9858169462333822;1.0161479471761097;1.1556795298691942;1.3708880954124167;1.5991357433084996;1.786344379742722;2.030807203617284;2.571994808501836
364;0.4774072782438714;0.5587512181565945;0.6512490006616587;0.6747170256802936;0.6575819316227663;0.7194106970506691;0.7793440382471936;0.8951350185358757;0.9755130210999158;1.0008474449788645;1.1441234266397895;1.359293227401723;1.589787749077111;1.7735878738045574;2.0215063932308595;2.564970015948617
372;0.49151176899728694;0.5573725538282531;0.6498068187630577;0.6772508819745787;0.6596909033643867;0.7164471272958318;0.7823624098015264;0.8973538831658994;0.9747309234641036;1.0009725886116856;1.1442807778272142;1.3587677591455993;1.5840645956917083;1.7716752553973223;2.017782615405763;2.5572613061356164
380;0.5425150056454445;0.5785720380323464;0.6554236619981676;0.6809541944281522;0.6645161395014547;0.7258760928920402;0.7942983426120023;0.9103421173412366;0.9903549328190894;1.0164266589809599;1.1600861123024844;1.3787537484405934;1.6036676622342192;1.7882894208172004;2.0368770369841447;2.579483650943581
388;0.620901606652217;0.6064990810447247;0.6590164584784493;0.6908427518888608;0.6741982184983367;0.737942903199849;0.8150799148800422;0.9316981367882572;1.0081429753338942;1.0328719758136817;1.1858609459325742;1.4028565041011891;1.6273299784729651;1.8091995488495947;2.060339676769099;2.600444820013107
396;0.670637837267621;0.6248973758665783;0.6564149455500011;0.6953516537620853;0.6808746769280725;0.741587067095061;0.8245921216503079;0.9456915849132965;1.0231324691595594;1.0478573009047338;1.2025921993877837;1.4173954630462715;1.6421021714437007;1.8227111594960723;2.0756624394157606;2.6166162613665427
404;0.6744279365449756;0.631801534734742;0.6647327282593678;0.7031786755271631;0.6910650967643169;0.748845271698188;0.8292088913860475;0.9502323012042301;1.02966693099377;1.052074317178319;1.2079738058243834;1.4268565620203109;1.6484626071520376;1.831555278329801;2.0823563293870246;2.6212783531102564
412;0.6381850097486055;0.6252975076302724;0.6684486359289054;0.7079500370743915;0.694565157443666;0.7512700139601808;0.8302017623208116;0.949409628873881;1.0293758613386275;1.0481623677168403;1.2071069538083559;1.4257971990267115;1.6485902357067366;1.832445718559472;2.081713602488992;2.622346914023641
420;0.5691031504971987;0.6002145578453262;0.6659211959254381;0.7029339960255186;0.6870975147234915;0.7450194859756016;0.8139505883546558;0.9317759408048931;1.0094006350933178;1.0320155011281213;1.1882563735340899;1.4037892250911634;1.6312751813815385;1.816699013405156;2.066651853069272;2.6096648815650294
428;0.5328844498347148;0.58354815714228;0.6677715206791591;0.7011287855848093;0.6846954037947768;0.7389807252587254;0.8052285644884009;0.9227012508916425;1.0008544621015392;1.0255414414397266;1.1742228699519208;1.3897648675050391;1.6180432320025986;1.8036527433230443;2.0508154088556307;2.5946551819865458
436;0.5380244699410817;0.585349161759991;0.6742248553773281;0.7001203523631824;0.682010968652393;0.7416074805428425;0.8064165648408047;0.9225315270185711;1.0038814529968318;1.025837807316423;1.1736211479737058;1.3892964856930023;1.6179017843151902;1.8042300240547329;2.0524800988185876;2.596102808460245
444;0.5918821326410754;0.5979634856606993;0.6766991403056486;0.7026226983645255;0.6864428082767061;0.7455725628264359;0.8193079389866605;0.9339298339999167;1.0134649733161432;1.042634225066241;1.1838153137369594;1.4012718508757196;1.631039299245108;1.8169585950203881;2.064033116294258;2.610987668530674
452;0.6581895803251014;0.62321914122497;0.6789978339781961;0.70556618104938;0.6893789103727007;0.7551061695955572;0.8319990580998993;0.9503148302812718;1.0317633223547806;1.063765704005341;1.2038645535658319;1.42108847234615;1.6469399582906696;1.836699496841489;2.0827247209097823;2.623914499173767
460;0.7158575183845596;0.6479543948066759;0.6868160138719964;0.71583704559536;0.7000030492152103;0.7675325443902006;0.8463050129673227;0.9656340769489183;1.0497192343233455;1.0801025595613678;1.2220489374112582;1.440380144797864;1.6671674671568013;1.8544747216100124;2.1015719038878693;2.6403491790573175
468;0.7271538174684147;0.6585349473776866;0.6853234362741846;0.7198984390003186;0.70351135093398;0.7748449128725795;0.8539033699959307;0.9722884084474287;1.0548417709644429;1.0829650412106935;1.230461851831308;1.450778014813654;1.6756487503080295;1.8634432868149011;2.108234201971742;2.649867297716349
476;0.6957761006717926;0.649804897584651;0.6879950685056414;0.7236571763382761;0.710650538905691;0.771166931786802;0.8491228995410438;0.9685562263940127;1.0482140466742147;1.0721361967292193;1.2253523554668098;1.4399949744891754;1.6640931143922912;1.8553070146677502;2.0984071148023733;2.635145626545337
484;0.634233331207796;0.6295068911139708;0.6897506027618329;0.7292764229008138;0.7132481723889393;0.7663941460455422;0.8441344819222358;0.963434461191349;1.036941105856008;1.0588993961893605;1.2173168153766625;1.4335043288744582;1.6593861605365918;1.8507333861428747;2.0924163909633435;2.635966874681655
492;0.5824570168193577;0.6087352214450547;0.6879995636180526;0.7297516363935944;0.709219565117409;0.7612696066315884;0.8320415688081977;0.9522204241481548;1.0233199286989263;1.0420546226015739;1.2034928685943773;1.4194199326087027;1.646896742903033;1.8389633941900743;2.0805336503164003;2.6252676392747047
500;0.5864712337970301;0.6054781045308746;0.6980089921294889;0.7340487042400206;0.7169583758646745;0.7645038325937867;0.8371803798331733;0.9524288312080652;1.0247048238761545;1.0434122058911817;1.2031305595669617;1.4209172723553067;1.6475745999205038;1.8411166346295005;2.0834447325870435;2.63069036189628
508;0.6244326509694239;0.6158487368358164;0.6990680509983213;0.7348629352536635;0.7183865680239893;0.7678034231278789;0.8420676574227287;0.9570970054471212;1.034095054361783;1.0523858002812432;1.2104345757447614;1.4286668387345793;1.654435461806581;1.8495697231895158;2.0898854053101528;2.6377608844297225
516;0.689233271697648;0.641399779143387;0.705756681836418;0.7389824387421693;0.7223528148829104;0.7812306206072942;0.8624219195576441;0.9751290302019094;1.0532315193347965;1.077455902649199;1.230709861870036;1.452308044263882;1.675837211233825;1.8705260040097365;2.1117431045223687;2.6580835175888597
524;0.7575738676264833;0.6684412998461088;0.7074663748472275;0.7428008735466046;0.7259843613091265;0.7921708340949435;0.8742866426665562;0.9938358558911432;1.0742142367567225;1.1030936279330692;1.2516573008189795;1.4694401712505105;1.6959072650650506;1.89042337431467;2.1338741154704;2.680382583432582
532;0.781173830870297;0.6831698472039279;0.7144721262229559;0.7462370976955727;0.7321126459726875;0.79881731027325;0.8813383613881794;0.9998803653078853;1.0860625074575028;1.1119861100224429;1.2594251814433728;1.4792978192501343;1.706082233879591;1.897946686702577;2.1397099062847875;2.6835373067300545
540;0.7503098104760091;0.6756444356133597;0.707906102172062;0.7412602813239776;0.7240644735781901;0.7954493065019156;0.8765085337088961;0.9950446479928684;1.0778593056085588;1.1070407075139859;1.2499385508242524;1.466706668173143;1.6968472998847899;1.8882442906877177;2.1265842744738177;2.669497943182862
548;0.6908153732421448;0.6669036746943804;0.7202593831751208;0.7508192046255403;0.7336602998240528;0.8017512241544568;0.8720046684385218;0.9913995494703233;1.073648475677797;1.101084431368088;1.2458330296573557;1.4624213944335382;1.6930945931184338;1.8864429819452397;2.127461318378382;2.669860548917367
556;0.6452139042773423;0.6370489628076345;0.7198985280124456;0.7450563221608065;0.7307823671530232;0.787756522441963;0.8603326343314354;0.9732395772007146;1.0523154732832716;1.080493233786573;1.2276745780115823;1.441227132274226;1.6698836425401218;1.8642554408789154;2.1009706937293844;2.6441150967068494
564;0.607402064566619;0.6211210363805155;0.716340134719232;0.7480128970460007;0.7279087515701512;0.7874775584360862;0.8509674162534812;0.9686575147768103;1.0429033309790576;1.064960157736949;1.2174376864273901;1.4345492793211683;1.6622400747686978;1.8554300145918472;2.0978197831180156;2.6445443947774767
572;0.6489787537813506;0.6239254227816484;0.7203063370720896;0.7508266593911728;0.733696965402681;0.7817426331968935;0.8568697436327671;0.9668438852724264;1.0380155415697718;1.0632205566514825;1.2175511546362259;1.4332575872585391;1.6585614854333863;1.8484063124371832;2.088982570141803;2.632786975787608
580;0.7037141131415061;0.6443365710833654;0.7253264800964798;0.7598509832759214;0.7406414245113236;0.7945970524747085;0.8679472360732126;0.9879413689967064;1.0576636779192314;1.0763752509219027;1.2385561992666634;1.4587648578526793;1.6798522515736718;1.8749733985032353;2.1161716729510167;2.662018921745791
588;0.7746354895908864;0.6730517793915434;0.7321753698514817;0.7709717504454217;0.7541261831661698;0.8063039348294977;0.8865692628761673;1.0046267144474395;1.0767086013373488;1.0956793554006812;1.2596011510006857;1.4759296819606096;1.6993196339639949;1.8910073383735575;2.1324412056683566;2.6718690037146238
596;0.8143341341920275;0.6974910157273836;0.7315885870752403;0.7775397921045261;0.759341010547565;0.8204670771568993;0.9035729305282455;1.024468941739724;1.0981040457389335;1.119449428236783;1.282186279567409;1.4987612851068712;1.7240543757259708;1.918608700848762;2.1582344648087264;2.704131597482982
604;0.8113949760130076;0.708349723777451;0.7428041744129791;0.7877447134997869;0.7689600318701767;0.8301314946642581;0.9106219121269646;1.0285484046064546;1.109569734900384;1.1279265500710765;1.2904732418278175;1.5071461607069299;1.7337036908424561;1.9279483427755715;2.170614709068575;2.7113505477381215
612;0.7566238857015568;0.6958576877038242;0.7385641485045764;0.7814102025734259;0.7644785605674088;0.8281024483949659;0.9082596267073851;1.0261694071600393;1.1040999026106173;1.1294582114102987;1.2822004844193355;1.5013914228518124;1.7269446365765833;1.9241433933083698;2.162204390835561;2.7112383331167407
620;0.6986325962555805;0.6809553441681254;0.7494775470889805;0.7810666528517661;0.7627466961193101;0.8257202539296573;0.8958750876124109;1.0107007684726532;1.0940569165273193;1.1162066571103972;1.2656475593428027;1.4837290877132998;1.7143899211302258;1.9091995627038327;2.152202854732715;2.694975550485694
628;0.6776745351928207;0.6630113672422498;0.747756349260762;0.7786106079917939;0.761352766211196;0.8205085345550285;0.8938022473766569;1.0035075723929123;1.0847215620179584;1.1142714963820108;1.2562017852899543;1.4763204971216826;1.7041137603626915;1.9003854632099202;2.1390046186968594;2.690092144923661
636;0.6759639001370009;0.6561439036234233;0.7485295011778152;0.7702035312837369;0.7516466836107453;0.8168291737812831;0.8820694550752465;0.9986082039894454;1.0776027726586745;1.1034648900969208;1.2468883055107927;1.4641522649128857;1.6940547891849282;1.8903559031224377;2.1336034592630386;2.679426467088573
644;0.7461171538545007;0.6676181676197702;0.75304139237497;0.7772714502124661;0.757980793982535;0.820264307531696;0.893458452871648;1.0038235061021843;1.083055759403415;1.110359806539236;1.2548170013778848;1.4733556663617133;1.7024729627381454;1.8937446022132889;2.135194877410157;2.680691833814656
652;0.8049568178824846;0.6933852052710744;0.7591096606119319;0.7850904015447001;0.7676542388031025;0.8329095705641985;0.9120717564861612;1.0299185015175762;1.1050798371162642;1.1317134820002468;1.2827761110089988;1.5021288660706027;1.728126732457899;1.9248732927494003;2.1674295287883285;2.7150418361368787
660;0.8560061479770503;0.7137784547175962;0.762659241704577;0.7977611739692524;0.7813031654907624;0.8422370845887102;0.9247021470757851;1.0395753010704034;1.1151301296116498;1.13834660635951;1.2960984596205385;1.5132188424618533;1.738184531642658;1.928453405001591;2.1722466054804257;2.7129081561123516
668;0.8542062856816356;0.7274497382844766;0.7651536359559121;0.8088283187499394;0.7912343226718962;0.8531223775940281;0.9350175176852424;1.056199680631849;1.1275034902670142;1.1507845972367208;1.3138266711506752;1.531930037162985;1.7535997704715482;1.9491516545011234;2.1906154076175484;2.7363067665073157
676;0.8172124080762103;0.7274618142630332;0.7771126525779785;0.8210659359116974;0.8036373095301821;0.8587475212099765;0.9386035492438757;1.0561048085398699;1.1308186208349371;1.146512282179265;1.3174426923784146;1.5344035803235812;1.76000544659341;1.9509456197431279;2.1964181007560626;2.7387576412462473
684;0.7671357728342989;0.7093489664969699;0.7703956194537058;0.8189292813985941;0.8031348805795849;0.8536066925767899;0.9325469861016084;1.0494955691013395;1.118167979986431;1.1371080693720275;1.3054835867442216;1.5208047007043015;1.740862105433589;1.9343092680506064;2.1736796784713683;2.720782146609752
692;0.7156178977387969;0.6967360371195835;0.7776005502988502;0.8197016841302456;0.7997341871046264;0.8518126531580134;0.9195032380297604;1.040065342499999;1.1140182272101151;1.1254058601539034;1.2935858253008548;1.514615494657517;1.7397605729448447;1.9337750914413954;2.1789479798880316;2.7272906094852147
700;0.7335240890167799;0.6928197705699475;0.7812497953029757;0.822330560870055;0.8035030124836388;0.8544804430326568;0.9290572137405997;1.0391368421683778;1.1133825990292072;1.1375336289333218;1.2944939047670172;1.5141559918051437;1.7413716850250516;1.9370618790645606;2.175532043086332;2.7315119873530214
708;0.771823618753412;0.6973963068243035;0.7811729852550909;0.8107913476917399;0.7917604436836179;0.8534654748373759;0.9213819724873344;1.040933336838323;1.1182385888561381;1.139057701988721;1.291536009535273;1.5131951652360833;1.7418404154679188;1.9360961197401314;2.1804256182838695;2.7263493210780214
716;0.8533753129704479;0.7215004421728674;0.7876124785675183;0.8193964986353034;0.8004625807571758;0.8665108844689272;0.9442156303301932;1.0567794982091565;1.1375712958983781;1.1661115879594126;1.309952269971417;1.530379720365488;1.7623401308359563;1.958666004980114;2.196230908253076;2.7480629986688245
724;0.8960066549537276;0.7454945288618057;0.7923418560615328;0.8200370002301619;0.8017991275141131;0.8768249347318346;0.9572063716804396;1.0775247757824304;1.1584110301737058;1.1885913261678214;1.3323515189640267;1.5517792815779445;1.7817773306975642;1.980315586421832;2.2243639401625828;2.772509756529392
732;0.9122994420892345;0.7557641175672991;0.7970817221511739;0.8196341461789185;0.8068633983004413;0.8767550082884344;0.9578481713688164;1.0770567500189012;1.1595059906004102;1.1848940962095895;1.3317481947675265;1.5507445304374479;1.7822632033925476;1.9758714334532899;2.2191835011329015;2.7594860436037862
740;0.8843239097206975;0.7590534717067916;0.8011012056796911;0.8337763335680993;0.8184480744225985;0.8891831188195533;0.9702870375319423;1.0859913793503884;1.1643466406707956;1.1938271233227915;1.3422093375702266;1.5601244874400904;1.7868880361434538;1.9782552449722381;2.2163866807625596;2.764929773087323
748;0.8047307270800191;0.740260830909496;0.8073481954322239;0.8379768751805203;0.822119483446336;0.8842215902807627;0.9556797246910357;1.0748917451433628;1.1503572277621785;1.1712054256072442;1.3278540403137613;1.5480806422610363;1.7762081979625022;1.971450253031179;2.2143310643733716;2.7593137754674193
756;0.7611740521133022;0.7164703594609669;0.8040215748822463;0.8395663869845862;0.8244450513635466;0.8769603592653193;0.9503856171752326;1.0621918138295554;1.1311014197799503;1.1512991837603244;1.3145285762777783;1.5302886980479997;1.7521220282282288;1.9431364894155678;2.180393974472737;2.7286103848738983
764;0.742223629903302;0.7044877917136438;0.8096295984991105;0.8449866691903479;0.8269270210054943;0.8737514795062715;0.9398653480672023;1.0562577758800418;1.1251031892515475;1.1383514649381061;1.306962018831525;1.5271573997752703;1.7464559612869126;1.9435961406214861;2.184528877059206;2.7335821349719343
772;0.7826921848965397;0.7078661357270594;0.8127517359404407;0.8554695977111207;0.8343118082708284;0.8772186427870335;0.9514133511930544;1.063783417418605;1.1287213245173022;1.1436687823660128;1.3182552618323544;1.5357113539104803;1.7575209771942302;1.9506740289084339;2.1884318066251534;2.742431179143354
780;0.8493030897567097;0.7275382830977648;0.8129929291337796;0.8558627271874943;0.8359986696710741;0.8850433502368107;0.9608559801507504;1.0785808601626872;1.1457321650632777;1.1599174714102911;1.3336574603846463;1.547167511356669;1.7693258693184741;1.967006003632833;2.207939244472606;2.756647491381257
788;0.9228203046114446;0.7596958870623798;0.8223469094307058;0.8636690536330551;0.8451224571900177;0.8985747067401176;0.9774649606142333;1.0963125209127436;1.1723255097067815;1.1876076012291017;1.3514772728110966;1.5726759761968463;1.7986472279581835;1.9934084098463412;2.2361858706914615;2.7823781675786994
796;0.946957596977299;0.7908256679970461;0.8280459776180904;0.8747961035751829;0.8550795984945448;0.9204022382589733;1.0016020007790611;1.1221048750964886;1.1977706720893389;1.2235304033285554;1.3814159602219476;1.5986060247233134;1.8233479077462447;2.019892989088383;2.259607134672736;2.811303199723142
804;0.9400325276769781;0.7940533070618497;0.8339735770237543;0.8710386717484208;0.8534200786526288;0.9201119029538781;0.9973820396876096;1.1183713949495546;1.2017440028300301;1.2251862588379117;1.3765388745209284;1.5960161204597556;1.8267262072535966;2.023752681013662;2.2651812298338756;2.8097697507237034
812;0.870660451803312;0.785467456914481;0.8385841455813159;0.8745197876800829;0.859779624239696;0.9276334647699557;1.0040974038345019;1.1173884117785597;1.1976303741419037;1.2302141310819927;1.3734281677202345;1.593518729466813;1.8201444132208777;2.015913479422546;2.252347869341763;2.8046876478412757
820;0.8085962863879996;0.7615679530281093;0.8413794156571132;0.8639454733756363;0.8480488717995284;0.9159797004019268;0.9834619449728584;1.1015338239263743;1.1783435751041407;1.208418473322264;1.3488906619962364;1.5723067984003007;1.8007394728376136;1.9995701630696372;2.23858333815422;2.7866481015617595
828;0.7812830932561341;0.7335533443358392;0.8424174009048889;0.8627653060904045;0.8459504925010157;0.90377435013619;0.9712255368924918;1.0784021238117616;1.1542092794798935;1.1808832765280959;1.3284547238171622;1.5452615614412784;1.7732296519173045;1.9660341914837707;2.2010638587744804;2.7517593681764954
836;0.8009953331723555;0.7213474006559227;0.8399030753547931;0.8589965029644239;0.8417014170263727;0.8962438796897394;0.9656428149727145;1.0760982006767554;1.1468489928025039;1.1709374694344008;1.3255684981829714;1.5420919360302177;1.7656335572802568;1.9618217815877557;2.2010911409913922;2.75137594102196
844;0.8566237660376045;0.7352479423734527;0.8505338456007608;0.8704892518124686;0.8565768121406356;0.905402604468513;0.977825860282972;1.0883021193307838;1.1540156632684122;1.1765284917350165;1.3350526735509236;1.5566578508144129;1.7757384735508837;1.9704171560327086;2.2075186844257755;2.7562720085590526
852;0.9325981903276391;0.7594987771249153;0.8469387941465962;0.884172255309398;0.8614049560071843;0.915058996049091;0.9931250792220535;1.1096743760732966;1.1749711800678766;1.1905354177796117;1.361868429828979;1.5773646306427789;1.7950111641665245;1.9901510926548756;2.2244346602974487;2.777977066808895
860;0.9860317250780471;0.7925074557060553;0.8605751404536468;0.9011022135026803;0.8827045936894562;0.9314002354523708;1.0118244353103003;1.1329750582932563;1.2034923567746472;1.211314853756605;1.3891893447628576;1.6055096940247793;1.8270865060904784;2.022261394091691;2.258948941917645;2.807796381539822
