frequency	e'	e''
 100000000.0000	  78.7281	 106.2633
 108000000.0000	  79.2476	  99.2470
 116000000.0000	  78.4389	  91.6219
 124000000.0000	  79.1640	  88.4730
 132000000.0000	  78.3891	  83.6671
 140000000.0000	  77.8637	  79.1334
 148000000.0000	  78.8219	  75.2210
 156000000.0000	  77.0395	  70.7776
 164000000.0000	  77.2065	  67.0269
 172000000.0000	  77.4649	  64.0597
 180000000.0000	  77.0820	  62.2098
 188000000.0000	  76.6301	  59.8514
 196000000.0000	  78.1924	  57.7176
 204000000.0000	  76.9620	  56.0565
 212000000.0000	  76.5456	  54.0529
 220000000.0000	  76.4999	  51.9246
 228000000.0000	  76.7498	  50.2113
 236000000.0000	  77.2354	  48.0203
 244000000.0000	  76.7460	  46.7305
 252000000.0000	  76.9036	  45.8186
 260000000.0000	  76.3533	  44.6019
 268000000.0000	  76.1534	  43.7692
 276000000.0000	  76.2713	  42.5621
 284000000.0000	  75.2955	  41.5012
 292000000.0000	  75.3829	  40.2856
 300000000.0000	  75.1000	  39.7071
 308000000.0000	  75.8307	  38.5165
 316000000.0000	  76.1595	  37.9802
 324000000.0000	  76.1373	  37.3027
 332000000.0000	  76.1303	  36.6524
 340000000.0000	  76.1458	  35.9046
 348000000.0000	  75.4190	  34.9507
 356000000.0000	  75.1497	  34.1079
 364000000.0000	  74.7793	  33.5580
 372000000.0000	  74.9805	  32.8806
 380000000.0000	  74.8193	  32.2412
 388000000.0000	  75.3839	  32.1058
 396000000.0000	  75.1190	  31.5865
 404000000.0000	  74.9264	  31.3520
 412000000.0000	  75.3605	  30.9507
 420000000.0000	  75.4995	  30.0708
 428000000.0000	  75.3581	  29.4731
 436000000.0000	  75.2469	  29.0893
 444000000.0000	  75.2101	  28.6447
 452000000.0000	  75.2300	  28.1193
 460000000.0000	  74.8158	  27.9262
 468000000.0000	  74.5915	  27.5623
 476000000.0000	  73.9240	  27.3195
 484000000.0000	  74.0137	  27.0147
 492000000.0000	  73.9536	  26.7054
 500000000.0000	  74.2809	  26.4605
 508000000.0000	  74.9233	  26.0930
 516000000.0000	  75.1352	  25.8437
 524000000.0000	  75.2784	  25.5631
 532000000.0000	  75.4757	  25.1913
 540000000.0000	  74.7920	  24.6107
 548000000.0000	  74.3438	  24.7057
 556000000.0000	  74.2496	  24.0852
 564000000.0000	  73.7271	  23.8793
 572000000.0000	  73.1477	  23.7624
 580000000.0000	  74.0777	  23.5171
 588000000.0000	  73.2277	  23.6572
 596000000.0000	  73.9240	  23.4368
 604000000.0000	  74.2083	  23.4791
 612000000.0000	  74.3781	  22.9286
 620000000.0000	  74.3642	  22.7414
 628000000.0000	  74.5160	  22.4061
 636000000.0000	  74.3985	  21.7549
 644000000.0000	  74.0832	  21.7952
 652000000.0000	  74.2653	  21.6075
 660000000.0000	  73.0886	  21.7851
 668000000.0000	  73.3268	  21.6348
 676000000.0000	  73.0235	  21.8591
 684000000.0000	  72.8914	  21.4350
 692000000.0000	  73.4488	  21.3560
 700000000.0000	  73.8687	  21.2335
 708000000.0000	  74.2288	  20.6036
 716000000.0000	  74.3219	  20.7388
 724000000.0000	  74.7687	  20.3598
 732000000.0000	  73.9024	  20.2409
 740000000.0000	  73.5447	  20.1907
 748000000.0000	  73.2617	  20.1412
 756000000.0000	  72.7407	  19.8696
 764000000.0000	  72.5659	  19.9036
 772000000.0000	  72.7325	  19.9752
 780000000.0000	  73.0636	  19.7145
 788000000.0000	  73.5043	  19.8414
 796000000.0000	  73.7983	  19.7476
 804000000.0000	  74.0840	  19.5668
 812000000.0000	  74.0465	  19.3504
 820000000.0000	  74.1779	  18.8909
 828000000.0000	  73.1951	  18.7897
 836000000.0000	  73.3664	  18.4342
 844000000.0000	  72.8464	  18.5455
 852000000.0000	  72.5749	  18.5819
 860000000.0000	  72.6490	  18.8643
 868000000.0000	  72.5338	  19.0437
 876000000.0000	  72.6593	  18.7636
 884000000.0000	  72.9054	  18.9286
 892000000.0000	  73.7487	  18.3548
 900000000.0000	  73.5733	  18.1542
