frequency	e'	e''
 100000000.0000	  41.7722	  53.9460
 108000000.0000	  43.0178	  51.3868
 116000000.0000	  44.0411	  49.1561
 124000000.0000	  44.2724	  46.7741
 132000000.0000	  45.4908	  44.7793
 140000000.0000	  45.5838	  43.0618
 148000000.0000	  47.3193	  41.0738
 156000000.0000	  46.6209	  39.3517
 164000000.0000	  45.9351	  38.5653
 172000000.0000	  47.3133	  36.4075
 180000000.0000	  47.4730	  35.4726
 188000000.0000	  47.4620	  34.5896
 196000000.0000	  48.1205	  33.4262
 204000000.0000	  48.1352	  32.6252
 212000000.0000	  47.3435	  32.0835
 220000000.0000	  47.2820	  31.1560
 228000000.0000	  47.4715	  30.3510
 236000000.0000	  47.0392	  30.5875
 244000000.0000	  47.5921	  29.4538
 252000000.0000	  48.3706	  28.8317
 260000000.0000	  47.7686	  28.4580
 268000000.0000	  47.2958	  28.1155
 276000000.0000	  47.7304	  27.1039
 284000000.0000	  47.4652	  26.9236
 292000000.0000	  47.2970	  26.5068
 300000000.0000	  47.0606	  25.8952
 308000000.0000	  47.3284	  25.7787
 316000000.0000	  47.0590	  25.4731
 324000000.0000	  46.6425	  25.2585
 332000000.0000	  46.9682	  24.9752
 340000000.0000	  46.0856	  24.7726
 348000000.0000	  46.2698	  24.4643
 356000000.0000	  47.0025	  24.1403
 364000000.0000	  46.4513	  23.9720
 372000000.0000	  46.5825	  23.4934
 380000000.0000	  47.0402	  23.3869
 388000000.0000	  46.5339	  23.3073
 396000000.0000	  45.9779	  23.0489
 404000000.0000	  45.6908	  22.8742
 412000000.0000	  45.8849	  22.7564
 420000000.0000	  45.1481	  22.6503
 428000000.0000	  45.4125	  22.0892
 436000000.0000	  45.3405	  22.1010
 444000000.0000	  45.3517	  21.9022
 452000000.0000	  45.6404	  21.7818
 460000000.0000	  45.1812	  21.6886
 468000000.0000	  44.7917	  21.6889
 476000000.0000	  44.9148	  21.3250
 484000000.0000	  44.5535	  21.3735
 492000000.0000	  44.3588	  21.3169
 500000000.0000	  44.4749	  21.0577
 508000000.0000	  44.6486	  20.8503
 516000000.0000	  44.5330	  20.7486
 524000000.0000	  44.3137	  20.7276
 532000000.0000	  44.5080	  20.4871
 540000000.0000	  43.9803	  20.7447
 548000000.0000	  43.9087	  20.6126
 556000000.0000	  44.0371	  20.2384
 564000000.0000	  44.1912	  20.3916
 572000000.0000	  44.2108	  20.0179
 580000000.0000	  43.4236	  20.0929
 588000000.0000	  43.9488	  20.0037
 596000000.0000	  43.1838	  20.0959
 604000000.0000	  43.3704	  19.7374
 612000000.0000	  43.2623	  20.0370
 620000000.0000	  43.2624	  19.6460
 628000000.0000	  42.8491	  19.7426
 636000000.0000	  43.4770	  19.7627
 644000000.0000	  43.4117	  19.4036
 652000000.0000	  42.6055	  19.6545
 660000000.0000	  43.2884	  19.3811
 668000000.0000	  42.2737	  19.4610
 676000000.0000	  42.6821	  19.2115
 684000000.0000	  42.4414	  19.3753
 692000000.0000	  42.0409	  19.2349
 700000000.0000	  42.1619	  19.1126
 708000000.0000	  42.4149	  19.2278
 716000000.0000	  42.1728	  18.9935
 724000000.0000	  42.0122	  19.1520
 732000000.0000	  42.4689	  18.9285
 740000000.0000	  41.9276	  18.8090
 748000000.0000	  41.7639	  18.9551
 756000000.0000	  41.7152	  18.6988
 764000000.0000	  41.2516	  18.7673
 772000000.0000	  41.6564	  18.7298
 780000000.0000	  41.3451	  18.7368
 788000000.0000	  41.2931	  18.5206
 796000000.0000	  41.0226	  18.7297
 804000000.0000	  41.3595	  18.5008
 812000000.0000	  40.7220	  18.6015
 820000000.0000	  41.2453	  18.6865
 828000000.0000	  41.0725	  18.4178
 836000000.0000	  40.8913	  18.3950
 844000000.0000	  40.8789	  18.4261
 852000000.0000	  40.9909	  18.4258
 860000000.0000	  40.4807	  18.3585
 868000000.0000	  40.5456	  18.3617
 876000000.0000	  40.5614	  18.4385
 884000000.0000	  40.2344	  18.3202
 892000000.0000	  40.4066	  18.3942
 900000000.0000	  40.3304	  18.2660
