frequency	e'	e''
 100000000.0000	  77.3569	  94.2523
 108000000.0000	  82.4030	  89.2420
 116000000.0000	  83.2424	  86.0529
 124000000.0000	  82.5509	  86.8106
 132000000.0000	  78.0616	  83.8607
 140000000.0000	  73.8835	  78.5792
 148000000.0000	  72.8006	  72.0675
 156000000.0000	  71.7958	  64.8680
 164000000.0000	  74.6668	  59.9554
 172000000.0000	  77.8116	  57.7556
 180000000.0000	  79.8811	  57.5829
 188000000.0000	  79.5055	  58.0897
 196000000.0000	  78.1802	  58.4217
 204000000.0000	  75.0956	  56.0223
 212000000.0000	  73.0148	  52.5230
 220000000.0000	  72.5242	  48.2777
 228000000.0000	  73.9345	  44.7721
 236000000.0000	  76.2645	  42.5223
 244000000.0000	  77.3925	  42.5294
 252000000.0000	  77.7575	  44.1066
 260000000.0000	  77.0307	  44.3787
 268000000.0000	  75.3851	  44.1157
 276000000.0000	  74.3688	  42.5466
 284000000.0000	  72.8933	  39.5788
 292000000.0000	  73.9572	  36.4783
 300000000.0000	  75.0562	  35.0538
 308000000.0000	  76.6113	  34.5223
 316000000.0000	  77.4640	  35.3809
 324000000.0000	  77.4336	  36.1201
 332000000.0000	  75.4642	  36.7070
 340000000.0000	  74.3000	  35.6622
 348000000.0000	  74.1771	  33.6369
 356000000.0000	  73.6424	  31.9262
 364000000.0000	  74.8494	  30.5881
 372000000.0000	  76.3352	  29.6783
 380000000.0000	  76.5355	  30.2965
 388000000.0000	  76.7089	  30.8970
 396000000.0000	  75.9939	  31.0501
 404000000.0000	  74.2862	  31.1180
 412000000.0000	  73.4962	  29.8607
 420000000.0000	  73.8800	  28.1237
 428000000.0000	  74.4139	  26.9548
 436000000.0000	  76.0329	  26.3138
 444000000.0000	  76.7322	  26.5973
 452000000.0000	  76.9490	  27.1826
 460000000.0000	  75.9381	  27.9476
 468000000.0000	  75.2129	  27.5729
 476000000.0000	  73.6369	  26.7650
 484000000.0000	  73.1682	  25.5236
 492000000.0000	  73.4849	  24.1789
 500000000.0000	  74.1307	  23.7855
 508000000.0000	  75.4195	  23.7705
 516000000.0000	  75.7758	  24.5754
 524000000.0000	  76.2420	  25.0886
 532000000.0000	  75.6826	  25.2232
 540000000.0000	  74.4594	  24.5041
 548000000.0000	  73.9272	  23.7235
 556000000.0000	  74.0149	  22.4351
 564000000.0000	  74.0264	  21.6147
 572000000.0000	  74.5380	  21.2326
 580000000.0000	  75.1962	  21.7576
 588000000.0000	  74.3498	  22.4196
 596000000.0000	  74.6665	  22.7159
 604000000.0000	  73.8887	  22.8964
 612000000.0000	  73.5738	  22.1137
 620000000.0000	  73.5265	  21.4415
 628000000.0000	  74.3557	  20.5633
 636000000.0000	  74.7172	  20.1151
 644000000.0000	  75.1808	  20.2999
 652000000.0000	  75.6064	  20.5633
 660000000.0000	  74.2408	  21.1374
 668000000.0000	  73.8352	  21.0565
 676000000.0000	  72.9527	  20.9349
 684000000.0000	  72.4669	  20.0253
 692000000.0000	  73.0576	  19.4743
 700000000.0000	  74.0025	  19.0776
 708000000.0000	  74.5845	  19.0776
 716000000.0000	  75.1307	  19.6534
 724000000.0000	  75.5456	  19.8462
 732000000.0000	  74.3810	  20.0518
 740000000.0000	  73.6386	  19.8360
 748000000.0000	  72.9437	  19.1843
 756000000.0000	  72.7112	  18.2465
 764000000.0000	  72.9288	  17.7378
 772000000.0000	  73.2714	  17.7221
 780000000.0000	  74.2104	  17.8640
 788000000.0000	  74.2974	  18.5935
 796000000.0000	  74.1193	  19.0576
 804000000.0000	  73.7406	  19.0771
 812000000.0000	  73.2413	  18.6221
 820000000.0000	  73.2356	  17.8503
 828000000.0000	  72.8531	  17.1097
 836000000.0000	  73.6783	  16.4955
 844000000.0000	  73.6456	  16.7867
 852000000.0000	  73.9700	  17.0124
 860000000.0000	  73.6167	  17.6957
 868000000.0000	  72.8707	  17.9515
 876000000.0000	  72.3362	  17.8959
 884000000.0000	  72.1389	  17.4631
 892000000.0000	  72.6154	  16.6497
 900000000.0000	  73.0314	  16.4392
