frequency	e'	e''
 100000000.0000	  76.9976	  94.1969
 108000000.0000	  82.1453	  89.2972
 116000000.0000	  82.9324	  86.1035
 124000000.0000	  82.1623	  86.7573
 132000000.0000	  77.7720	  83.8488
 140000000.0000	  73.3807	  78.6201
 148000000.0000	  72.5357	  71.9073
 156000000.0000	  71.6339	  65.0761
 164000000.0000	  74.4015	  59.8322
 172000000.0000	  77.7864	  57.5867
 180000000.0000	  79.7014	  57.5724
 188000000.0000	  79.1972	  57.8490
 196000000.0000	  78.3508	  57.7232
 204000000.0000	  74.8103	  56.0046
 212000000.0000	  72.5466	  52.4580
 220000000.0000	  72.1549	  48.0123
 228000000.0000	  73.0428	  45.1447
 236000000.0000	  75.8028	  42.3545
 244000000.0000	  77.0845	  42.3835
 252000000.0000	  77.7156	  43.7462
 260000000.0000	  76.5016	  44.2666
 268000000.0000	  74.9128	  44.0278
 276000000.0000	  73.6213	  42.1360
 284000000.0000	  72.2121	  39.4116
 292000000.0000	  73.3396	  36.2551
 300000000.0000	  74.3161	  34.9357
 308000000.0000	  75.7881	  34.4627
 316000000.0000	  76.7496	  35.1471
 324000000.0000	  76.3208	  36.1155
 332000000.0000	  75.1061	  36.6006
 340000000.0000	  73.3027	  35.8567
 348000000.0000	  73.3801	  33.5314
 356000000.0000	  73.2334	  31.7956
 364000000.0000	  73.8741	  30.1506
 372000000.0000	  75.4471	  29.5933
 380000000.0000	  75.8395	  29.9225
 388000000.0000	  75.8245	  30.6922
 396000000.0000	  75.0656	  31.0553
 404000000.0000	  73.3226	  30.9727
 412000000.0000	  72.4396	  30.0236
 420000000.0000	  72.9156	  28.0519
 428000000.0000	  73.5135	  26.7870
 436000000.0000	  74.8216	  26.2451
 444000000.0000	  75.8605	  26.4727
 452000000.0000	  76.1009	  27.1347
 460000000.0000	  75.6389	  27.6771
 468000000.0000	  74.5658	  27.4904
 476000000.0000	  72.5176	  26.8373
 484000000.0000	  72.3604	  25.6534
 492000000.0000	  72.7913	  24.0960
 500000000.0000	  73.2399	  23.6601
 508000000.0000	  74.2677	  23.6673
 516000000.0000	  75.3400	  24.3011
 524000000.0000	  75.0798	  24.9524
 532000000.0000	  74.5950	  25.2931
 540000000.0000	  73.6477	  24.6037
 548000000.0000	  73.0074	  23.6326
 556000000.0000	  72.8689	  22.5219
 564000000.0000	  73.4615	  21.3813
 572000000.0000	  73.3246	  21.1263
 580000000.0000	  74.4366	  21.4872
 588000000.0000	  73.6540	  22.3061
 596000000.0000	  73.4935	  22.6135
 604000000.0000	  72.9909	  22.8135
 612000000.0000	  72.6485	  22.0231
 620000000.0000	  72.3445	  21.3573
 628000000.0000	  73.2428	  20.5713
 636000000.0000	  73.9413	  19.8656
 644000000.0000	  73.9961	  20.2134
 652000000.0000	  74.6710	  20.5070
 660000000.0000	  73.2473	  21.0132
 668000000.0000	  72.8467	  20.9787
 676000000.0000	  71.8924	  20.8604
 684000000.0000	  71.2418	  20.0801
 692000000.0000	  72.1362	  19.2292
 700000000.0000	  72.7871	  19.1116
 708000000.0000	  73.6465	  18.8067
 716000000.0000	  74.0892	  19.5600
 724000000.0000	  74.4415	  19.8101
 732000000.0000	  73.2906	  19.9644
 740000000.0000	  72.6113	  19.7213
 748000000.0000	  72.2201	  18.9512
 756000000.0000	  71.2592	  18.2747
 764000000.0000	  71.9799	  17.5306
 772000000.0000	  72.3968	  17.6556
 780000000.0000	  72.9284	  17.7850
 788000000.0000	  73.2124	  18.4997
 796000000.0000	  73.0254	  19.1188
 804000000.0000	  72.4787	  19.0037
 812000000.0000	  72.0609	  18.7299
 820000000.0000	  72.3109	  17.6724
 828000000.0000	  71.8028	  17.0362
 836000000.0000	  72.6271	  16.4573
 844000000.0000	  72.7977	  16.7381
 852000000.0000	  72.7372	  16.9473
 860000000.0000	  72.7311	  17.5197
 868000000.0000	  71.8378	  18.0282
 876000000.0000	  71.2563	  17.6896
 884000000.0000	  71.0181	  17.5231
 892000000.0000	  71.7445	  16.7005
 900000000.0000	  71.8351	  16.3414
