frequency	e'	e''
 100000000.0000	  36.5573	  80.5791
 108000000.0000	  40.4597	  76.8825
 116000000.0000	  43.5158	  73.4048
 124000000.0000	  45.6839	  69.5503
 132000000.0000	  46.6719	  66.8557
 140000000.0000	  49.5445	  63.9607
 148000000.0000	  53.0378	  61.1659
 156000000.0000	  52.8310	  58.7398
 164000000.0000	  53.9837	  56.1203
 172000000.0000	  55.2015	  53.7451
 180000000.0000	  56.0926	  52.0372
 188000000.0000	  56.6573	  50.5643
 196000000.0000	  58.2315	  48.5163
 204000000.0000	  58.5451	  47.0396
 212000000.0000	  57.8345	  45.5974
 220000000.0000	  58.3283	  44.0185
 228000000.0000	  58.6238	  42.9875
 236000000.0000	  58.4989	  42.3360
 244000000.0000	  59.0378	  41.2923
 252000000.0000	  60.8903	  39.8139
 260000000.0000	  60.4559	  39.1080
 268000000.0000	  60.8164	  38.1450
 276000000.0000	  60.8979	  36.9948
 284000000.0000	  60.8652	  36.4803
 292000000.0000	  60.2180	  35.8376
 300000000.0000	  60.8419	  34.6316
 308000000.0000	  61.4527	  33.9214
 316000000.0000	  61.5638	  33.5058
 324000000.0000	  60.9767	  33.0106
 332000000.0000	  61.1307	  32.2133
 340000000.0000	  61.3967	  31.8413
 348000000.0000	  61.0812	  31.4826
 356000000.0000	  61.7895	  30.8477
 364000000.0000	  62.2622	  30.3928
 372000000.0000	  61.5457	  30.1533
 380000000.0000	  62.1929	  29.1901
 388000000.0000	  61.7384	  29.0543
 396000000.0000	  61.5775	  28.6754
 404000000.0000	  61.6295	  28.1454
 412000000.0000	  61.5202	  27.8400
 420000000.0000	  61.5382	  27.7536
 428000000.0000	  61.6255	  27.0486
 436000000.0000	  61.3214	  27.1008
 444000000.0000	  61.4288	  26.7797
 452000000.0000	  62.3655	  26.2681
 460000000.0000	  62.0188	  26.0456
 468000000.0000	  61.9750	  25.7894
 476000000.0000	  61.9392	  25.4000
 484000000.0000	  61.8730	  25.1546
 492000000.0000	  61.4154	  24.9935
 500000000.0000	  61.6757	  24.5738
 508000000.0000	  61.9427	  24.2494
 516000000.0000	  61.6786	  24.2284
 524000000.0000	  61.7149	  24.0868
 532000000.0000	  62.0423	  23.7022
 540000000.0000	  61.8343	  23.8099
 548000000.0000	  61.6846	  23.8069
 556000000.0000	  61.8790	  23.2777
 564000000.0000	  62.0424	  22.9378
 572000000.0000	  61.7188	  22.8291
 580000000.0000	  61.9690	  22.4848
 588000000.0000	  61.5777	  22.4787
 596000000.0000	  61.2269	  22.2071
 604000000.0000	  61.5124	  22.2187
 612000000.0000	  61.4598	  22.1874
 620000000.0000	  61.4842	  22.0738
 628000000.0000	  61.5898	  22.0247
 636000000.0000	  61.8471	  21.7629
 644000000.0000	  61.6092	  21.7174
 652000000.0000	  61.5225	  21.6034
 660000000.0000	  61.4707	  21.3825
 668000000.0000	  61.3893	  21.2226
 676000000.0000	  61.4599	  21.0447
 684000000.0000	  61.1781	  20.8620
 692000000.0000	  61.0971	  20.8610
 700000000.0000	  61.0655	  20.9864
 708000000.0000	  61.3099	  20.6383
 716000000.0000	  60.8456	  20.9104
 724000000.0000	  61.5291	  20.6713
 732000000.0000	  61.1902	  20.5693
 740000000.0000	  61.1236	  20.4233
 748000000.0000	  61.3644	  20.4400
 756000000.0000	  60.8054	  20.0211
 764000000.0000	  60.8552	  20.0305
 772000000.0000	  60.8908	  20.0416
 780000000.0000	  60.8444	  19.6783
 788000000.0000	  60.7258	  19.7731
 796000000.0000	  60.7970	  19.8474
 804000000.0000	  60.4798	  19.7080
 812000000.0000	  60.6396	  19.8128
 820000000.0000	  60.8957	  19.8225
 828000000.0000	  60.2593	  19.6892
 836000000.0000	  60.8220	  19.4293
 844000000.0000	  60.5097	  19.5069
 852000000.0000	  60.8385	  19.2747
 860000000.0000	  60.6414	  19.2313
 868000000.0000	  60.3812	  19.3196
 876000000.0000	  60.5179	  19.0076
 884000000.0000	  60.2715	  19.3302
 892000000.0000	  60.7836	  19.1097
 900000000.0000	  60.1168	  19.1411
