frequency	e'	e''
 100000000.0000	  76.8079	  99.1096
 108000000.0000	  82.1564	  94.1273
 116000000.0000	  82.9180	  90.6958
 124000000.0000	  82.0487	  91.5492
 132000000.0000	  77.2857	  88.3249
 140000000.0000	  73.0012	  82.7163
 148000000.0000	  71.6638	  76.0473
 156000000.0000	  71.0880	  68.4097
 164000000.0000	  73.9142	  63.1237
 172000000.0000	  77.3272	  60.8036
 180000000.0000	  79.4813	  60.6499
 188000000.0000	  78.9115	  61.1471
 196000000.0000	  77.4160	  61.4932
 204000000.0000	  74.1365	  59.0013
 212000000.0000	  71.3909	  55.6155
 220000000.0000	  71.3030	  50.7413
 228000000.0000	  72.6692	  47.1021
 236000000.0000	  75.2809	  44.6926
 244000000.0000	  76.4391	  44.7396
 252000000.0000	  77.1512	  46.0508
 260000000.0000	  75.8908	  46.6798
 268000000.0000	  73.6833	  46.7462
 276000000.0000	  72.7552	  44.4293
 284000000.0000	  71.2535	  41.5449
 292000000.0000	  72.3929	  38.2701
 300000000.0000	  73.4835	  36.8343
 308000000.0000	  75.1108	  36.3617
 316000000.0000	  75.9158	  37.0803
 324000000.0000	  75.2034	  38.3039
 332000000.0000	  74.1312	  38.3072
 340000000.0000	  72.3178	  37.7106
 348000000.0000	  72.0391	  35.3571
 356000000.0000	  72.2800	  33.4929
 364000000.0000	  72.9297	  31.8051
 372000000.0000	  74.1674	  31.0856
 380000000.0000	  74.8060	  31.8186
 388000000.0000	  74.8888	  32.3694
 396000000.0000	  73.9234	  32.8893
 404000000.0000	  72.3101	  32.6509
 412000000.0000	  71.5854	  31.3674
 420000000.0000	  71.8679	  29.5123
 428000000.0000	  72.8447	  28.2345
 436000000.0000	  74.2215	  27.6130
 444000000.0000	  75.0005	  27.9394
 452000000.0000	  75.3083	  28.7667
 460000000.0000	  74.1762	  29.3528
 468000000.0000	  73.4432	  28.9261
 476000000.0000	  71.7717	  28.2544
 484000000.0000	  71.5398	  26.7256
 492000000.0000	  71.6251	  25.3768
 500000000.0000	  72.5196	  24.9179
 508000000.0000	  73.6650	  24.9048
 516000000.0000	  74.2247	  25.5852
 524000000.0000	  74.3174	  26.4264
 532000000.0000	  73.6430	  26.3741
 540000000.0000	  72.6317	  25.6779
 548000000.0000	  72.1837	  25.0345
 556000000.0000	  71.8346	  23.4539
 564000000.0000	  72.3306	  22.4900
 572000000.0000	  72.6901	  22.1616
 580000000.0000	  73.1731	  22.7270
 588000000.0000	  73.0414	  23.2984
 596000000.0000	  72.6956	  23.8940
 604000000.0000	  72.0726	  23.7926
 612000000.0000	  71.7975	  23.2502
 620000000.0000	  71.9180	  22.2322
 628000000.0000	  72.3828	  21.4192
 636000000.0000	  73.1505	  21.0153
 644000000.0000	  73.5368	  21.0208
 652000000.0000	  73.4551	  21.6433
 660000000.0000	  72.7407	  21.8818
 668000000.0000	  71.5848	  22.1108
 676000000.0000	  70.9312	  21.6734
 684000000.0000	  70.5073	  21.0277
 692000000.0000	  71.0782	  20.3024
 700000000.0000	  71.8826	  19.8151
 708000000.0000	  72.8853	  19.9169
 716000000.0000	  73.2151	  20.2803
 724000000.0000	  73.2976	  20.8491
 732000000.0000	  72.8118	  20.7581
 740000000.0000	  71.5398	  20.7765
 748000000.0000	  70.9491	  19.9723
 756000000.0000	  70.5284	  19.1021
 764000000.0000	  70.7489	  18.4476
 772000000.0000	  71.4073	  18.2852
 780000000.0000	  72.0567	  18.7079
 788000000.0000	  72.4704	  19.2145
 796000000.0000	  71.9608	  19.9067
 804000000.0000	  71.7346	  19.8401
 812000000.0000	  70.9210	  19.5018
 820000000.0000	  71.2552	  18.5682
 828000000.0000	  71.2313	  17.6179
 836000000.0000	  71.4126	  17.2381
 844000000.0000	  72.0395	  17.3114
 852000000.0000	  71.9266	  17.7761
 860000000.0000	  71.5349	  18.3730
 868000000.0000	  70.8823	  18.6310
 876000000.0000	  70.3568	  18.5472
 884000000.0000	  69.9433	  18.0297
 892000000.0000	  70.8302	  17.3038
 900000000.0000	  71.1765	  16.8518
