frequency	e'	e''
 100000000.0000	  37.4219	  77.9626
 108000000.0000	  41.1088	  74.6272
 116000000.0000	  43.8276	  71.0805
 124000000.0000	  45.8314	  67.5472
 132000000.0000	  47.9623	  64.6982
 140000000.0000	  48.8894	  61.9700
 148000000.0000	  52.3987	  59.0396
 156000000.0000	  52.3032	  56.7444
 164000000.0000	  52.1621	  54.5250
 172000000.0000	  54.3676	  51.8219
 180000000.0000	  55.1402	  50.3245
 188000000.0000	  55.8235	  48.8890
 196000000.0000	  57.2578	  46.8805
 204000000.0000	  56.8214	  45.8859
 212000000.0000	  56.9279	  44.3225
 220000000.0000	  56.6691	  43.1147
 228000000.0000	  57.9131	  41.8426
 236000000.0000	  58.1689	  40.9435
 244000000.0000	  58.6975	  39.8222
 252000000.0000	  59.8730	  38.8244
 260000000.0000	  59.4741	  38.0176
 268000000.0000	  59.7481	  37.1468
 276000000.0000	  59.0981	  36.2176
 284000000.0000	  59.0839	  35.6436
 292000000.0000	  59.6607	  34.5819
 300000000.0000	  59.0134	  34.0291
 308000000.0000	  60.2529	  33.2584
 316000000.0000	  60.2036	  32.7465
 324000000.0000	  59.6407	  32.3601
 332000000.0000	  59.6785	  31.5908
 340000000.0000	  59.8968	  31.1575
 348000000.0000	  59.6427	  30.7428
 356000000.0000	  60.2849	  30.1320
 364000000.0000	  60.8358	  29.5387
 372000000.0000	  60.1414	  29.4328
 380000000.0000	  60.8390	  28.7126
 388000000.0000	  60.3695	  28.4769
 396000000.0000	  60.2168	  28.1888
 404000000.0000	  59.8459	  27.9877
 412000000.0000	  60.0251	  27.4625
 420000000.0000	  59.9578	  26.9893
 428000000.0000	  59.8129	  26.7758
 436000000.0000	  60.5240	  26.5459
 444000000.0000	  60.2961	  26.0842
 452000000.0000	  60.7633	  25.7230
 460000000.0000	  60.6603	  25.6205
 468000000.0000	  60.2774	  25.3654
 476000000.0000	  60.2890	  24.9518
 484000000.0000	  60.5620	  24.8242
 492000000.0000	  60.3093	  24.5908
 500000000.0000	  60.0392	  24.3489
 508000000.0000	  60.6116	  24.0720
 516000000.0000	  60.6561	  23.8553
 524000000.0000	  60.0807	  23.7589
 532000000.0000	  60.4247	  23.6070
 540000000.0000	  60.5060	  23.5119
 548000000.0000	  60.1650	  23.1511
 556000000.0000	  60.1771	  23.2064
 564000000.0000	  60.6574	  22.7113
 572000000.0000	  59.9472	  22.6427
 580000000.0000	  60.1618	  22.3851
 588000000.0000	  59.8181	  22.4142
 596000000.0000	  59.4651	  22.1964
 604000000.0000	  59.8116	  22.1014
 612000000.0000	  59.7997	  22.0049
 620000000.0000	  59.5931	  21.7672
 628000000.0000	  59.7562	  21.8524
 636000000.0000	  60.3191	  21.4827
 644000000.0000	  59.7905	  21.3979
 652000000.0000	  59.9312	  21.3853
 660000000.0000	  59.8207	  21.2197
 668000000.0000	  59.6908	  21.1204
 676000000.0000	  59.7597	  21.0095
 684000000.0000	  59.4528	  20.8251
 692000000.0000	  59.3736	  20.8316
 700000000.0000	  59.3383	  20.9117
 708000000.0000	  59.6249	  20.4452
 716000000.0000	  59.2195	  20.6836
 724000000.0000	  59.8912	  20.4213
 732000000.0000	  59.4965	  20.3227
 740000000.0000	  59.4167	  20.1926
 748000000.0000	  59.5501	  20.2279
 756000000.0000	  58.7385	  20.1130
 764000000.0000	  58.9950	  19.9942
 772000000.0000	  59.0535	  20.0454
 780000000.0000	  58.9656	  19.7124
 788000000.0000	  58.9511	  19.7405
 796000000.0000	  58.8694	  19.7198
 804000000.0000	  58.7128	  19.5896
 812000000.0000	  58.9056	  19.6048
 820000000.0000	  59.1683	  19.5918
 828000000.0000	  58.4388	  19.4496
 836000000.0000	  59.0407	  19.3088
 844000000.0000	  58.5950	  19.4285
 852000000.0000	  59.0966	  19.2772
 860000000.0000	  58.6240	  19.2223
 868000000.0000	  58.5861	  19.2136
 876000000.0000	  58.5955	  19.2023
 884000000.0000	  58.5157	  19.1600
 892000000.0000	  58.5275	  19.0873
 900000000.0000	  58.3004	  19.1274
