frequency	e'	e''
 100000000.0000	  77.0547	  86.0536
 108000000.0000	  82.4485	  81.9285
 116000000.0000	  83.1888	  79.6684
 124000000.0000	  82.3499	  80.9716
 132000000.0000	  77.4912	  78.5249
 140000000.0000	  72.1544	  74.0829
 148000000.0000	  71.8539	  67.0819
 156000000.0000	  71.1384	  60.0000
 164000000.0000	  74.0743	  55.1695
 172000000.0000	  77.4520	  53.0741
 180000000.0000	  79.6135	  53.3782
 188000000.0000	  78.9868	  54.1830
 196000000.0000	  78.0439	  54.3126
 204000000.0000	  74.3334	  52.5484
 212000000.0000	  71.5182	  49.6118
 220000000.0000	  71.0567	  45.1527
 228000000.0000	  72.8547	  41.3421
 236000000.0000	  75.3870	  39.1136
 244000000.0000	  76.5190	  39.3781
 252000000.0000	  77.4290	  40.8297
 260000000.0000	  76.0973	  41.6876
 268000000.0000	  74.2488	  41.5363
 276000000.0000	  72.4916	  39.9854
 284000000.0000	  71.4679	  36.9006
 292000000.0000	  72.1484	  34.0475
 300000000.0000	  73.7039	  32.3145
 308000000.0000	  75.3978	  32.0873
 316000000.0000	  76.2116	  32.9623
 324000000.0000	  75.4488	  34.1981
 332000000.0000	  74.3591	  34.3950
 340000000.0000	  72.8995	  33.5809
 348000000.0000	  71.9792	  31.8196
 356000000.0000	  72.0243	  29.7990
 364000000.0000	  73.1597	  28.1788
 372000000.0000	  74.3129	  27.5998
 380000000.0000	  75.2322	  28.1185
 388000000.0000	  75.1351	  29.0101
 396000000.0000	  74.3187	  29.3626
 404000000.0000	  72.5305	  29.4464
 412000000.0000	  71.7418	  28.1433
 420000000.0000	  72.1139	  26.3396
 428000000.0000	  72.7050	  25.1396
 436000000.0000	  74.4123	  24.5636
 444000000.0000	  75.1777	  24.9207
 452000000.0000	  75.1165	  25.8116
 460000000.0000	  74.3518	  26.4188
 468000000.0000	  73.5182	  26.1210
 476000000.0000	  71.9167	  25.5074
 484000000.0000	  71.6368	  24.0051
 492000000.0000	  71.6979	  22.7161
 500000000.0000	  72.7260	  22.2427
 508000000.0000	  73.6002	  22.4839
 516000000.0000	  74.3933	  22.9949
 524000000.0000	  74.4739	  23.9160
 532000000.0000	  73.8299	  24.1028
 540000000.0000	  72.8030	  23.2458
 548000000.0000	  72.4646	  22.4484
 556000000.0000	  72.2121	  21.1236
 564000000.0000	  72.4572	  20.1571
 572000000.0000	  72.8248	  19.9035
 580000000.0000	  73.5127	  20.4544
 588000000.0000	  72.9193	  21.0695
 596000000.0000	  72.9897	  21.5666
 604000000.0000	  72.2151	  21.7786
 612000000.0000	  71.8462	  20.9716
 620000000.0000	  71.7782	  20.2701
 628000000.0000	  72.6139	  19.3374
 636000000.0000	  73.0037	  18.9446
 644000000.0000	  73.6570	  19.0039
 652000000.0000	  73.5099	  19.6152
 660000000.0000	  72.4760	  20.0770
 668000000.0000	  72.0314	  20.0163
 676000000.0000	  70.8914	  19.9016
 684000000.0000	  70.8079	  18.9836
 692000000.0000	  71.1633	  18.4169
 700000000.0000	  72.0072	  17.9515
 708000000.0000	  73.0113	  18.0435
 716000000.0000	  73.5218	  18.4650
 724000000.0000	  73.3785	  19.0394
 732000000.0000	  72.5317	  19.0956
 740000000.0000	  71.7211	  18.8622
 748000000.0000	  71.0314	  18.2251
 756000000.0000	  70.8040	  17.2581
 764000000.0000	  71.0034	  16.7355
 772000000.0000	  71.5401	  16.6054
 780000000.0000	  72.1656	  17.0317
 788000000.0000	  72.4623	  17.6977
 796000000.0000	  72.2619	  18.1626
 804000000.0000	  71.8832	  18.2269
 812000000.0000	  71.3355	  17.7491
 820000000.0000	  71.1792	  16.9832
 828000000.0000	  71.3422	  16.0664
 836000000.0000	  71.8342	  15.5921
 844000000.0000	  71.8140	  15.8884
 852000000.0000	  72.1529	  16.1483
 860000000.0000	  71.8348	  16.8764
 868000000.0000	  71.0168	  17.1695
 876000000.0000	  70.5128	  17.0990
 884000000.0000	  70.3299	  16.6375
 892000000.0000	  70.6357	  15.9911
 900000000.0000	  71.1931	  15.5781
