frequency	e'	e''
 100000000.0000	  75.7278	  97.2148
 108000000.0000	  82.2796	  91.5320
 116000000.0000	  82.7009	  88.7238
 124000000.0000	  81.3749	  89.6712
 132000000.0000	  76.6943	  86.7018
 140000000.0000	  72.0723	  81.2888
 148000000.0000	  71.0179	  74.2746
 156000000.0000	  70.5082	  66.7379
 164000000.0000	  73.5046	  61.5392
 172000000.0000	  77.4938	  59.1987
 180000000.0000	  79.7883	  59.3252
 188000000.0000	  79.1256	  59.8467
 196000000.0000	  77.8665	  59.8823
 204000000.0000	  73.8457	  57.8248
 212000000.0000	  70.6762	  54.5456
 220000000.0000	  70.5771	  49.2124
 228000000.0000	  72.1774	  45.7027
 236000000.0000	  74.7296	  43.2771
 244000000.0000	  76.3207	  43.4446
 252000000.0000	  77.2730	  45.1003
 260000000.0000	  75.9744	  45.9295
 268000000.0000	  74.1679	  45.7560
 276000000.0000	  72.7237	  43.7058
 284000000.0000	  71.0559	  40.7287
 292000000.0000	  72.1102	  37.2185
 300000000.0000	  73.1232	  35.6901
 308000000.0000	  74.6297	  35.1995
 316000000.0000	  75.1899	  36.2865
 324000000.0000	  75.5163	  37.0936
 332000000.0000	  73.7746	  37.5359
 340000000.0000	  72.3675	  36.7992
 348000000.0000	  71.8232	  34.7132
 356000000.0000	  72.1762	  32.8843
 364000000.0000	  72.9489	  31.1934
 372000000.0000	  74.2226	  30.5036
 380000000.0000	  75.0504	  30.8348
 388000000.0000	  74.8568	  31.6359
 396000000.0000	  73.8636	  31.9567
 404000000.0000	  72.1691	  31.6212
 412000000.0000	  71.1924	  30.5573
 420000000.0000	  71.4290	  28.8064
 428000000.0000	  72.2456	  27.5249
 436000000.0000	  73.7367	  27.0779
 444000000.0000	  75.0012	  27.4267
 452000000.0000	  75.2613	  28.1948
 460000000.0000	  74.4872	  28.7854
 468000000.0000	  73.0760	  28.7644
 476000000.0000	  71.5413	  27.5464
 484000000.0000	  70.8285	  26.3343
 492000000.0000	  71.2008	  24.7134
 500000000.0000	  72.0069	  24.1017
 508000000.0000	  73.1920	  24.2557
 516000000.0000	  73.8468	  25.2098
 524000000.0000	  74.1456	  25.8857
 532000000.0000	  73.5859	  26.1343
 540000000.0000	  72.4534	  25.6030
 548000000.0000	  72.0116	  24.5334
 556000000.0000	  71.7424	  23.1142
 564000000.0000	  72.5605	  22.0022
 572000000.0000	  72.1686	  21.8169
 580000000.0000	  73.4158	  22.0240
 588000000.0000	  72.6458	  22.8540
 596000000.0000	  72.1975	  23.3907
 604000000.0000	  72.0601	  23.3677
 612000000.0000	  71.5656	  22.9134
 620000000.0000	  71.5278	  21.9283
 628000000.0000	  72.3093	  21.3001
 636000000.0000	  73.1966	  20.5797
 644000000.0000	  73.1743	  20.8277
 652000000.0000	  73.8003	  21.2107
 660000000.0000	  72.4783	  21.6464
 668000000.0000	  71.4553	  21.6886
 676000000.0000	  70.8881	  21.2456
 684000000.0000	  70.2691	  20.5356
 692000000.0000	  70.7731	  19.6781
 700000000.0000	  71.7897	  19.6057
 708000000.0000	  72.9100	  19.4624
 716000000.0000	  73.0199	  20.1908
 724000000.0000	  73.4516	  20.7220
 732000000.0000	  72.6819	  20.5832
 740000000.0000	  71.2104	  20.5422
 748000000.0000	  71.0879	  19.5324
 756000000.0000	  70.2592	  18.6959
 764000000.0000	  70.6499	  17.8451
 772000000.0000	  71.2615	  17.9465
 780000000.0000	  71.9291	  18.3060
 788000000.0000	  72.1828	  18.8891
 796000000.0000	  72.0486	  19.7232
 804000000.0000	  71.8296	  19.5379
 812000000.0000	  71.0501	  19.3380
 820000000.0000	  71.2913	  18.2836
 828000000.0000	  70.8975	  17.5050
 836000000.0000	  71.2687	  16.9730
 844000000.0000	  71.8397	  16.9429
 852000000.0000	  71.5674	  17.4153
 860000000.0000	  71.4698	  17.9006
 868000000.0000	  70.7606	  18.4493
 876000000.0000	  70.3277	  18.1784
 884000000.0000	  69.7812	  17.9448
 892000000.0000	  70.6148	  17.2494
 900000000.0000	  70.9836	  16.6425
