frequency	e'	e''
 100000000.0000	  75.8829	 440.6757
 108000000.0000	  79.2728	 409.5520
 116000000.0000	  76.6108	 376.4075
 124000000.0000	  79.8109	 361.7507
 132000000.0000	  78.0138	 341.4747
 140000000.0000	  74.2940	 321.5285
 148000000.0000	  75.5489	 307.0924
 156000000.0000	  72.3354	 286.5147
 164000000.0000	  73.4019	 271.1068
 172000000.0000	  75.4922	 259.0370
 180000000.0000	  77.3808	 249.4013
 188000000.0000	  75.7285	 239.1575
 196000000.0000	  78.1790	 233.2087
 204000000.0000	  75.1930	 223.7138
 212000000.0000	  72.8560	 214.5488
 220000000.0000	  72.4510	 205.4921
 228000000.0000	  73.5475	 197.6998
 236000000.0000	  74.4983	 189.6739
 244000000.0000	  74.9022	 184.0097
 252000000.0000	  75.8240	 180.9796
 260000000.0000	  73.7276	 176.1392
 268000000.0000	  74.4992	 172.1913
 276000000.0000	  74.2938	 167.7017
 284000000.0000	  72.0166	 161.5811
 292000000.0000	  73.3812	 155.8694
 300000000.0000	  73.5504	 151.6176
 308000000.0000	  73.8508	 148.0964
 316000000.0000	  75.2268	 145.3999
 324000000.0000	  74.6543	 143.1766
 332000000.0000	  73.5652	 140.6359
 340000000.0000	  73.1708	 137.2798
 348000000.0000	  73.0957	 133.2781
 356000000.0000	  72.2870	 129.8560
 364000000.0000	  73.1146	 126.7524
 372000000.0000	  73.6841	 123.5325
 380000000.0000	  73.9335	 122.0087
 388000000.0000	  74.1889	 120.6869
 396000000.0000	  74.3223	 118.6918
 404000000.0000	  72.5972	 116.8043
 412000000.0000	  72.2953	 114.4313
 420000000.0000	  73.0645	 111.6358
 428000000.0000	  72.7862	 108.9306
 436000000.0000	  73.6498	 107.1700
 444000000.0000	  74.5191	 105.5857
 452000000.0000	  74.6151	 104.3106
 460000000.0000	  73.9788	 103.2248
 468000000.0000	  73.4925	 101.8145
 476000000.0000	  71.9438	  99.5375
 484000000.0000	  71.9359	  97.9425
 492000000.0000	  72.0224	  95.8616
 500000000.0000	  72.2704	  94.4599
 508000000.0000	  72.8874	  93.2240
 516000000.0000	  73.3795	  92.5535
 524000000.0000	  73.6414	  91.8487
 532000000.0000	  72.9757	  90.7918
 540000000.0000	  72.4768	  88.7608
 548000000.0000	  72.3730	  87.5669
 556000000.0000	  71.9109	  85.5166
 564000000.0000	  72.5962	  84.2556
 572000000.0000	  71.9548	  82.6361
 580000000.0000	  72.6715	  82.5085
 588000000.0000	  72.0408	  81.6076
 596000000.0000	  72.2908	  81.4410
 604000000.0000	  71.5513	  80.7592
 612000000.0000	  71.8561	  79.5162
 620000000.0000	  71.4831	  78.2049
 628000000.0000	  72.0597	  76.8930
 636000000.0000	  72.5706	  75.7547
 644000000.0000	  72.4499	  74.8587
 652000000.0000	  72.9298	  74.7871
 660000000.0000	  71.6493	  73.9209
 668000000.0000	  71.4466	  73.5276
 676000000.0000	  70.5173	  72.8672
 684000000.0000	  70.3389	  71.3952
 692000000.0000	  70.8646	  70.8462
 700000000.0000	  71.2565	  70.1114
 708000000.0000	  72.3049	  69.1368
 716000000.0000	  72.1775	  69.0288
 724000000.0000	  72.7934	  68.7045
 732000000.0000	  71.9033	  67.8351
 740000000.0000	  71.0439	  67.0744
 748000000.0000	  70.9305	  66.3794
 756000000.0000	  70.3231	  64.7803
 764000000.0000	  70.5341	  64.3141
 772000000.0000	  70.6786	  63.8598
 780000000.0000	  71.3863	  63.4140
 788000000.0000	  71.3252	  63.5135
 796000000.0000	  71.2938	  63.3833
 804000000.0000	  71.1887	  62.8696
 812000000.0000	  70.7061	  61.9884
 820000000.0000	  71.0646	  60.9999
 828000000.0000	  70.5355	  59.7544
 836000000.0000	  71.1486	  59.0537
 844000000.0000	  70.9027	  58.7565
 852000000.0000	  71.0339	  58.5416
 860000000.0000	  70.7089	  58.7544
 868000000.0000	  70.1571	  58.4714
 876000000.0000	  69.7599	  58.0992
 884000000.0000	  69.4989	  57.6497
 892000000.0000	  70.3192	  56.6834
 900000000.0000	  70.2604	  55.9964
