frequency	e'	e''
 100000000.0000	  76.2649	  94.0097
 108000000.0000	  81.6955	  89.4326
 116000000.0000	  82.0145	  86.5727
 124000000.0000	  81.0053	  87.6792
 132000000.0000	  75.0849	  85.6765
 140000000.0000	  71.5368	  79.5365
 148000000.0000	  70.4698	  72.7724
 156000000.0000	  69.9215	  65.2123
 164000000.0000	  73.1450	  59.9545
 172000000.0000	  76.9943	  57.9302
 180000000.0000	  78.6599	  58.5039
 188000000.0000	  78.5936	  58.6872
 196000000.0000	  77.4356	  58.6586
 204000000.0000	  73.2660	  56.6780
 212000000.0000	  70.6992	  52.8622
 220000000.0000	  70.1898	  48.1925
 228000000.0000	  71.5720	  44.6341
 236000000.0000	  73.9844	  42.6160
 244000000.0000	  75.8751	  42.5599
 252000000.0000	  76.6327	  44.1211
 260000000.0000	  75.5609	  44.9448
 268000000.0000	  73.7247	  44.8530
 276000000.0000	  72.3163	  42.8210
 284000000.0000	  70.7113	  39.8742
 292000000.0000	  71.2404	  36.8299
 300000000.0000	  72.6843	  34.9046
 308000000.0000	  73.8761	  34.6335
 316000000.0000	  75.2223	  35.5648
 324000000.0000	  75.0363	  36.3384
 332000000.0000	  73.4231	  36.7835
 340000000.0000	  72.2904	  36.0891
 348000000.0000	  71.3789	  33.9847
 356000000.0000	  71.3923	  32.1923
 364000000.0000	  72.6457	  30.8046
 372000000.0000	  73.9347	  30.1315
 380000000.0000	  74.5947	  30.1953
 388000000.0000	  74.1798	  31.2944
 396000000.0000	  73.4733	  31.3138
 404000000.0000	  71.7654	  31.0508
 412000000.0000	  70.7351	  29.9972
 420000000.0000	  71.0954	  28.1991
 428000000.0000	  71.8189	  26.9965
 436000000.0000	  73.0599	  26.6777
 444000000.0000	  74.5655	  26.8708
 452000000.0000	  74.8613	  27.6372
 460000000.0000	  73.8017	  28.3982
 468000000.0000	  72.8960	  28.0038
 476000000.0000	  71.1789	  27.0725
 484000000.0000	  70.8639	  25.6135
 492000000.0000	  70.8459	  24.1783
 500000000.0000	  71.5778	  23.6849
 508000000.0000	  72.7948	  23.9411
 516000000.0000	  73.4644	  24.7328
 524000000.0000	  73.9997	  25.3975
 532000000.0000	  73.2361	  25.8210
 540000000.0000	  72.2195	  24.9580
 548000000.0000	  71.9207	  24.1347
 556000000.0000	  71.6339	  22.6675
 564000000.0000	  71.8561	  21.5925
 572000000.0000	  72.2179	  21.2487
 580000000.0000	  72.8919	  21.7580
 588000000.0000	  72.0693	  22.4707
 596000000.0000	  72.2932	  22.8454
 604000000.0000	  71.5250	  23.1082
 612000000.0000	  71.1660	  22.3975
 620000000.0000	  71.1901	  21.6854
 628000000.0000	  71.9371	  20.7477
 636000000.0000	  72.4949	  20.3703
 644000000.0000	  73.1732	  20.3751
 652000000.0000	  73.0354	  20.9233
 660000000.0000	  72.2702	  21.1894
 668000000.0000	  71.2789	  21.3150
 676000000.0000	  70.1694	  20.9942
 684000000.0000	  70.0548	  20.0335
 692000000.0000	  70.4605	  19.4753
 700000000.0000	  71.3415	  19.0614
 708000000.0000	  72.4118	  19.2321
 716000000.0000	  72.7548	  19.6804
 724000000.0000	  72.8633	  20.3295
 732000000.0000	  72.1409	  20.4378
 740000000.0000	  71.1750	  20.0486
 748000000.0000	  70.3083	  19.3293
 756000000.0000	  70.0437	  18.2123
 764000000.0000	  70.2815	  17.6587
 772000000.0000	  70.7576	  17.4894
 780000000.0000	  71.4630	  17.9336
 788000000.0000	  71.9156	  18.5208
 796000000.0000	  71.3699	  19.3401
 804000000.0000	  71.2183	  19.3070
 812000000.0000	  70.3358	  18.9794
 820000000.0000	  70.4303	  18.0345
 828000000.0000	  70.5721	  17.0534
 836000000.0000	  70.9539	  16.5857
 844000000.0000	  71.2076	  16.6045
 852000000.0000	  71.2476	  17.0580
 860000000.0000	  70.9541	  17.5123
 868000000.0000	  70.3753	  17.9434
 876000000.0000	  69.6652	  17.9314
 884000000.0000	  69.2522	  17.4673
 892000000.0000	  70.1713	  16.7532
 900000000.0000	  70.6013	  16.3182
