frequency	e'	e''
 100000000.0000	  77.6120	  82.6587
 108000000.0000	  82.2274	  78.6488
 116000000.0000	  82.8869	  75.9691
 124000000.0000	  82.0601	  76.5303
 132000000.0000	  78.0601	  74.2541
 140000000.0000	  74.0747	  69.5446
 148000000.0000	  73.2973	  63.6428
 156000000.0000	  72.1671	  57.5444
 164000000.0000	  74.5176	  53.0273
 172000000.0000	  77.5927	  51.1630
 180000000.0000	  79.3474	  51.1094
 188000000.0000	  78.4081	  52.0959
 196000000.0000	  78.1512	  51.5485
 204000000.0000	  74.9365	  49.9724
 212000000.0000	  72.8693	  46.7844
 220000000.0000	  72.5498	  42.9061
 228000000.0000	  73.8270	  39.8931
 236000000.0000	  75.9683	  37.7933
 244000000.0000	  76.9751	  37.9060
 252000000.0000	  77.5678	  39.2237
 260000000.0000	  76.4276	  39.7122
 268000000.0000	  74.7971	  39.5476
 276000000.0000	  73.7435	  37.8265
 284000000.0000	  72.3417	  35.4265
 292000000.0000	  72.9640	  32.9688
 300000000.0000	  74.3053	  31.4338
 308000000.0000	  75.7501	  31.0411
 316000000.0000	  76.2442	  32.0945
 324000000.0000	  76.1498	  32.5972
 332000000.0000	  75.0569	  32.8909
 340000000.0000	  74.1349	  32.1181
 348000000.0000	  73.2187	  30.2702
 356000000.0000	  72.9884	  28.7538
 364000000.0000	  74.0933	  27.5751
 372000000.0000	  75.0525	  27.0254
 380000000.0000	  75.7181	  27.1328
 388000000.0000	  75.8242	  28.1505
 396000000.0000	  75.3053	  28.2072
 404000000.0000	  73.6677	  27.9837
 412000000.0000	  72.7946	  27.1415
 420000000.0000	  73.4384	  25.4888
 428000000.0000	  73.6505	  24.4304
 436000000.0000	  74.5344	  24.1169
 444000000.0000	  75.7723	  24.1193
 452000000.0000	  75.9279	  24.7004
 460000000.0000	  75.2197	  25.2391
 468000000.0000	  74.3667	  25.1110
 476000000.0000	  72.8547	  24.4029
 484000000.0000	  72.4391	  23.2855
 492000000.0000	  72.7500	  22.0828
 500000000.0000	  73.3455	  21.6977
 508000000.0000	  74.2786	  21.7360
 516000000.0000	  75.0267	  22.2638
 524000000.0000	  75.0383	  22.8831
 532000000.0000	  74.7225	  23.0360
 540000000.0000	  73.5859	  22.3572
 548000000.0000	  72.9481	  21.8875
 556000000.0000	  73.1235	  20.5655
 564000000.0000	  73.2901	  19.6550
 572000000.0000	  73.1784	  19.6645
 580000000.0000	  74.4168	  19.8202
 588000000.0000	  73.4780	  20.6157
 596000000.0000	  73.6005	  20.8680
 604000000.0000	  73.1336	  21.0906
 612000000.0000	  72.8175	  20.3291
 620000000.0000	  72.7411	  19.7270
 628000000.0000	  73.4821	  18.8897
 636000000.0000	  73.7289	  18.4968
 644000000.0000	  74.1371	  18.6838
 652000000.0000	  74.5724	  18.9566
 660000000.0000	  73.2401	  19.4734
 668000000.0000	  72.9266	  19.4516
 676000000.0000	  72.0738	  19.3773
 684000000.0000	  71.6266	  18.5329
 692000000.0000	  72.1766	  18.0524
 700000000.0000	  72.9671	  17.7898
 708000000.0000	  73.5756	  17.6374
 716000000.0000	  74.1224	  18.1898
 724000000.0000	  74.5115	  18.3666
 732000000.0000	  73.3481	  18.5349
 740000000.0000	  72.7649	  18.3700
 748000000.0000	  72.0278	  17.7746
 756000000.0000	  71.5951	  16.9516
 764000000.0000	  72.0001	  16.5284
 772000000.0000	  72.2678	  16.5133
 780000000.0000	  72.9824	  16.6361
 788000000.0000	  73.2463	  17.3217
 796000000.0000	  73.0562	  17.7398
 804000000.0000	  72.7734	  17.7409
 812000000.0000	  72.3149	  17.3605
 820000000.0000	  72.3220	  16.6622
 828000000.0000	  71.8799	  15.9772
 836000000.0000	  72.6845	  15.3753
 844000000.0000	  72.6060	  15.6911
 852000000.0000	  72.9531	  15.8984
 860000000.0000	  72.6086	  16.5601
 868000000.0000	  71.8674	  16.8124
 876000000.0000	  71.3515	  16.6576
 884000000.0000	  71.1375	  16.5049
 892000000.0000	  71.6647	  15.6479
 900000000.0000	  72.0725	  15.4430
