frequency	e'	e''
 100000000.0000	  56.8180	   9.3100
 108000000.0000	  56.0175	   9.5947
 116000000.0000	  55.6980	   9.6758
 124000000.0000	  55.3157	  10.0008
 132000000.0000	  55.3064	   9.8510
 140000000.0000	  54.9270	  10.0210
 148000000.0000	  54.5008	   9.9268
 156000000.0000	  54.6907	   9.7312
 164000000.0000	  54.2829	   9.6624
 172000000.0000	  54.1374	   9.3880
 180000000.0000	  53.9214	   9.5151
 188000000.0000	  53.6605	   9.7273
 196000000.0000	  53.3148	   9.8713
 204000000.0000	  53.6803	   9.5697
 212000000.0000	  52.9073	  10.0419
 220000000.0000	  52.2012	  10.5806
 228000000.0000	  52.7997	  10.1198
 236000000.0000	  52.7847	  10.4216
 244000000.0000	  52.6513	  10.3451
 252000000.0000	  53.1557	  10.0072
 260000000.0000	  52.4733	  10.4173
 268000000.0000	  52.2729	  10.2778
 276000000.0000	  51.5854	  10.6024
 284000000.0000	  51.7276	  10.4481
 292000000.0000	  51.4239	  10.5271
 300000000.0000	  51.2371	  10.5840
 308000000.0000	  51.4428	  10.5870
 316000000.0000	  51.1276	  10.7417
 324000000.0000	  50.1901	  11.2689
 332000000.0000	  50.5448	  11.0159
 340000000.0000	  50.3777	  11.0639
 348000000.0000	  50.0331	  11.2882
 356000000.0000	  50.2964	  11.0732
 364000000.0000	  50.2898	  10.9943
 372000000.0000	  50.0471	  11.1516
 380000000.0000	  50.5297	  11.2253
 388000000.0000	  49.5690	  11.4650
 396000000.0000	  49.1725	  11.8247
 404000000.0000	  48.9195	  11.9191
 412000000.0000	  48.9781	  11.7160
 420000000.0000	  48.6037	  11.9651
 428000000.0000	  48.8396	  11.6671
 436000000.0000	  49.0570	  11.8123
 444000000.0000	  48.5456	  11.7767
 452000000.0000	  48.7806	  11.7057
 460000000.0000	  48.2494	  11.8807
 468000000.0000	  47.7871	  12.1356
 476000000.0000	  47.6755	  12.2278
 484000000.0000	  47.8669	  12.1136
 492000000.0000	  47.6628	  12.2379
 500000000.0000	  47.5123	  12.3236
 508000000.0000	  47.6892	  12.1982
 516000000.0000	  47.5932	  12.2401
 524000000.0000	  47.1003	  12.6006
 532000000.0000	  47.2395	  12.4157
 540000000.0000	  47.1485	  12.5430
 548000000.0000	  46.8936	  12.6996
 556000000.0000	  46.9054	  12.4642
 564000000.0000	  46.7948	  12.7423
 572000000.0000	  47.0609	  12.4583
 580000000.0000	  46.2108	  12.7723
 588000000.0000	  46.8412	  12.7261
 596000000.0000	  46.0228	  13.0021
 604000000.0000	  46.1699	  12.7539
 612000000.0000	  46.3097	  12.9890
 620000000.0000	  46.0026	  12.9568
 628000000.0000	  45.8213	  12.9311
 636000000.0000	  46.1696	  13.1214
 644000000.0000	  46.0648	  12.8915
 652000000.0000	  45.2527	  13.2634
 660000000.0000	  45.9990	  13.0478
 668000000.0000	  45.1763	  13.3635
 676000000.0000	  45.3945	  13.1384
 684000000.0000	  45.3234	  13.3056
 692000000.0000	  44.9478	  13.4092
 700000000.0000	  44.8808	  13.3519
 708000000.0000	  45.1025	  13.5016
 716000000.0000	  44.5668	  13.3639
 724000000.0000	  44.7030	  13.5396
 732000000.0000	  45.0556	  13.3486
 740000000.0000	  44.1091	  13.5449
 748000000.0000	  44.3390	  13.6223
 756000000.0000	  44.1284	  13.6371
 764000000.0000	  43.8307	  13.6206
 772000000.0000	  43.9850	  13.6416
 780000000.0000	  43.9008	  13.7129
 788000000.0000	  43.8112	  13.5893
 796000000.0000	  43.7184	  13.7432
 804000000.0000	  43.6583	  13.7473
 812000000.0000	  43.5674	  13.7390
 820000000.0000	  43.4652	  13.8520
 828000000.0000	  43.4097	  13.7372
 836000000.0000	  42.9831	  13.8480
 844000000.0000	  43.3579	  13.8539
 852000000.0000	  43.1264	  14.0179
 860000000.0000	  42.7948	  13.9552
 868000000.0000	  42.8814	  14.0326
 876000000.0000	  42.8683	  14.1051
 884000000.0000	  42.5719	  14.0445
 892000000.0000	  42.6517	  14.1438
 900000000.0000	  42.5632	  14.0285
