frequency	e'	e''
 100000000.0000	  77.5168	 225.5882
 108000000.0000	  80.9833	 210.5321
 116000000.0000	  78.9655	 196.0145
 124000000.0000	  81.4872	 189.3369
 132000000.0000	  78.6955	 179.5338
 140000000.0000	  75.7620	 169.0293
 148000000.0000	  76.1141	 160.2056
 156000000.0000	  74.6444	 148.7033
 164000000.0000	  76.2966	 139.9970
 172000000.0000	  77.5738	 134.0046
 180000000.0000	  78.7844	 129.7216
 188000000.0000	  77.8534	 125.7666
 196000000.0000	  78.7430	 123.1548
 204000000.0000	  75.3585	 119.0484
 212000000.0000	  74.1918	 113.3343
 220000000.0000	  74.0608	 107.6944
 228000000.0000	  74.9640	 103.0132
 236000000.0000	  77.2664	  98.7020
 244000000.0000	  76.7865	  96.1990
 252000000.0000	  78.0932	  95.3245
 260000000.0000	  76.1844	  93.4800
 268000000.0000	  75.2688	  91.8147
 276000000.0000	  74.6349	  89.1682
 284000000.0000	  72.6985	  85.9162
 292000000.0000	  74.1895	  81.8825
 300000000.0000	  75.0465	  79.6160
 308000000.0000	  75.8154	  77.9552
 316000000.0000	  76.2187	  77.3798
 324000000.0000	  76.6230	  76.4758
 332000000.0000	  75.5709	  75.6723
 340000000.0000	  74.0475	  73.9780
 348000000.0000	  74.2571	  71.1157
 356000000.0000	  73.8385	  68.9966
 364000000.0000	  74.0725	  66.8942
 372000000.0000	  74.9651	  65.4933
 380000000.0000	  75.6334	  64.9446
 388000000.0000	  75.0956	  64.9844
 396000000.0000	  75.3976	  64.1905
 404000000.0000	  73.6480	  63.3810
 412000000.0000	  73.2074	  62.1622
 420000000.0000	  74.1214	  59.9455
 428000000.0000	  73.9255	  58.1930
 436000000.0000	  74.7539	  57.1448
 444000000.0000	  75.6830	  56.5565
 452000000.0000	  75.6366	  56.2959
 460000000.0000	  74.7068	  56.0539
 468000000.0000	  74.1166	  55.6608
 476000000.0000	  72.9561	  54.2281
 484000000.0000	  72.7586	  53.1085
 492000000.0000	  73.2558	  51.7657
 500000000.0000	  73.6265	  50.9793
 508000000.0000	  74.0926	  50.4555
 516000000.0000	  74.7754	  50.5474
 524000000.0000	  74.6969	  50.2127
 532000000.0000	  74.1704	  49.7180
 540000000.0000	  73.7213	  48.6550
 548000000.0000	  73.2240	  47.8405
 556000000.0000	  72.6264	  46.4855
 564000000.0000	  73.3639	  45.6526
 572000000.0000	  72.9589	  45.0861
 580000000.0000	  73.7887	  45.1883
 588000000.0000	  73.3942	  44.9918
 596000000.0000	  73.3675	  45.2249
 604000000.0000	  73.1497	  44.7221
 612000000.0000	  72.8537	  44.0564
 620000000.0000	  72.6012	  42.8570
 628000000.0000	  73.0114	  42.1897
 636000000.0000	  73.6379	  41.2612
 644000000.0000	  73.6095	  41.0005
 652000000.0000	  73.6991	  41.3836
 660000000.0000	  72.9086	  41.1067
 668000000.0000	  72.1414	  41.1858
 676000000.0000	  71.9365	  40.7170
 684000000.0000	  71.5001	  39.9767
 692000000.0000	  72.1014	  39.3534
 700000000.0000	  72.6352	  38.8855
 708000000.0000	  73.3696	  38.4151
 716000000.0000	  73.4035	  38.2802
 724000000.0000	  73.7064	  38.5118
 732000000.0000	  73.0914	  37.9730
 740000000.0000	  72.0097	  37.8523
 748000000.0000	  72.0822	  37.1210
 756000000.0000	  71.2447	  36.4001
 764000000.0000	  71.4222	  35.9253
 772000000.0000	  72.1801	  35.6513
 780000000.0000	  72.4753	  35.7230
 788000000.0000	  72.6856	  35.7662
 796000000.0000	  72.6138	  36.0961
 804000000.0000	  72.5724	  35.5999
 812000000.0000	  71.8324	  35.2694
 820000000.0000	  72.0401	  34.4540
 828000000.0000	  71.7619	  33.4753
 836000000.0000	  71.9918	  33.0168
 844000000.0000	  72.2250	  33.0712
 852000000.0000	  72.0927	  33.2971
 860000000.0000	  71.9871	  33.4895
 868000000.0000	  71.6030	  33.6242
 876000000.0000	  71.1896	  33.4504
 884000000.0000	  70.9175	  32.8909
 892000000.0000	  71.6149	  32.3565
 900000000.0000	  71.8254	  31.6079
