frequency	e'	e''
 100000000.0000	  50.7145	  38.6023
 108000000.0000	  50.9270	  36.8846
 116000000.0000	  51.2189	  35.0960
 124000000.0000	  50.9322	  33.5724
 132000000.0000	  50.1342	  32.7740
 140000000.0000	  51.0170	  31.3988
 148000000.0000	  52.5778	  29.4616
 156000000.0000	  51.5239	  28.7386
 164000000.0000	  51.4391	  27.8215
 172000000.0000	  51.5662	  26.4415
 180000000.0000	  51.6339	  26.0616
 188000000.0000	  51.4063	  25.4209
 196000000.0000	  51.9665	  24.4343
 204000000.0000	  51.1429	  24.6177
 212000000.0000	  50.1827	  24.4107
 220000000.0000	  50.8562	  23.0533
 228000000.0000	  51.2139	  22.9216
 236000000.0000	  50.8891	  22.8007
 244000000.0000	  51.0247	  22.1662
 252000000.0000	  51.7038	  21.7846
 260000000.0000	  50.5070	  22.0069
 268000000.0000	  50.4552	  21.5587
 276000000.0000	  50.7716	  20.7743
 284000000.0000	  50.5364	  20.6853
 292000000.0000	  50.2364	  20.4761
 300000000.0000	  50.0774	  20.2309
 308000000.0000	  50.1463	  20.0026
 316000000.0000	  49.5171	  20.1455
 324000000.0000	  49.4628	  19.9070
 332000000.0000	  49.2847	  19.5017
 340000000.0000	  49.3603	  19.3936
 348000000.0000	  49.3396	  19.1303
 356000000.0000	  49.2264	  18.9957
 364000000.0000	  49.4942	  18.8311
 372000000.0000	  49.2669	  19.0983
 380000000.0000	  49.2417	  18.5841
 388000000.0000	  48.4728	  18.8543
 396000000.0000	  48.4788	  18.6274
 404000000.0000	  48.3408	  18.4277
 412000000.0000	  47.8872	  18.6552
 420000000.0000	  47.9879	  18.2802
 428000000.0000	  47.7038	  18.2347
 436000000.0000	  47.7883	  18.0998
 444000000.0000	  47.7261	  17.9191
 452000000.0000	  47.9334	  17.7946
 460000000.0000	  47.4671	  17.7458
 468000000.0000	  47.0234	  17.9330
 476000000.0000	  47.2570	  17.6225
 484000000.0000	  47.1635	  17.6779
 492000000.0000	  46.9273	  17.6539
 500000000.0000	  46.8531	  17.5783
 508000000.0000	  47.0168	  17.4513
 516000000.0000	  46.9272	  17.3763
 524000000.0000	  46.6722	  17.4511
 532000000.0000	  46.8760	  17.4492
 540000000.0000	  46.2646	  17.5594
 548000000.0000	  46.4340	  17.2798
 556000000.0000	  46.3191	  17.2225
 564000000.0000	  46.6206	  17.1958
 572000000.0000	  46.2570	  17.0227
 580000000.0000	  46.1108	  17.1094
 588000000.0000	  45.9840	  17.2081
 596000000.0000	  45.1797	  17.2337
 604000000.0000	  45.8641	  16.9900
 612000000.0000	  45.5243	  17.2746
 620000000.0000	  45.4949	  16.9378
 628000000.0000	  45.3445	  17.1709
 636000000.0000	  45.9015	  16.9711
 644000000.0000	  45.2485	  16.9069
 652000000.0000	  45.2677	  17.0683
 660000000.0000	  45.4038	  17.0150
 668000000.0000	  44.8193	  16.9695
 676000000.0000	  45.2547	  16.8530
 684000000.0000	  44.6374	  17.0087
 692000000.0000	  44.6278	  16.7754
 700000000.0000	  44.6069	  17.0087
 708000000.0000	  44.7270	  16.7246
 716000000.0000	  44.3496	  16.9406
 724000000.0000	  44.7421	  16.8255
 732000000.0000	  44.4218	  16.8025
 740000000.0000	  43.8933	  16.8192
 748000000.0000	  44.5295	  16.7635
 756000000.0000	  43.6942	  16.7247
 764000000.0000	  44.0850	  16.6721
 772000000.0000	  43.8405	  16.8223
 780000000.0000	  43.7492	  16.7281
 788000000.0000	  43.6867	  16.5479
 796000000.0000	  43.5589	  16.7879
 804000000.0000	  43.6808	  16.5038
 812000000.0000	  43.0078	  16.6828
 820000000.0000	  43.6476	  16.6102
 828000000.0000	  43.2162	  16.4982
 836000000.0000	  42.8565	  16.6384
 844000000.0000	  43.1597	  16.5959
 852000000.0000	  42.8487	  16.6810
 860000000.0000	  42.8219	  16.4830
 868000000.0000	  42.7835	  16.7315
 876000000.0000	  42.8692	  16.5382
 884000000.0000	  42.4172	  16.5236
 892000000.0000	  42.7179	  16.6693
 900000000.0000	  42.2541	  16.4207
