frequency	e'	e''
 100000000.0000	  75.9003	 108.2942
 108000000.0000	  82.1600	 101.5769
 116000000.0000	  82.9321	  97.1372
 124000000.0000	  82.0499	  97.3300
 132000000.0000	  77.8040	  93.5784
 140000000.0000	  73.6612	  87.9432
 148000000.0000	  72.3685	  81.0001
 156000000.0000	  71.4748	  73.3132
 164000000.0000	  74.3008	  67.8269
 172000000.0000	  77.3639	  65.0827
 180000000.0000	  78.8134	  65.0345
 188000000.0000	  78.7694	  64.5302
 196000000.0000	  78.0768	  64.2877
 204000000.0000	  74.5665	  62.1544
 212000000.0000	  72.4501	  58.5448
 220000000.0000	  71.9321	  54.0411
 228000000.0000	  73.1452	  50.9721
 236000000.0000	  76.5686	  48.1845
 244000000.0000	  76.9074	  47.8930
 252000000.0000	  77.8287	  49.1004
 260000000.0000	  76.5748	  49.5174
 268000000.0000	  74.9151	  49.1201
 276000000.0000	  73.7800	  47.1229
 284000000.0000	  72.4646	  44.5695
 292000000.0000	  73.8360	  41.0428
 300000000.0000	  74.5724	  39.4542
 308000000.0000	  75.5964	  39.2314
 316000000.0000	  77.1446	  39.4477
 324000000.0000	  76.4511	  40.2773
 332000000.0000	  75.1753	  40.4984
 340000000.0000	  74.1311	  39.6009
 348000000.0000	  73.2028	  37.5063
 356000000.0000	  73.1039	  35.9665
 364000000.0000	  74.2122	  34.2949
 372000000.0000	  75.1921	  33.2937
 380000000.0000	  75.8307	  33.8776
 388000000.0000	  75.9515	  34.3360
 396000000.0000	  75.2312	  34.5271
 404000000.0000	  73.6284	  34.2576
 412000000.0000	  72.6134	  33.3919
 420000000.0000	  73.1111	  31.4310
 428000000.0000	  73.6502	  30.0991
 436000000.0000	  74.6908	  29.6717
 444000000.0000	  75.9791	  29.6845
 452000000.0000	  76.2200	  30.2397
 460000000.0000	  75.7139	  30.7893
 468000000.0000	  74.1702	  30.6797
 476000000.0000	  72.8450	  29.6030
 484000000.0000	  72.2161	  28.5173
 492000000.0000	  72.4373	  27.2145
 500000000.0000	  73.3194	  26.5279
 508000000.0000	  74.6308	  26.4967
 516000000.0000	  75.1205	  27.0578
 524000000.0000	  75.4474	  27.7043
 532000000.0000	  74.5400	  27.7430
 540000000.0000	  73.4817	  27.2225
 548000000.0000	  73.1678	  26.4477
 556000000.0000	  72.8365	  24.8595
 564000000.0000	  73.1868	  24.1229
 572000000.0000	  73.6142	  23.6011
 580000000.0000	  74.2346	  23.9637
 588000000.0000	  73.8953	  24.5899
 596000000.0000	  73.5941	  25.1644
 604000000.0000	  72.9717	  25.0511
 612000000.0000	  72.7291	  24.5191
 620000000.0000	  72.6342	  23.6678
 628000000.0000	  73.2496	  22.7507
 636000000.0000	  74.0061	  22.2824
 644000000.0000	  74.3698	  22.2453
 652000000.0000	  74.2994	  22.8408
 660000000.0000	  73.6411	  23.0419
 668000000.0000	  72.7310	  23.2418
 676000000.0000	  71.9065	  22.8414
 684000000.0000	  71.6446	  22.0613
 692000000.0000	  72.0495	  21.4788
 700000000.0000	  72.8314	  21.0240
 708000000.0000	  73.7611	  21.0548
 716000000.0000	  74.2165	  21.3953
 724000000.0000	  74.1830	  21.9369
 732000000.0000	  73.7038	  21.8034
 740000000.0000	  72.6076	  21.6690
 748000000.0000	  71.9038	  21.0456
 756000000.0000	  71.6240	  20.0565
 764000000.0000	  71.7242	  19.5495
 772000000.0000	  72.3749	  19.3791
 780000000.0000	  73.0048	  19.7401
 788000000.0000	  73.3855	  20.2183
 796000000.0000	  72.8963	  20.8902
 804000000.0000	  72.8521	  20.6704
 812000000.0000	  72.0577	  20.3048
 820000000.0000	  72.0284	  19.5969
 828000000.0000	  72.1137	  18.6395
 836000000.0000	  72.3230	  18.2375
 844000000.0000	  72.9354	  18.3180
 852000000.0000	  72.8003	  18.7353
 860000000.0000	  72.4456	  19.3002
 868000000.0000	  71.8450	  19.5369
 876000000.0000	  71.3001	  19.4715
 884000000.0000	  70.9512	  19.0017
 892000000.0000	  71.4805	  18.4010
 900000000.0000	  72.1509	  17.8261
