frequency	e'	e''
 100000000.0000	  48.6323	  36.0688
 108000000.0000	  50.6467	  34.0393
 116000000.0000	  51.0847	  32.5717
 124000000.0000	  50.7841	  31.4861
 132000000.0000	  51.3190	  30.3034
 140000000.0000	  51.2976	  29.5240
 148000000.0000	  52.2390	  27.9235
 156000000.0000	  51.5728	  26.9701
 164000000.0000	  51.4152	  26.2690
 172000000.0000	  51.4568	  24.9970
 180000000.0000	  50.5867	  25.1010
 188000000.0000	  51.1193	  24.0813
 196000000.0000	  51.5625	  23.0953
 204000000.0000	  51.3484	  22.6230
 212000000.0000	  50.3499	  22.5214
 220000000.0000	  50.3331	  21.9955
 228000000.0000	  50.0312	  22.0845
 236000000.0000	  49.8370	  22.0497
 244000000.0000	  50.2896	  21.0182
 252000000.0000	  51.1486	  20.4491
 260000000.0000	  50.4305	  20.5744
 268000000.0000	  50.4253	  20.1344
 276000000.0000	  50.2739	  19.6869
 284000000.0000	  50.0425	  19.7106
 292000000.0000	  49.2301	  19.7869
 300000000.0000	  49.5690	  19.1652
 308000000.0000	  49.7370	  19.0619
 316000000.0000	  49.3375	  18.9403
 324000000.0000	  48.3520	  19.1469
 332000000.0000	  48.5194	  18.5981
 340000000.0000	  48.3340	  18.2932
 348000000.0000	  48.0162	  18.3159
 356000000.0000	  48.1346	  17.9312
 364000000.0000	  47.9682	  18.0146
 372000000.0000	  47.9599	  17.6381
 380000000.0000	  48.4256	  17.5915
 388000000.0000	  47.9757	  17.6583
 396000000.0000	  47.1735	  17.9002
 404000000.0000	  47.5999	  17.6294
 412000000.0000	  46.7889	  17.6697
 420000000.0000	  46.6906	  17.5825
 428000000.0000	  46.9535	  17.1013
 436000000.0000	  46.5051	  17.3825
 444000000.0000	  46.7809	  17.0809
 452000000.0000	  47.0480	  16.9455
 460000000.0000	  46.6221	  17.0665
 468000000.0000	  46.2365	  17.2230
 476000000.0000	  46.4612	  16.9952
 484000000.0000	  46.3883	  16.9387
 492000000.0000	  45.9417	  17.1855
 500000000.0000	  46.0593	  16.9619
 508000000.0000	  46.2841	  16.8212
 516000000.0000	  46.2445	  16.7644
 524000000.0000	  46.2983	  16.9368
 532000000.0000	  46.1846	  16.6776
 540000000.0000	  45.7647	  17.0664
 548000000.0000	  45.9613	  16.8810
 556000000.0000	  45.8884	  16.7559
 564000000.0000	  46.0430	  16.9849
 572000000.0000	  46.1304	  16.6639
 580000000.0000	  45.3256	  16.8595
 588000000.0000	  45.9312	  16.7828
 596000000.0000	  45.1737	  16.9552
 604000000.0000	  45.4127	  16.6630
 612000000.0000	  45.3694	  17.0051
 620000000.0000	  45.5918	  16.7010
 628000000.0000	  44.9916	  16.9173
 636000000.0000	  45.6761	  16.9964
 644000000.0000	  45.6956	  16.6997
 652000000.0000	  44.9490	  16.9949
 660000000.0000	  45.7339	  16.8388
 668000000.0000	  44.9968	  17.0520
 676000000.0000	  45.2206	  16.7860
 684000000.0000	  45.0511	  17.0190
 692000000.0000	  44.8897	  16.9150
 700000000.0000	  44.8008	  16.8291
 708000000.0000	  45.0452	  16.9537
 716000000.0000	  44.5336	  16.7554
 724000000.0000	  44.6672	  16.9190
 732000000.0000	  45.0808	  16.7125
 740000000.0000	  44.5298	  16.7162
 748000000.0000	  44.5796	  16.9281
 756000000.0000	  44.3149	  16.6589
 764000000.0000	  43.8536	  16.7352
 772000000.0000	  44.0226	  16.6959
 780000000.0000	  43.9782	  16.7525
 788000000.0000	  43.8993	  16.5982
 796000000.0000	  43.5977	  16.8215
 804000000.0000	  43.7680	  16.6771
 812000000.0000	  43.2629	  16.7304
 820000000.0000	  43.5382	  16.7521
 828000000.0000	  43.4703	  16.6178
 836000000.0000	  43.0850	  16.6653
 844000000.0000	  43.4634	  16.6659
 852000000.0000	  43.2374	  16.7751
 860000000.0000	  42.8958	  16.6434
 868000000.0000	  42.9495	  16.6738
 876000000.0000	  42.9653	  16.7317
 884000000.0000	  42.8358	  16.6546
 892000000.0000	  42.7779	  16.7116
 900000000.0000	  42.6594	  16.5928
