frequency	e'	e''
 100000000.0000	  51.4713	  35.4847
 108000000.0000	  51.6208	  33.8031
 116000000.0000	  51.5569	  32.3977
 124000000.0000	  51.3792	  30.7864
 132000000.0000	  51.7007	  30.0488
 140000000.0000	  51.3395	  28.9462
 148000000.0000	  52.5816	  27.3282
 156000000.0000	  51.6149	  26.8460
 164000000.0000	  51.5520	  25.9306
 172000000.0000	  51.6613	  24.7350
 180000000.0000	  51.3207	  24.2721
 188000000.0000	  51.2965	  23.9479
 196000000.0000	  51.7586	  22.9458
 204000000.0000	  51.5317	  22.6506
 212000000.0000	  50.6517	  22.6284
 220000000.0000	  50.6316	  21.9411
 228000000.0000	  50.6213	  21.6497
 236000000.0000	  50.5931	  21.4846
 244000000.0000	  50.1749	  21.5450
 252000000.0000	  51.2182	  20.6792
 260000000.0000	  50.5759	  20.6284
 268000000.0000	  50.5834	  20.2991
 276000000.0000	  49.8005	  20.0896
 284000000.0000	  49.4256	  20.0654
 292000000.0000	  49.7125	  19.5332
 300000000.0000	  49.6152	  19.3026
 308000000.0000	  49.5894	  19.1444
 316000000.0000	  49.5266	  19.0735
 324000000.0000	  48.9189	  19.1440
 332000000.0000	  48.3732	  19.0191
 340000000.0000	  48.7310	  18.7464
 348000000.0000	  48.3937	  18.7500
 356000000.0000	  48.6696	  18.4205
 364000000.0000	  48.8648	  18.1796
 372000000.0000	  48.5255	  18.1384
 380000000.0000	  48.5793	  17.9811
 388000000.0000	  48.0802	  18.0997
 396000000.0000	  47.8375	  18.1186
 404000000.0000	  47.4459	  18.1379
 412000000.0000	  47.4918	  17.9580
 420000000.0000	  47.2894	  17.7429
 428000000.0000	  47.0518	  17.7629
 436000000.0000	  47.4911	  17.6863
 444000000.0000	  47.0637	  17.4739
 452000000.0000	  47.2743	  17.3945
 460000000.0000	  46.8582	  17.4479
 468000000.0000	  46.6493	  17.4308
 476000000.0000	  46.3227	  17.4062
 484000000.0000	  46.4533	  17.3358
 492000000.0000	  45.9832	  17.4552
 500000000.0000	  46.1626	  17.2540
 508000000.0000	  46.2673	  17.1440
 516000000.0000	  46.2030	  17.0737
 524000000.0000	  45.9378	  17.1258
 532000000.0000	  46.1052	  16.9432
 540000000.0000	  45.7507	  17.1013
 548000000.0000	  45.5031	  17.2025
 556000000.0000	  45.3672	  17.1071
 564000000.0000	  45.6171	  16.8223
 572000000.0000	  45.2468	  16.9137
 580000000.0000	  45.3875	  16.8393
 588000000.0000	  45.0146	  16.9295
 596000000.0000	  44.6728	  16.8606
 604000000.0000	  44.9293	  16.9042
 612000000.0000	  44.7793	  16.8963
 620000000.0000	  44.7411	  16.8447
 628000000.0000	  44.7449	  16.8120
 636000000.0000	  44.9275	  16.7153
 644000000.0000	  44.6705	  16.7567
 652000000.0000	  44.4636	  16.8320
 660000000.0000	  44.3452	  16.7953
 668000000.0000	  44.1716	  16.7741
 676000000.0000	  44.1988	  16.7883
 684000000.0000	  43.7606	  16.8042
 692000000.0000	  43.9525	  16.6349
 700000000.0000	  43.7126	  16.8381
 708000000.0000	  43.8945	  16.5887
 716000000.0000	  43.4401	  16.7961
 724000000.0000	  43.8555	  16.6818
 732000000.0000	  43.4867	  16.6118
 740000000.0000	  43.1784	  16.7196
 748000000.0000	  43.6306	  16.5802
 756000000.0000	  42.7740	  16.5929
 764000000.0000	  43.1058	  16.5102
 772000000.0000	  42.9141	  16.6845
 780000000.0000	  42.7779	  16.4569
 788000000.0000	  42.7361	  16.5565
 796000000.0000	  42.7642	  16.5572
 804000000.0000	  42.4281	  16.4763
 812000000.0000	  42.2518	  16.6248
 820000000.0000	  42.7154	  16.4657
 828000000.0000	  41.9892	  16.4858
 836000000.0000	  42.3131	  16.4121
 844000000.0000	  41.9275	  16.5343
 852000000.0000	  42.0698	  16.4648
 860000000.0000	  41.9138	  16.4949
 868000000.0000	  41.8303	  16.6325
 876000000.0000	  41.7966	  16.3985
 884000000.0000	  41.6753	  16.4924
 892000000.0000	  41.9459	  16.4682
 900000000.0000	  41.2400	  16.4794
