frequency	e'	e''
 100000000.0000	  76.8125	 162.5185
 108000000.0000	  81.8092	 152.5939
 116000000.0000	  80.8278	 144.4784
 124000000.0000	  81.9751	 141.6011
 132000000.0000	  77.5432	 134.9099
 140000000.0000	  73.6500	 127.0430
 148000000.0000	  72.7235	 118.7676
 156000000.0000	  71.4292	 108.8111
 164000000.0000	  74.0418	 101.7004
 172000000.0000	  77.2982	  97.4292
 180000000.0000	  79.4881	  95.4881
 188000000.0000	  78.2063	  94.5054
 196000000.0000	  77.9733	  93.3344
 204000000.0000	  74.7508	  89.3792
 212000000.0000	  72.5431	  84.7201
 220000000.0000	  72.7244	  79.2528
 228000000.0000	  73.3292	  74.9136
 236000000.0000	  75.5214	  71.4441
 244000000.0000	  77.1656	  70.4452
 252000000.0000	  77.4511	  70.8908
 260000000.0000	  76.5776	  70.5566
 268000000.0000	  75.1883	  69.5914
 276000000.0000	  73.6129	  67.1398
 284000000.0000	  72.1451	  63.6475
 292000000.0000	  73.1911	  59.9718
 300000000.0000	  74.1936	  57.8947
 308000000.0000	  75.6235	  56.8901
 316000000.0000	  76.0857	  57.2921
 324000000.0000	  75.7476	  57.6720
 332000000.0000	  74.7542	  57.0950
 340000000.0000	  73.0688	  56.0903
 348000000.0000	  72.8430	  53.3381
 356000000.0000	  73.0315	  51.2099
 364000000.0000	  73.7124	  49.2416
 372000000.0000	  74.8806	  48.3996
 380000000.0000	  76.0326	  48.1775
 388000000.0000	  75.3619	  48.7541
 396000000.0000	  75.0024	  48.7257
 404000000.0000	  73.6355	  47.8088
 412000000.0000	  72.4473	  46.5799
 420000000.0000	  73.1175	  44.6056
 428000000.0000	  73.5868	  43.0033
 436000000.0000	  74.4822	  42.2362
 444000000.0000	  75.6192	  42.3650
 452000000.0000	  76.0006	  42.4609
 460000000.0000	  75.0422	  42.6837
 468000000.0000	  74.1004	  42.2630
 476000000.0000	  72.3920	  41.1512
 484000000.0000	  71.8631	  39.9757
 492000000.0000	  72.5885	  38.2654
 500000000.0000	  72.8987	  37.6032
 508000000.0000	  73.9038	  37.4255
 516000000.0000	  74.7156	  38.0209
 524000000.0000	  74.6751	  38.2304
 532000000.0000	  74.1071	  38.1566
 540000000.0000	  73.3231	  37.3994
 548000000.0000	  72.9432	  36.2635
 556000000.0000	  72.3029	  34.9823
 564000000.0000	  73.2411	  33.8256
 572000000.0000	  73.0086	  33.4040
 580000000.0000	  74.0886	  33.5252
 588000000.0000	  73.4235	  33.9310
 596000000.0000	  73.1454	  34.4384
 604000000.0000	  72.7589	  34.1910
 612000000.0000	  72.2990	  33.5725
 620000000.0000	  72.1580	  32.4397
 628000000.0000	  72.8693	  31.7280
 636000000.0000	  73.7477	  30.8909
 644000000.0000	  73.7982	  30.7693
 652000000.0000	  74.1335	  31.4179
 660000000.0000	  73.1853	  31.3812
 668000000.0000	  72.1136	  31.5023
 676000000.0000	  71.6515	  31.0101
 684000000.0000	  71.0399	  30.2270
 692000000.0000	  71.5627	  29.3427
 700000000.0000	  72.4195	  29.1549
 708000000.0000	  73.4551	  28.7840
 716000000.0000	  73.4583	  29.2588
 724000000.0000	  73.9265	  29.6539
 732000000.0000	  73.2535	  29.3148
 740000000.0000	  71.8253	  29.2302
 748000000.0000	  71.8814	  28.3038
 756000000.0000	  71.0769	  27.4544
 764000000.0000	  71.6758	  26.6918
 772000000.0000	  71.9225	  26.7276
 780000000.0000	  72.5019	  26.8905
 788000000.0000	  72.7026	  27.2816
 796000000.0000	  72.5426	  27.8927
 804000000.0000	  72.3742	  27.5241
 812000000.0000	  71.4639	  27.2376
 820000000.0000	  71.9207	  26.2405
 828000000.0000	  71.5597	  25.4599
 836000000.0000	  71.9180	  24.9174
 844000000.0000	  72.3051	  24.9727
 852000000.0000	  72.1765	  25.2438
 860000000.0000	  72.0814	  25.5873
 868000000.0000	  71.3629	  26.0379
 876000000.0000	  70.9630	  25.6462
 884000000.0000	  70.3654	  25.3759
 892000000.0000	  71.2903	  24.5078
 900000000.0000	  71.4535	  23.9379
