frequency	e'	e''
 100000000.0000	  77.2225	 227.0654
 108000000.0000	  80.8569	 211.8972
 116000000.0000	  80.1999	 196.3155
 124000000.0000	  81.4548	 190.5708
 132000000.0000	  77.4677	 181.4075
 140000000.0000	  75.5908	 170.3497
 148000000.0000	  76.4288	 160.8523
 156000000.0000	  73.7183	 149.6830
 164000000.0000	  75.2753	 141.0630
 172000000.0000	  77.3879	 134.8675
 180000000.0000	  78.8374	 130.6732
 188000000.0000	  77.8710	 126.5690
 196000000.0000	  78.6787	 124.0463
 204000000.0000	  75.7221	 119.3200
 212000000.0000	  73.6369	 114.7085
 220000000.0000	  73.9491	 108.4070
 228000000.0000	  74.8169	 103.7399
 236000000.0000	  76.3779	  99.3157
 244000000.0000	  76.6781	  96.7914
 252000000.0000	  77.5235	  95.9679
 260000000.0000	  75.7137	  94.4442
 268000000.0000	  74.9278	  92.8047
 276000000.0000	  74.7287	  89.7776
 284000000.0000	  73.2158	  86.1793
 292000000.0000	  74.1779	  82.4195
 300000000.0000	  75.1341	  80.1280
 308000000.0000	  76.2822	  78.3636
 316000000.0000	  76.2408	  77.8862
 324000000.0000	  76.7216	  76.9082
 332000000.0000	  75.8747	  75.8685
 340000000.0000	  74.1246	  74.4606
 348000000.0000	  74.4167	  71.6035
 356000000.0000	  74.0238	  69.4696
 364000000.0000	  74.2797	  67.3701
 372000000.0000	  75.1911	  65.8759
 380000000.0000	  75.8822	  65.3477
 388000000.0000	  75.5214	  65.0429
 396000000.0000	  75.6388	  64.5621
 404000000.0000	  74.4476	  63.5315
 412000000.0000	  73.3748	  62.4447
 420000000.0000	  74.4067	  60.2736
 428000000.0000	  74.1686	  58.5376
 436000000.0000	  75.0931	  57.4388
 444000000.0000	  75.9884	  56.8979
 452000000.0000	  75.7304	  56.6334
 460000000.0000	  74.7868	  56.5741
 468000000.0000	  74.4588	  55.9423
 476000000.0000	  73.0756	  54.5458
 484000000.0000	  73.0476	  53.4189
 492000000.0000	  73.5464	  51.9835
 500000000.0000	  73.6767	  51.1850
 508000000.0000	  74.6535	  50.7176
 516000000.0000	  75.0895	  50.7955
 524000000.0000	  75.0337	  50.5004
 532000000.0000	  74.6233	  50.1978
 540000000.0000	  73.9528	  49.0849
 548000000.0000	  73.4062	  48.0886
 556000000.0000	  73.3684	  46.7541
 564000000.0000	  73.8130	  45.8267
 572000000.0000	  73.3494	  45.0675
 580000000.0000	  74.4341	  45.2213
 588000000.0000	  73.6125	  45.3233
 596000000.0000	  73.7234	  45.2695
 604000000.0000	  73.5478	  44.9306
 612000000.0000	  73.2584	  44.2686
 620000000.0000	  73.0616	  43.0953
 628000000.0000	  73.4789	  42.4544
 636000000.0000	  74.1414	  41.4625
 644000000.0000	  73.7655	  41.2840
 652000000.0000	  74.4426	  41.4423
 660000000.0000	  73.2470	  41.4014
 668000000.0000	  73.0313	  41.2588
 676000000.0000	  72.4447	  40.8687
 684000000.0000	  71.9804	  40.0988
 692000000.0000	  72.5141	  39.3198
 700000000.0000	  73.1257	  39.0274
 708000000.0000	  74.0364	  38.4177
 716000000.0000	  73.9889	  38.6169
 724000000.0000	  74.4144	  38.5509
 732000000.0000	  73.6300	  38.0836
 740000000.0000	  72.5795	  38.0672
 748000000.0000	  72.6333	  37.2547
 756000000.0000	  71.6173	  36.4885
 764000000.0000	  72.3945	  35.9245
 772000000.0000	  72.5120	  35.8832
 780000000.0000	  73.2212	  35.6783
 788000000.0000	  73.3778	  35.9219
 796000000.0000	  73.0983	  36.2319
 804000000.0000	  73.1345	  35.7041
 812000000.0000	  72.3872	  35.3825
 820000000.0000	  72.7278	  34.4682
 828000000.0000	  72.1761	  33.6771
 836000000.0000	  72.4002	  33.2630
 844000000.0000	  72.6137	  33.2256
 852000000.0000	  72.4910	  33.3551
 860000000.0000	  72.7107	  33.5786
 868000000.0000	  71.9765	  33.8195
 876000000.0000	  71.8039	  33.3670
 884000000.0000	  71.4656	  33.1615
 892000000.0000	  72.1722	  32.2953
 900000000.0000	  72.0812	  31.8104
