frequency	e'	e''
 100000000.0000	  77.1341	 226.6691
 108000000.0000	  80.7297	 211.5996
 116000000.0000	  79.9854	 196.0039
 124000000.0000	  81.2773	 190.0281
 132000000.0000	  78.3006	 180.3624
 140000000.0000	  75.3756	 169.7288
 148000000.0000	  74.8378	 161.6405
 156000000.0000	  73.4981	 149.2272
 164000000.0000	  75.1353	 140.6504
 172000000.0000	  77.0153	 134.6466
 180000000.0000	  78.6855	 130.1736
 188000000.0000	  77.6853	 126.2296
 196000000.0000	  78.7460	 124.1913
 204000000.0000	  74.8695	 119.4461
 212000000.0000	  73.8425	 113.7168
 220000000.0000	  74.4308	 108.2164
 228000000.0000	  75.0128	 103.3382
 236000000.0000	  76.1240	  98.9545
 244000000.0000	  76.9145	  96.6267
 252000000.0000	  77.0725	  95.5299
 260000000.0000	  75.8069	  93.8395
 268000000.0000	  75.4417	  92.1095
 276000000.0000	  74.3739	  89.7680
 284000000.0000	  72.8966	  85.8190
 292000000.0000	  74.2004	  82.1110
 300000000.0000	  74.5613	  79.8044
 308000000.0000	  75.4007	  78.0134
 316000000.0000	  76.4871	  77.3590
 324000000.0000	  75.5323	  76.8883
 332000000.0000	  75.0939	  75.6370
 340000000.0000	  74.2152	  73.9131
 348000000.0000	  73.5235	  71.2810
 356000000.0000	  73.1539	  69.1896
 364000000.0000	  74.1362	  67.1099
 372000000.0000	  74.6712	  65.5982
 380000000.0000	  74.7724	  65.3646
 388000000.0000	  75.2767	  64.9453
 396000000.0000	  74.7293	  64.2610
 404000000.0000	  73.3478	  63.5419
 412000000.0000	  73.2979	  62.0107
 420000000.0000	  73.5117	  60.0182
 428000000.0000	  73.8578	  58.3708
 436000000.0000	  74.8009	  57.2470
 444000000.0000	  75.0782	  56.7346
 452000000.0000	  75.1505	  56.6117
 460000000.0000	  74.7007	  56.2260
 468000000.0000	  73.8763	  55.5626
 476000000.0000	  72.7384	  54.3607
 484000000.0000	  72.6174	  53.1876
 492000000.0000	  72.7417	  51.8251
 500000000.0000	  73.2137	  51.0823
 508000000.0000	  74.0223	  50.4828
 516000000.0000	  74.3715	  50.4324
 524000000.0000	  74.4130	  50.5081
 532000000.0000	  73.9218	  50.0306
 540000000.0000	  73.1349	  48.7277
 548000000.0000	  72.9839	  47.9786
 556000000.0000	  72.6088	  46.5419
 564000000.0000	  72.8309	  45.6810
 572000000.0000	  72.8550	  44.9666
 580000000.0000	  73.4999	  45.2184
 588000000.0000	  72.7689	  45.0418
 596000000.0000	  73.1683	  45.1114
 604000000.0000	  72.6078	  44.9056
 612000000.0000	  72.6971	  43.9673
 620000000.0000	  72.3169	  43.0968
 628000000.0000	  72.8751	  42.1249
 636000000.0000	  72.9998	  41.4190
 644000000.0000	  73.3190	  41.0867
 652000000.0000	  73.4315	  41.4113
 660000000.0000	  72.6284	  41.1293
 668000000.0000	  72.0186	  41.2226
 676000000.0000	  71.2402	  40.8153
 684000000.0000	  71.2871	  39.8218
 692000000.0000	  71.7283	  39.3557
 700000000.0000	  72.1943	  38.7317
 708000000.0000	  72.9935	  38.4206
 716000000.0000	  73.2724	  38.3628
 724000000.0000	  73.1687	  38.5175
 732000000.0000	  72.6776	  38.1842
 740000000.0000	  71.8706	  37.7698
 748000000.0000	  71.4285	  37.2294
 756000000.0000	  71.1329	  36.2664
 764000000.0000	  71.3341	  35.9412
 772000000.0000	  71.4604	  35.7370
 780000000.0000	  72.3337	  35.5620
 788000000.0000	  72.3736	  35.9349
 796000000.0000	  72.2148	  35.9700
 804000000.0000	  72.1055	  35.7427
 812000000.0000	  71.6165	  35.1743
 820000000.0000	  71.6924	  34.4766
 828000000.0000	  71.5085	  33.4860
 836000000.0000	  71.6782	  33.1911
 844000000.0000	  71.6271	  33.1619
 852000000.0000	  71.9293	  33.1832
 860000000.0000	  71.6974	  33.6034
 868000000.0000	  71.0685	  33.5847
 876000000.0000	  70.8368	  33.4099
 884000000.0000	  70.7334	  32.9528
 892000000.0000	  71.0534	  32.3186
 900000000.0000	  71.4945	  31.6568
