frequency	e'	e''
 100000000.0000	  76.6967	 301.4163
 108000000.0000	  80.1696	 280.3812
 116000000.0000	  78.8248	 258.9454
 124000000.0000	  80.5950	 250.1883
 132000000.0000	  77.6607	 236.5228
 140000000.0000	  74.9683	 222.8380
 148000000.0000	  76.2684	 212.0194
 156000000.0000	  71.9636	 197.7897
 164000000.0000	  73.8401	 186.7623
 172000000.0000	  76.7019	 177.9951
 180000000.0000	  79.0829	 171.5869
 188000000.0000	  77.1925	 165.6619
 196000000.0000	  79.2518	 161.8805
 204000000.0000	  75.0708	 155.4622
 212000000.0000	  73.3720	 148.8011
 220000000.0000	  72.7468	 142.3938
 228000000.0000	  73.7522	 136.1872
 236000000.0000	  75.4398	 130.6414
 244000000.0000	  75.5509	 126.9636
 252000000.0000	  76.6193	 125.2510
 260000000.0000	  75.2416	 122.4650
 268000000.0000	  74.6804	 120.4237
 276000000.0000	  74.0908	 116.7579
 284000000.0000	  72.4652	 112.2225
 292000000.0000	  73.3207	 108.0591
 300000000.0000	  73.7109	 104.6473
 308000000.0000	  74.8166	 102.6701
 316000000.0000	  75.8109	 101.0251
 324000000.0000	  75.2302	  99.6962
 332000000.0000	  74.7437	  98.2303
 340000000.0000	  73.6884	  96.0244
 348000000.0000	  73.0539	  92.9350
 356000000.0000	  72.7561	  90.6315
 364000000.0000	  73.7328	  87.7616
 372000000.0000	  73.7582	  85.7204
 380000000.0000	  74.6308	  85.1122
 388000000.0000	  74.3746	  84.1977
 396000000.0000	  74.0876	  83.1857
 404000000.0000	  73.1676	  81.8518
 412000000.0000	  72.3555	  80.4594
 420000000.0000	  72.8067	  78.0612
 428000000.0000	  72.9014	  76.1766
 436000000.0000	  73.5918	  74.7813
 444000000.0000	  74.5844	  73.7956
 452000000.0000	  74.9281	  73.1614
 460000000.0000	  74.0162	  72.5907
 468000000.0000	  73.4376	  71.7067
 476000000.0000	  72.1705	  70.0841
 484000000.0000	  71.6589	  68.8765
 492000000.0000	  72.3556	  67.1722
 500000000.0000	  72.5261	  66.1243
 508000000.0000	  72.8118	  65.5316
 516000000.0000	  73.9474	  65.1607
 524000000.0000	  74.0172	  64.8519
 532000000.0000	  73.3026	  64.0670
 540000000.0000	  72.9681	  62.8017
 548000000.0000	  72.5534	  61.8333
 556000000.0000	  71.6989	  60.2457
 564000000.0000	  72.6855	  59.1130
 572000000.0000	  72.2074	  57.9860
 580000000.0000	  72.6625	  58.1095
 588000000.0000	  72.3389	  57.7452
 596000000.0000	  72.3145	  57.9028
 604000000.0000	  71.8804	  57.2442
 612000000.0000	  71.8692	  56.5438
 620000000.0000	  71.8970	  55.2260
 628000000.0000	  72.1935	  54.4116
 636000000.0000	  72.7540	  53.4501
 644000000.0000	  72.8762	  52.7722
 652000000.0000	  72.9842	  53.0963
 660000000.0000	  72.0145	  52.4421
 668000000.0000	  71.2764	  52.4317
 676000000.0000	  70.8804	  51.8414
 684000000.0000	  70.3578	  50.9026
 692000000.0000	  70.9481	  50.1573
 700000000.0000	  71.4973	  49.7994
 708000000.0000	  72.4847	  49.0946
 716000000.0000	  72.4912	  49.1957
 724000000.0000	  72.8673	  49.2173
 732000000.0000	  72.3266	  48.4075
 740000000.0000	  71.0158	  48.1009
 748000000.0000	  71.2752	  47.2872
 756000000.0000	  70.3612	  46.2803
 764000000.0000	  70.9009	  45.6339
 772000000.0000	  71.0778	  45.3523
 780000000.0000	  71.4313	  45.3365
 788000000.0000	  71.5933	  45.3986
 796000000.0000	  71.5183	  45.6961
 804000000.0000	  71.5942	  45.1755
 812000000.0000	  70.8900	  44.7068
 820000000.0000	  71.1560	  43.8403
 828000000.0000	  70.9631	  42.6109
 836000000.0000	  71.0471	  42.1939
 844000000.0000	  71.3645	  41.9295
 852000000.0000	  71.3642	  41.9327
 860000000.0000	  70.9796	  42.1729
 868000000.0000	  70.3924	  42.3678
 876000000.0000	  70.1028	  42.0060
 884000000.0000	  69.7982	  41.5067
 892000000.0000	  70.5451	  40.9342
 900000000.0000	  70.8390	  40.1453
