frequency	e'	e''
 100000000.0000	  79.4627	 123.0157
 108000000.0000	  82.0594	 115.3533
 116000000.0000	  81.5590	 107.8339
 124000000.0000	  82.0152	 105.2393
 132000000.0000	  79.6550	 100.3745
 140000000.0000	  77.1133	  94.5142
 148000000.0000	  77.2484	  88.8643
 156000000.0000	  75.6464	  82.4915
 164000000.0000	  76.0325	  78.0704
 172000000.0000	  78.4018	  74.2401
 180000000.0000	  79.4888	  72.3762
 188000000.0000	  78.9518	  70.7793
 196000000.0000	  79.3293	  69.3793
 204000000.0000	  77.1865	  67.1197
 212000000.0000	  75.9223	  64.0668
 220000000.0000	  75.3775	  60.9559
 228000000.0000	  76.0907	  58.1980
 236000000.0000	  77.8956	  55.1245
 244000000.0000	  78.1744	  54.1511
 252000000.0000	  78.6297	  54.1223
 260000000.0000	  77.3921	  53.7201
 268000000.0000	  77.0737	  52.6059
 276000000.0000	  76.7061	  50.8785
 284000000.0000	  75.1437	  49.1569
 292000000.0000	  76.4495	  46.3232
 300000000.0000	  77.1636	  45.2453
 308000000.0000	  78.0515	  44.2192
 316000000.0000	  78.2073	  44.0423
 324000000.0000	  78.3688	  44.0289
 332000000.0000	  77.0506	  43.8216
 340000000.0000	  76.6436	  42.7364
 348000000.0000	  76.7406	  41.0084
 356000000.0000	  76.5072	  39.8258
 364000000.0000	  76.6002	  38.4879
 372000000.0000	  77.1183	  37.7560
 380000000.0000	  77.9109	  37.5865
 388000000.0000	  77.3321	  37.8707
 396000000.0000	  77.3492	  37.3164
 404000000.0000	  76.4519	  36.8556
 412000000.0000	  75.8115	  36.3747
 420000000.0000	  76.4084	  34.8105
 428000000.0000	  76.8475	  33.8129
 436000000.0000	  77.1518	  33.2987
 444000000.0000	  77.6643	  33.1344
 452000000.0000	  77.6689	  33.1147
 460000000.0000	  77.1239	  33.2002
 468000000.0000	  76.6032	  32.8166
 476000000.0000	  75.5034	  32.1290
 484000000.0000	  75.1527	  31.4740
 492000000.0000	  75.4745	  30.3414
 500000000.0000	  75.7896	  29.9880
 508000000.0000	  76.3737	  29.7840
 516000000.0000	  76.9191	  30.0820
 524000000.0000	  76.9146	  30.0249
 532000000.0000	  76.6953	  30.0536
 540000000.0000	  76.0848	  29.3862
 548000000.0000	  75.6839	  28.7166
 556000000.0000	  75.5345	  28.0118
 564000000.0000	  75.9748	  27.1414
 572000000.0000	  75.2354	  26.9569
 580000000.0000	  76.2542	  26.8993
 588000000.0000	  75.5050	  27.2481
 596000000.0000	  75.5683	  27.2049
 604000000.0000	  75.3396	  27.2681
 612000000.0000	  75.2744	  26.7807
 620000000.0000	  75.1572	  26.0958
 628000000.0000	  75.6093	  25.7101
 636000000.0000	  76.1142	  25.0739
 644000000.0000	  75.8364	  25.1439
 652000000.0000	  76.4950	  25.1708
 660000000.0000	  75.2860	  25.3413
 668000000.0000	  75.2934	  25.1645
 676000000.0000	  74.6882	  25.0897
 684000000.0000	  74.3948	  24.5266
 692000000.0000	  74.8021	  23.9100
 700000000.0000	  75.3205	  23.9245
 708000000.0000	  75.8095	  23.4921
 716000000.0000	  76.0591	  23.8871
 724000000.0000	  76.4821	  23.8344
 732000000.0000	  75.8004	  23.8019
 740000000.0000	  74.9285	  23.7325
 748000000.0000	  75.2558	  23.0605
 756000000.0000	  74.3327	  22.6409
 764000000.0000	  74.9644	  22.1075
 772000000.0000	  74.9979	  22.1846
 780000000.0000	  75.3114	  22.0568
 788000000.0000	  75.4979	  22.4258
 796000000.0000	  75.5361	  22.6247
 804000000.0000	  75.0991	  22.4945
 812000000.0000	  74.8572	  22.3813
 820000000.0000	  75.2432	  21.6402
 828000000.0000	  74.5721	  21.2190
 836000000.0000	  75.2934	  20.7810
 844000000.0000	  75.3101	  20.7951
 852000000.0000	  75.0876	  20.8949
 860000000.0000	  75.1339	  21.1669
 868000000.0000	  74.5024	  21.4607
 876000000.0000	  74.1524	  21.1200
 884000000.0000	  73.9879	  21.1268
 892000000.0000	  74.6675	  20.5071
 900000000.0000	  74.4517	  20.3476
