frequency	e'	e''
 100000000.0000	  78.8711	 144.0688
 108000000.0000	  81.7715	 134.9083
 116000000.0000	  80.1310	 126.4661
 124000000.0000	  80.7399	 123.5507
 132000000.0000	  79.0498	 116.5133
 140000000.0000	  76.9818	 109.8764
 148000000.0000	  76.7926	 103.5542
 156000000.0000	  75.2285	  95.9538
 164000000.0000	  76.4897	  90.3528
 172000000.0000	  78.3824	  86.5656
 180000000.0000	  79.4646	  84.0889
 188000000.0000	  79.6062	  82.0488
 196000000.0000	  78.7050	  81.0609
 204000000.0000	  76.7442	  77.5854
 212000000.0000	  75.4677	  74.1925
 220000000.0000	  75.9949	  70.0558
 228000000.0000	  76.0174	  66.8876
 236000000.0000	  77.3921	  63.9316
 244000000.0000	  77.2180	  63.0768
 252000000.0000	  78.0827	  62.5565
 260000000.0000	  77.1866	  61.5884
 268000000.0000	  76.8230	  60.6722
 276000000.0000	  75.8809	  58.7613
 284000000.0000	  74.6354	  56.2871
 292000000.0000	  75.5182	  53.5618
 300000000.0000	  76.0962	  52.1768
 308000000.0000	  76.9206	  51.0798
 316000000.0000	  77.5956	  50.7811
 324000000.0000	  77.0678	  50.9228
 332000000.0000	  76.5328	  50.0661
 340000000.0000	  75.7237	  48.9864
 348000000.0000	  75.3490	  47.0845
 356000000.0000	  74.9827	  45.6606
 364000000.0000	  75.5372	  44.1669
 372000000.0000	  75.7679	  43.5207
 380000000.0000	  76.5544	  43.0780
 388000000.0000	  76.3281	  43.3550
 396000000.0000	  76.4512	  43.1036
 404000000.0000	  75.7607	  42.2496
 412000000.0000	  74.9584	  41.3385
 420000000.0000	  75.6483	  39.9170
 428000000.0000	  75.7448	  38.7413
 436000000.0000	  76.1127	  38.0208
 444000000.0000	  76.6472	  37.9787
 452000000.0000	  76.9282	  37.7437
 460000000.0000	  76.0977	  37.7510
 468000000.0000	  75.8200	  37.3796
 476000000.0000	  74.6430	  36.5546
 484000000.0000	  74.4257	  35.6654
 492000000.0000	  74.8165	  34.6732
 500000000.0000	  74.9356	  34.3941
 508000000.0000	  75.5021	  33.9218
 516000000.0000	  76.2352	  33.9744
 524000000.0000	  75.8357	  34.2202
 532000000.0000	  75.6006	  33.8061
 540000000.0000	  75.2825	  33.0407
 548000000.0000	  74.9464	  32.4995
 556000000.0000	  74.2398	  31.6421
 564000000.0000	  75.0729	  30.7962
 572000000.0000	  74.5863	  30.5598
 580000000.0000	  75.0605	  30.6615
 588000000.0000	  74.7186	  30.8265
 596000000.0000	  74.5798	  30.8793
 604000000.0000	  74.4394	  30.6280
 612000000.0000	  74.3765	  30.1646
 620000000.0000	  74.1513	  29.3315
 628000000.0000	  74.6386	  28.9200
 636000000.0000	  75.2465	  28.2109
 644000000.0000	  75.0285	  28.0591
 652000000.0000	  75.3621	  28.4760
 660000000.0000	  74.6388	  28.3472
 668000000.0000	  73.9616	  28.4537
 676000000.0000	  73.8639	  28.1154
 684000000.0000	  73.3738	  27.6139
 692000000.0000	  73.7885	  26.9577
 700000000.0000	  74.3652	  26.8541
 708000000.0000	  75.0741	  26.3951
 716000000.0000	  74.8645	  26.6617
 724000000.0000	  75.3801	  26.8268
 732000000.0000	  74.8906	  26.4151
 740000000.0000	  73.8412	  26.4859
 748000000.0000	  74.1800	  25.8256
 756000000.0000	  73.4049	  25.3644
 764000000.0000	  73.7138	  24.8398
 772000000.0000	  73.9683	  24.9187
 780000000.0000	  74.3492	  24.9126
 788000000.0000	  74.4579	  24.9997
 796000000.0000	  74.4175	  25.3619
 804000000.0000	  74.3827	  24.9853
 812000000.0000	  73.6249	  24.8241
 820000000.0000	  74.0164	  24.2271
 828000000.0000	  73.8549	  23.4567
 836000000.0000	  73.9054	  23.2782
 844000000.0000	  74.2885	  23.2370
 852000000.0000	  73.9749	  23.4627
 860000000.0000	  74.0321	  23.6357
 868000000.0000	  73.5339	  23.9564
 876000000.0000	  73.3403	  23.5789
 884000000.0000	  72.9488	  23.3021
 892000000.0000	  73.5456	  22.9082
 900000000.0000	  73.8268	  22.4296
